file,text_bm,text_nn,start,end,duration,date,proceedingsfile
stortinget-20121122-155503_0_29200,jeg sier ikke president at det er et irrelevant argument men det er et mangelfullt resonnement fordi han er nødt til å se på hvor mange blir behandlet og hvor lenge venter de på den behandlingen og ser man på forholdene mellom de som venter og behandlingstiden så går den samlede behandlingstiden ned og det er altså en komma sju millioner flere utredninger eller behandlinger i norsk helsevesen i dag enn i totusenogfem det perspektivet må tas med,eg er seier ikje president at det er eit irrelevant argument men det er eit mangelfullt resonnement fordi han har nødt til å se på vor mange blir behandla og kor lenge ventar i på den behandlinga og ser ein på forholda mellom dei som ventar og behandlingstiden så går den samlade behandlingstiden nedog det er altså ein komma sju millionar fleire utredningar eller behandlinga i norsk helsevesen i dag enn i totusenogfem det perspektivet må tas eee med,0.0,29.2,29.2,2012-11-22,2012-11-22_proceedings.txt
stortinget-20121122-155503_29200_52700,president jeg har ikke behov for å kalle eee presidenten ei representanten høies forslag for noe som tilhører fantasiens verden eee og jeg beskriver et helsevesen som tilhører virkelighetsverden og som leverer eee tjenester i eee verdens klassejeg mener også at i representantens spørsmål så etterlyses det samarbeid mellom private ideelle og det offentlige det er denne regjeringen veldig for,eee president ja har ikkje behov for å kalle eee presidenten eee representanten høyes forslag eee for noko som tilhøyrer fantasiens verda eee og jeg beskrive eit helsevesen som tilhøyrer verkelegheitsverden og som leverer eee tenester i eee verdsklasse eg meiner også at i representantens spørsmål så etterlysest det samarbeid mellom private ideeler og det offentlege det er denne regjeringa veldig for,29.2,52.7,23.500000000000004,2012-11-22,2012-11-22_proceedings.txt
stortinget-20121122-155503_52700_79900,og jeg mener at med godt samarbeid så får man også vekk flaskehalser man kan rydde opp i det og man kan sikre langsiktige pasientforløp men det er grunn til på vegne av styring i denne ressurs i denne sektoren å si følgende president forslaget til representanten høie som jeg sa i mitt innlegg etterlater det inntrykk at bare man bruker den såkalte ledige kapasiteten i privat kommersiell sektor så vil køeventetiden forsvinne,og eg meiner at med godt samarbeid så får ein også vekk flaskehal seg ein kan rydde opp i det og ein kan sikre langsiktige pasientforløp men det er grunn til på vegner av styring i denne ressurs ei i denne sektoren og si følgende president forslaget til representanten høie som eg sa i mitt innlegg etterlate det inntrykk at berre ein bruker den såkalla ledige kapasiteten i privat kommersiell sektor så vil køeventetida forsvinne,52.7,79.9,27.200000000000003,2012-11-22,2012-11-22_proceedings.txt
stortinget-20121122-155503_79900_108300,det tror jeg er en illusjon i denne sektoren med de behovene som ligger der og som jeg sa dette er jo ikke en kapasitet som bare er der ubrukt den kommer fra et sted i representantens egen region stavanger så møtte jeg plastiskkirurgene på sykehuset der to på sykehuset der flere ute i det private det viser hvor sårbart det offentlige helsevesenet er for private tilbud som lokker viktig fagpersonell ut det er vi ikke tjent med presidentneste taler er thomas breen,det trur eg er ein illusjon i denne sektoren med dei behova som ligg der og som eg sa dette er jo ein kapasitet som berre er der ubrukt den kommer frå eit sted i representantens eigen region stavanger så møtte ei plastisk kirurgi på sjukehuset der to på sykehuset der flere ute i det private det viser vor sårbart det offentlege helsevesenet er for private tilbod som lokker viktig fagpersjonell ut det er vi ikkje tint med presidentneste talar er tomas tuen,79.9,108.3,28.39999999999999,2012-11-22,2012-11-22_proceedings.txt
stortinget-20121122-155503_108300_111500,deretter per arne olsen,deretter per arne olsen,108.3,111.5,3.200000000000003,2012-11-22,2012-11-22_proceedings.txt
stortinget-20121122-155503_115200_143700,vær så godpresident jeg har mange ganger de siste årene undra meg over hvorfor representanten høie har et så sterkt behov for å krisemaksimere resultatene man faktisk har i helsevesenet langt de fleste riksmedieoppslag med representanten høyre de siste to årene på helsefeltet har vært krass kritikk enten i forbindelse med enkelte episoder omstilling eller sågar hjemmebesøk hos dødssyke pasient med tvpårslepman vil alltid finne enkeltepisoder som er svært alvorlig,ren versjon president de har mange gonger dei siste åra undra meg over bordet på representanten høge har eit så sterkt behov frå krisemaksimere resultat av at ein faktisk har i helsevesenet langt dei fleste riksmedopslag med representanten høyre dei siste to åra på helsefeltet har vore krass kritikk enten i forbindelse med enkelte episoder omstilling el sågar hjemmebesøk hos døttsykpasient med tevepåslæpeein vil alltid finne enkelte epesodisk som er svært alvorleg,115.2,143.7,28.499999999999986,2012-11-22,2012-11-22_proceedings.txt
stortinget-20121122-155503_143700_170900,dødssjuke pasienter eller ansatte som er beky bekymra i forbindelse med omstilling men når fokuset bare blir det så blir det bilet man tegner veldig skjevt jeg mener formuen og krisemaksimeringa høyre nå bruker for å svartmale helsevesenet er under enhver kritikk men jeg skjønner nå hvorforhøyre må skape seg en politisk bunnplanke for å lansere sine egne radikale endringerog høyres nye helsepolitikk betyr definitivt sto blir gjennomført,dødssjuke pasientar eller ansatte som er bekym bekymra i forbi me omstilling men når fokuset bare blir det så blir det billeman teiner veldig skjefte meiner formen og krisemaksimeringa høgre nå bruke for å svartvalde helsevesenet er under ein ver kritikk men eg skjønner no vore forhøgre må skape seg ein politisk bunnplanke for å lansere sine eigne radikale endringarog høgres nye helsepolitikk betyr definitivt stoet blir gjennomført,143.7,170.9,27.200000000000017,2012-11-22,2012-11-22_proceedings.txt
stortinget-20121122-155503_170900_200500,derfor gleder jeg meg også til i valgkampen når man ser på s så tydelig forskjell i politikken mellom oss og deler av opposisjonen da vi s da snakker vi om et tydelig retningsvalg man skal ta til høsten tjuetrettenhøyre er stadig forarga på regjeringa for at flere bruker private helseforsikringer og grunnen er angivelig folks misnøye men undersøkelsen ble lagt fram på spekter denne uka slo fast at de aller fleste man fått behandling i norsk helsevesen er fornøyd regjeringas politikk fører til klassedelt samfunn er en anna høyrepåstand,derfor gledar me oss i valkampen når ein ser på så tydeleg parskjelle politikken mellom oss og deler av opposisjonen då viss da snakkar vi om eit tydeleg retningsval ein skal ta til hausten tjuetrettenhøgre er stadig forarga på regjeringa for at fleire brukar private helseforsikringar og grunnen er angivelig i folks misnøye men undersøker som blir lagt fram på aspektet av denne auka slo fast at dei aller fleste me har fått behandling i norsk helsevesen er fornøgd regjeringas politikk fører til klassedel samfunn er ein anna høgrepåstand,170.9,200.5,29.599999999999994,2012-11-22,2012-11-22_proceedings.txt
stortinget-20121122-155503_200500_224800,vi setter pris på engasjementet fra høyre om klassedeling men vi tror ikke på dem helseministeren sa i sitt innlegg at i norge så utgjør de helsetjenester betalt av forsikringene kun null komma fjorten prosent målt i kroner det kan neppe kalles en klassedeling folketrygden er og skal være den beste forsikringa folk i norge trenger vi trenger ikke en helsetjeneste hvor innbyggerne kan supplere tilbudet med lommeboka si,vi set pris på engasjementet frå høgre om klassedeling men vi trur ikkje på dethelseministeren sa i sitt innlegg at i noreg så utgjør der helseteneste betalt av forsikringa kun null komma fjorten prosent må til kroner det kan neppe kallast ein klassedeling folketrygden er og skal vere den beste forsikringa folk i noreg treng i vi treng ikkje ein helsetenester og innbyggarane kan supplere tilbodet me ombukar seg,200.5,224.8,24.30000000000001,2012-11-22,2012-11-22_proceedings.txt
stortinget-20121122-155503_224800_251400,jeg er redd for president at høyre med sin retorikk bidrar til å skape et feilaktig inntrykk av en helsetjeneste som ikke fungerer til tross for at vi har en helsetjeneste som er trygg og leverer i verdenstoppenfor det andre president høyre snakker om rasjonering av helsetjenester så må vi befinner oss på femtitallet jeg må bare understreke at vi har en fri og gratis helsetjeneste til absolutt alle innbyggerne i dette landet og de tjenestene er til stantene,eg er redd på president at høgre med sin retorikk bidrar til å skape eit feilaktig inntrykk av ein helsetjeneste som ikkje fungerer tiltross for at vi har ein helseteneste som er trygg og leverer i verdstoppen andre president høgre snakkar om rasjonering av helsetjenester så må vi befinner oss på femtitalet har berre understreka at vi har ein fri og gratis helseteneste til absolutt alle innbyggjarane i dette landet og dei tenestene her til stantane,224.8,251.4,26.599999999999994,2012-11-22,2012-11-22_proceedings.txt
