file,text_bm,text_nn,start,end,duration,date,proceedingsfile
Stortinget-20211207-145509_206100_209400,ikke jeg tror det det skal gjorde i år,apetryne skal joan,206.1,209.4,3.3000000000000114,2021-12-07,2021-12-07_proceedings.txt
Stortinget-20211207-095540_219200_223000,jeg registrerte,ei registrert nane,219.2,223.0,3.8000000000000114,2021-12-07,2021-12-07_proceedings.txt
Stortinget-20211207-095540_269900_296600,stortingets møte er lovlig satt det er med stor sorg vi har mottatt budskapet om kåre willochs bortgang willoch blir vil bli husket som en av de mest ruvende politikerne i norge og på stortinget etter andre verdenskrig han var en ledende skikkelse på stortinget fra han ble valgt inn som representant i nittenfemtisju til han gikk ut av stortinget i,stortingets møte er lovleg sant det er med stor sorg vi har mottatt bodskapet om kåre villaks bortgang vil ok blir vil bli husket som er av dei mest ruvande politikarane i noreg og på stortinget etter andre verdskrig han var ein ledande skikkelse på stortinget frå han blei valt inn som representant i nittenfemtisju til han gjekk ut av stortinget i,269.9,296.6,26.700000000000045,2021-12-07,2021-12-07_proceedings.txt
Stortinget-20211207-095540_296600_326600,våre varmste tanker går til hans familie og etterlatte stortingets møte tirsdag sjuende desember tjuetjueen representantene trond helleland bård ludvik thorheim ine eriksen søreide og alfred jens bjørlo som har vært permittert har igjen tatt sete den innkalte vararepresentanten for rogaland martha eide kloning tar nå sete statsråd ingvild kjerkol vil overbringe fem kongelige proposisjoner statsråd eee ingvild kjerkol,våre varmaste tankar går til hans familie og etterlatte stortingets møte tista sjuende desember tjuetjueein representantene trond helleland bord ludvig torheim ine eriksen søreide og alfred jens bjørlo som har vore permiterte har igjen tatt sete den innkalte var representanten frå rogaland mart eide klovning tar nå sete statsråd ingvild kjerkol vil åbringe fem konglege proposisjonar statsråd eee ingvild kjerkol,296.6,326.6,30.0,2021-12-07,2021-12-07_proceedings.txt
Stortinget-20211207-095540_333200_355000,statsråd kjerkhopresident jeg har den ære på vegne av regjeringa å overbringe fem kongelige proposisjoner endringer i lov om endring i lov om statens pensjonskasse og enkelte andre lover forlengelse og midlertidige unntak fra avkortingsreglene for alderspensjonom følge av kovid nitten,statsråd kjerkolpresident eg har en ære på vegner av regjeringa og overbring fem kongelege proposisjonar endringar i lov om endring i lov om statens pensjonskasse og enkelte andre lover forlengelse av midlertidig unntak frå avkortingsreglene for alderspensjonsom følger av kovid nitten,333.2,355.0,21.80000000000001,2021-12-07,2021-12-07_proceedings.txt
Stortinget-20211207-095540_355000_383600,lov om endringer i arbeidsmiljøloven midlertidig ansettelse ny saldering av statsbudsjettet tjuetjueen midlertidig lov om enkelte tilpasninger i prosessregelverket som følge av utbruddet av kovid nitten endringer i straffegjennomføringsloven midlertidige regler om straffegjennomføring under utbrudd av en allmennfarlig smittsom sykdom,lov om endringar i arbeidsmiljøloven midlertidig ansettelse ny saldering av statsbudsjettet tjuetjueein midlertidig lov om enkelte tilpassingar i prosessregelverket som følge av utbruddet av kovid nitten endringar i straffegjennomføringsloven midlertidige reglar om straffegjennomføring under utbrudd av ein almennfaleg smittsam sjukdom,355.0,383.6,28.600000000000023,2021-12-07,2021-12-07_proceedings.txt
Stortinget-20211207-095540_385900_396200,da proposisjonene vil behandlet på reglementsmessig måte representanten guri melbi vil framsette et representantforslag guri melbi,proposisjonen vil hamne på reglementsmessig måte representanten guri melby vil framsette eit representantforslag guri melby,385.9,396.2,10.300000000000011,2021-12-07,2021-12-07_proceedings.txt
Stortinget-20211207-145509_400000_425500,stortingets møte er lovlig satt representanten eigil knutsen anmodet om å framsette et representantforslag forslaget er ikke levert innen fristen jamfør paragraf trettiåtte første ledd i stortingets forretningsorden presidenten vil derfor i medhold av paragraf syttini altså ved å fravike forretningsorden foreslå at eigil knutsen likevel gis anledning til å fremsette forslaget,stortingets møte er lovleg sand representanten eigil knutsen anmodet om å framsette eit representantforslag forslaget er ikkje levert innan fristen jamfør paragraf trettiåtte første ledd i stortingets forretningsorden presidenten vil derfor i medhald av paragraf syttini altså kva fråvike forretningsoyden foreslå at eige knutsen likevel viss anledning til å fremsette forslaget,400.0,425.5,25.5,2021-12-07,2021-12-07_proceedings.txt
Stortinget-20211207-095540_407600_431900,melvpresident qqq på vegne av representantene ola elvestuen sandra bruflot sveinungsdensland bjørnar moxnes seher aydar kristoffer robin haug rasmus hansson marian huse og torgeir knag fylkesnes og undertegnede eee vi vil fremme et representantforslag om å gjennomføre rusreformen takk forslaget vi behandlet på reglementsmessig måte,melvpresidentqq på vegner av representantane ole elvestuen sandra bruflot sveinung stensland bjørnar moxnes er her ei der kristoffer robinhaug rasmus hanson marian huse og torgeknag filskesnes og underteikne det eee vi vil fremme eit epresentantforslag om å gjennomføre rusreforma takk forslaget vi behandler i reglamentsmessig måte,407.6,431.9,24.299999999999955,2021-12-07,2021-12-07_proceedings.txt
Stortinget-20211207-145509_425700_431900,ingen innvendinger er framkommet en framkommet og det anses vedtatt eigi knutsen,ingen einvending grev frampoten framkomme og det ansastevedtatt eige knutsen,425.7,431.9,6.199999999999989,2021-12-07,2021-12-07_proceedings.txt
