file,text_bm,text_nn,start,end,duration,date,proceedingsfile
stortinget-20121129-155457_0_12700,årlige styringssystemer men det fins ikke det styringssystemet som klarer å kompensere for dårlig ledelse da er neste taler audun lysbakken deretter kjersti toppe,årlege styringssystema men det finst ikkje det styringssystemet som klarer å kompensera for dårleg ledelsedar neste talar audun lysbakken deretter kjersti toppe,0.0,12.7,12.7,2012-11-29,2012-11-29_proceedings.txt
stortinget-20121129-155457_25600_47700,lysbakken president jeg må først få påpeke til siste taler at det er vanskelig å ligge søvnløs og drømme samtidig eee jeg eee for min del så var godt om nettene men tenker en del på konsekvensene av høyre sine forslag eee og det gjør meg eee om ikke søven løs så litt eee bekymret eee qqq,rusbakken president eg må først få påpeike til siste talar at det er vanskeleg å ligge sømnlaus og drømme samtidig eee eg for min del eg sov eg godt om nettene men tenker ein del på konsekvensane av eee høgre sine forslag eee og det gjer meg om ikkje er søvnlaus og litt eee bekymra eee,25.6,47.7,22.1,2012-11-29,2012-11-29_proceedings.txt
stortinget-20121129-155457_47700_73500,la meg først få si til eee representanten per arne olsen at eee eee sammenligning av et eventuelt forslag om sykehusdirektorat men det sv har foreslått når det gjelder sykehusorganisering blir det ikke riktig det er riktig at eee sv har vært kritisk til dagens foretaksorganisering at vi ønsker oss eee alternativer til eee det med den sentraliseringen som etablering av et direktorat vil eee bety,la meg først få sie til eee representanten per arne olsen at eee eee samanlikning av eit eventuelt forslag om sjukehusdirektorat med det sv har foreslått når det gjelder psykeusorganisering blir det ikkje riktig det er riktig at sv har vore kritisk til dagens føretaksorganisering at vi ønsker oss eee alternativa til eee det med den sentraliseringa som etablering av eit direktorat vil bety,47.7,73.5,25.799999999999997,2012-11-29,2012-11-29_proceedings.txt
stortinget-20121129-155457_73500_93800,eee er vi eee imot eee jeg mener at erfaringen med tendensen til å etablere stadig flere direktorater eee i eee forvaltningen eee er negativ og at vi eee i stedet bør se på eee mulighetene for å redusere omfanget av den måten å styre på,eee er vi eee imot eee eg meiner at eee erfaringen med tendensen til å etablere stadig fleire diriktoratar eee i eee forvaltninga eee er negativ at vi eee i stader bør se på eee mulighetene for å redusere omfanget den måten å styre på,73.5,93.8,20.299999999999997,2012-11-29,2012-11-29_proceedings.txt
stortinget-20121129-155457_93800_122500,ser at ett av de mange forslagene i eee som kommer fra representantene fra fra fremskrittspartiet en strategi for eee avbyråkratisering av spesialisthelsetjenesten det eee jeg enig i at vi trenger eee det er for mye unødvendig byråkrati eee i eee helsetjenestene våre i dag eee og eee våre helsearbeidere bruker eee for mye tid på papirer og dermed i noen tilfeller eee blir det for lite tid til pasientene,ser at eitt av dei mange forslaga i eee som kommer frå representantane frå frå fremskrittspartiet ein strategi for eee avbyråkratisering av spesialisthelsetjenesten det eee er eg einig i at vi treng eee det er for mye unødvendig byråkrati eee i helsetenestene vår i dag eee og eee våre helsearbeidarar bruker eee for mye tid på papirar og dermed i nokon tilfelle eee blir det for lite tid til eee pasientane,93.8,122.5,28.700000000000003,2012-11-29,2012-11-29_proceedings.txt
stortinget-20121129-155457_122500_152200,eee likevel så eee er jeg eee forundret over at fremskrittspartiet konsentrerer sin kritikk eee når det gjelder byråkrati kun til eksistensen av regionale helseforetak eee og veldig sjelden berører det som kanskje er hovedgrunnen til at vi har for mye byråkrati og det er eee en for utbredt markedstenkning i eee deler av vårt eee helsevesen samt en vilje til,eee likevel så eee er eg eee forundret over at fremskrittspartiet konsentrerer sin kritikk eee når det gjeld byråkrati kun til eksistensen av regionale helseføretak eee og veldig sjel berører det som kanskje er hovudgrunnen til at vi har for mye byråkrati og det er eee ein for utbreitt markedstenkning i eee delar av vårt eee helsevesen samt e ein vilje til,122.5,152.2,29.69999999999999,2012-11-29,2012-11-29_proceedings.txt
stortinget-20121129-155457_152200_177100,fra politikere fra alle partier til å innføre stadig nye eee kontrolltiltak jeg tror at vi som politikere på tvers av eee partiskillene jeg må tørre å utfordre hverandre på eee om utviklingen har gått for langt når det gjelder å stille krav til eee kontroll til kvalitet som hver for seg er både legitime og forsvarlige men som kanskje i sum gjør,frå politikarar frå alle parti til å innføre stadig nye eee kontrolltiltak eg trur at vi som politikarar på tvers av eee partiskilje må tørre å utfordre verandre på eee om utviklinga har gått for langt når det gjeld å stille krav til kontroll til kvalitet som var for seg er både legitime og forsvarlege men som kanskje i sum gjer,152.2,177.1,24.900000000000006,2012-11-29,2012-11-29_proceedings.txt
stortinget-20121129-155457_177100_206900,at den tiden våre eee flotte helsearbeidere må bruke på papirer blir for store det er eee sånn eee at i vårt mediale samfunn så ropes det alltid på konkrete tiltak i møte med et konkret problem eee og jeg tror at både politikere og journalister eee har hatt litt for lett noen ganger for å ty til eee nye rapporteringer eee nye tilsyn eee nye eee byråkratiserende virkemidler er i møte med sånne problemer,at den tida våre eee flotte helsearbeidarar må bruke på papira blir for stor det er eee sånn eee at i vårt mediale samfunn så ropes det alltid på konkrete tiltak i møte med eit konkret problem eee og eg trur at både politikarar og sjornalistar eee har hatt litt for lett nokon gonger frå å ty til eee nye rapporteringar eee nye tilsyn eee nye eee byråkratiserande verkemiddel er i møte med sånne problem,177.1,206.9,29.80000000000001,2012-11-29,2012-11-29_proceedings.txt
stortinget-20121129-155457_206900_231000,derfor er jeg veldig glad for at eee helseministeren eee tar tak eee i det her eee det settes nå i gang eee et arbeid sammen med partene fagforeningene og spekter for nettopp å se på hvordan omfanget av unødvendig byråkrati kan eee reduseres så på det punktet er det helt tydelig at regjeringen har en strategi eee for å møte det problemet representantene peker på,derfor er eg veldig glad for at eee helseministeren eee tar tak eee i det her eee det settast no i gang eee eit arbeid som med partane fagforeningane og spekter for nettopp å se på korleis omfang av unødvendig byrågrati kan eee reduserast så på det punktet er det heilt tydeleg at regjeringa har ein strategi eee for å møte det problemet representanten peikar på,206.9,231.0,24.099999999999994,2012-11-29,2012-11-29_proceedings.txt
stortinget-20121129-155457_231000_252800,eee samtidig som jeg synes det er viktig å eee utfordre representantene tilbake fordi den omfattende markedstenkning fremskrittspartiet står for eee ville føre til en betydelig økning eee i byråkratiet eee i helsetjenestene våreneste taler er kjersti toppe deret laila dohvei,eee samtidig som eg synest det er viktig å eee utfordre representantene tilbake fordi den omfattande markedstenkning framstegspartiet står for eee ville føre til ein betydeleg økning eee i byråkratiet eee i helsetenestene vårneste talar er kjersti toppe deret leila dovehaug,231.0,252.8,21.80000000000001,2012-11-29,2012-11-29_proceedings.txt
