file,text_bm,text_nn,start,end,duration,date,proceedingsfile
Stortinget-20200206-095458_215500_217800,lisensierte gjennom har endret,den så henting steparten re,215.5,217.8,2.3000000000000114,2020-02-06,2020-02-06_proceedings.txt
Stortinget-20200206-095458_263500_267500,tornes kan jeg bare å få kortet svar,tunel er bakken jos,263.5,267.5,4.0,2020-02-06,2020-02-06_proceedings.txt
Stortinget-20200206-095458_271600_282900,du selge alle yde vergene på mango linge jeg består ikke til feikjørossrivstil en på,du ser me alya veg og deretter mange lemena vi får ikke blir teken viskeler på,271.6,282.9,11.299999999999955,2020-02-06,2020-02-06_proceedings.txt
Stortinget-20200206-095458_332900_362500,stortingets møte er lovlig satt fra arbeiderpartiets stortingsgruppe foreligger søknad om permisjon for representanten stein erik lauvås i tiden fra og med åttende til og med trettende februar for å delta på konferansen wold erben forum i abudavi denne søknaden foreslås behandlet straks og innvilget og det anses vedtatt vararepresentanten siv henriette jacobsen foreslås innkalt for å møte i tiden fra og med ellevte til og med trettende februar det anses også vedtatt representanten bjørnar moxnes vil framsette et representantforslag,stortingets møte er lagleg sett frå arbeidarpartiet stortingsgruppe førlege søknad om permisjon for representanten stein erik lauvås i tida frå med åttande til og med trettende februar for å delta på konferansen wald aven forum i abudawi denne søknad forsatsbladet straks innvilget og det anses vedtatt vare representanten siv henrette jacobsen foreslå sinka for å møte i tida fram med ellevte til og med trettende februar det anses også vedtatt representanten bjørnar moxnes vil framsette eit representantforslag,332.9,362.5,29.600000000000023,2020-02-06,2020-02-06_proceedings.txt
Stortinget-20200206-095458_370700_388800,moxnes president rødt før forslag om ratifikasjon av tillit til romavedtektene om kriminalisering av folkerettsstridige angrepskrig i norsk straffelov representanten kjersti toppe vil framsette et representantforslag,moxnes president eg rørt ren forslag om eee ratifikasjon av tillegg til romavetektene om kriminalisering av folkerettsstridig angrepskrig i norsk straffelovrepresentanten kjersti toppe vil framsette eit representantforslag,370.7,388.8,18.100000000000023,2020-02-06,2020-02-06_proceedings.txt
Stortinget-20200206-095458_397800_414600,president eee jeg eee skal på vegne av stortingsrepresentant siv mossleth og meg sjøl fremme et forslag om å styrke det ideelle innslaget i spesialisthelsetjenesterrepresentanten marit knutsdatter strand vil framsette to representantforslag,president eee eg eee skal på vegner av stortingsrepresentant siv mossleth og meg sjøl fremma eit forslag om å styrke det ideelle innslaget i spesialisthelsetenesta representanten marit eee knutsdattestrand vil framsette to representantforslag,397.8,414.6,16.80000000000001,2020-02-06,2020-02-06_proceedings.txt
Stortinget-20200206-095458_423100_445600,ærede president på vegne av stortingsrepresentantene marit arnstad sigbjørn gjelsvik heidi greni kjersti toppe og meg sjøl vil jeg framsette et representantforslag om at de sjølforvaltende universitetene og høyskolene fortsatt skal eie bygg og eiendommer og på vegne av representantene kjerttoppe marit arnstad og meg sjøl legge fram et forslag om å omgjøre nasjonale prøver i grunnskolen til utvalgs,en president på vegner av stortingsrepresentantene meir enstad sigbjørn gjelsvik heidi greni kjersti toppe og meg sjøl vil eg fremsette eit representantforslag om at sjølforvaltine i universiteten og høgskolene fortsat skal eige bygg og eigedom mer og på vegner av representantene kjerttoppe mein anser meg sjøl legge fam eit forslag om å omgjere nasjonale prøver i gunsan til utvalsprøvest,423.1,445.6,22.5,2020-02-06,2020-02-06_proceedings.txt
Stortinget-20200206-095458_445600_469900,forslagene vil bli behandlet på reglementsmessig måte til behandling foreligger de saker som er oppført på dagsorden nummer førtisju sak en valg av nye medlemmer til valgkomiteen det skal velges nye medlemmer til valgkomiteen etter tina bru og abid q raja som er blitt medlemmer av regjeringen presidenten eee ber om forslag ingunn foss,forslaga vil bli behandla på reglementsmessig måte til behandling for ligg dei saker som er oppført på dagsord nummer førtisju sak ein vag a nye medlemmar til valkomiteen det skal veljast nye medlemmer til valkomiteen etter tina bru og abid kur asja som har blitt medlemmer av regjeringa presidenten eee ber om forslag ingunn foss,445.6,469.9,24.299999999999955,2020-02-06,2020-02-06_proceedings.txt
Stortinget-20200206-095458_471400_501200,er guro angell gimse foreslås som nytt medlem av valgkomiteen etter tina bru som er trått inn i regjering eee ja terje breivik da foreslås ola elvestuen som nist medlem av valgkomiteen etter abid q raja som har trådt inn i regjeringen eee ha eee limi siv jensen er foreslått som nytt medlem av valgkomiteen i stedet for hans andreas limi andre forslag foreligger ikke,er det guro angel gimse forsal som nytt medlem av av komiteen etter tina bru som har trått inn i regjering eee ja terje brevikder foreslås ola elvestuen som nytt medlem av valkomiteen eit rabit kurase som har trått inn i regjeringa eee ha limisiv vensen har føreslå nytt medlem av valkomiteen i stedet for hans andreas limi andre forslag foreligger ikkje,471.4,501.2,29.80000000000001,2020-02-06,2020-02-06_proceedings.txt
Stortinget-20200206-095458_501200_508600,og guro angell gimse ola elvestuen og siv jensen anses enstemmig valgt som nye medlemmer av valgkomiteen,og guro angell gimse ola elvestuen og siv jensen anses einstemmig valt som nye medlemmer av valkomiteen,501.2,508.6,7.400000000000034,2020-02-06,2020-02-06_proceedings.txt
