file,text_bm,text_nn,start,end,duration,date,proceedingsfile
Stortinget-20160330-095427_259899_264500,toreseterelva oase,heersers,259.899,264.5,4.600999999999999,2016-03-30,2016-03-30_proceedings.txt
Stortinget-20160330-095427_277500_280600,jeg sitere forslagene til origo,sete er seesen,277.5,280.6,3.1000000000000227,2016-03-30,2016-03-30_proceedings.txt
Stortinget-20160330-095427_319300_321500,jeg kan forsetene,akta,319.3,321.5,2.1999999999999886,2016-03-30,2016-03-30_proceedings.txt
Stortinget-20160330-095427_339100_350300,stortingets møte er lovlig satt representanten ruth grung vil fremsette et representantforslag,stortingets møte er lov vi satt representanten rut grung vil fremsette eit representantforslag,339.1,350.3,11.199999999999989,2016-03-30,2016-03-30_proceedings.txt
Stortinget-20160330-095427_360800_390800,president på vegne av torgeir micaelsen ingvild kjerkol freddy de ruiter tove karoline knutsen marianne aasen kari henriksen og meg selv så fremmer jeg et representantforslag om tilgang på spesialsykepleier bedre tilgang takk forslaget vil bli behandlet på reglementsmessig måte til behandling foreligger de saker som er oppført på dagsorden nummer seksti sak en er muntlig spørretime stortinget mottok mandag meddelelse fra statsministerens kontor om at statsrådene siv jensen bent høie tord og tord lien,president på vegner av torgjer michaelsen ingvild kjerkol fredd i de røyta tove karoline knutsen marian aasen kari henriksen og meg sel så fremmar eg eit representantforslag om tilgang på spesialsykkeplei betre tilgangtakk forslaget vil bli behandla på reglementsmessig måte til behandling foreligger dei saker som er oppført på dagsen nummer seksti sak ein er muntlig spørjetime stortinget mottok måndag meddelelse fra statsministerens kontor om at statsråden siv jensen ben høye tor og tord lien,360.8,390.8,30.0,2016-03-30,2016-03-30_proceedings.txt
Stortinget-20160330-095427_390800_411500,vil møte til muntlig spørretime de annonserte regjeringsmedlemmer er til stede og vi er klar til å starte den muntlige spørretimen og vi starter da med første hovedspørsmål som er fra representanten marianne marthinsentakk for det president mitt spørsmål går til e,vil møte til muntlig spørjetime dei annonserte regjeringsmedlemmer representer og vi er klar til å starte den muntlige spørretimen og vi startar da med første hovedspørsmål som er frå representanten marianne martinsentakk for det president mitt spørsmål går til,390.8,411.5,20.69999999999999,2016-03-30,2016-03-30_proceedings.txt
Stortinget-20160330-095427_411500_439800,president fra denne talerstolen så har det gjentatte ganger blitt etterlyst eee mer handlekraft fra regjeringa i møte med økt arbeidsledighet og svakere jobbvekst og i dag blir ikke noe unntak til nå så har regjeringa kutta skattene med nær tjue milliarder kroner mest for de som har mest fra før og regjeringa har begrunna den prioriteringa med at dette skal gi økt verdiskaping og sysselsetting onsdag før påske,president frå denne talarstolen så har det gjentatte gonger blitt etterlyst til meir handlekraft frå regjeringa i møtet med økt arbeidsledighet og svakere jobbvekst og i dag blir ikkje noko unntak til no så har eee regjeringa kutta skatten med nær sju milliardar kroner mest for dei som har mest fra før og regjeringa har begrunna den prioriteringa med at dette skal gi økt verdiskaping og sysselsetting onsdag før påske,411.5,439.8,28.30000000000001,2016-03-30,2016-03-30_proceedings.txt
Stortinget-20160330-095427_439800_465900,så påpekte har arbeiderpartiet at regjeringa nå har brukt femti millioner kroner om dagen på skattekutt siden inntok regjeringskontora samtidig som det har blitt førtifem nye arbeidsledige hver eneste dag og mens de fleste av oss har vært på påskeferie så har det tikka inn nye meldinger om om eee oppsigelser tjueandre mars så kom eee beskjeden om at m,så påpeikte arbeidarpartiet at regjeringa no har brukt femti millionar kroner om dagen på skattekutt sidan inntak eee regjeringskontora samtidig som det har blitt førtifem nye arbeidsledige var eins dag og mens dei fleste av oss eee har vore på påskeferie så har det tikka inn eee nye meldingar om om eee oppstigilser tjueandre mars så kom eee beskjedt om at m,439.8,465.9,26.099999999999966,2016-03-30,2016-03-30_proceedings.txt
Stortinget-20160330-095427_465900_494800,og i går så kom eee meldinga om at rederiene tror at tolv hundre rederijobber vil forsvinne i løpet av tjueseksten arbeiderpartiet mener at en eee kraftigere satsing på kompetanse på infrastruktur ville vært langt viktigere for økonomien på lengre sikt enn regjeringa har skattekutt og vi mener også det bør ikke være noen overraskelse for finansministeren at mer målretta kraftfulle tiltak for å avhjelpe situasjonen på sørvestlandet,og i går så kom eee meldinga om at eee rederia trur at tolv hundre rederiobbar vil forsvinne i løpet av tjueseksten arbeidarpartiet meiner at ein eee kraftigare satsing på kompetanse på infrastruktur ville vore langt viktigare for økonomien på lengre sikt enn regjeringa har skattekutt og vi meiner også det bør ikke vere nokon overraskelse for finansministeren at mer målretta kraftfulle tiltak for å avhjelpe situasjonen på sørvestlandet,465.9,494.8,28.900000000000034,2016-03-30,2016-03-30_proceedings.txt
Stortinget-20160330-095427_494800_524300,må iverksettes med en gang president eee før påske så ba representanten eee støre statsminister erna solberg om et anslag på sysselsettingseffektene av regjeringas skattekutt det spørsmålet ble ikke besvart så derfor eee president rent retter jeg det samme spørsmålet til finansministeren hva er sysselsettingseffekten av de skattekuttene som regjeringa har gjennomført så langtstatsråd siv jensen,må iverksettes med ein gong president eee før påske så bad representanten eee støre statsminister erna solberg om eit anslag på sysselsetjingseffekten av regjeringas skattekutt det spørsmålet blei ikkje besvart så derfor eee president et rekke de same spørsmålet til finansministeren va er sysselsetjingseffekten av dei skattekuttene som regjeringa har gjennomført så langtstatsråd siv jensen,494.8,524.3,29.499999999999943,2016-03-30,2016-03-30_proceedings.txt
Stortinget-20160330-095427_524300_552000,president det er eee ingen tvil om at eee effekten av den økende arbeidsledigheten særlig på sør og vestlandet er krevende for den enkelte familie som rammes av det for den enkelte bedrift som utfordres av det og det er jo nettopp derfor det har vært så viktig for regjeringen å iverksette tiltak på bred front men president jeg er uenig med arbeiderpartiet når det gjelder synet på skatt net på skatt,president det er ingen tvil om at eee effekten av den økne arbeidsledigheten særleg på sør og vestlandet er krevjande for den enkelte familie som ramme sa det for den enkelte bedrift som eee utfordres av det og det er jo nettopp derfor det har vore så viktig for regjeringa å iverksette tiltak på bre front men president jeg er ueinig med arbeidarpartiet når det gjeld synet på skatt net på skatt,524.3,552.0,27.700000000000045,2016-03-30,2016-03-30_proceedings.txt
Stortinget-20160330-095427_552000_574000,henger sammen med konkurranseevne hvis norske bedrifter ikke har konkurranseevne så har de heller ikke evne til å sysselsette flere derfor har det vært avgjørende viktig for regjeringen å legge frem en skattereform rett og slett fordi vi trenger å ha et eee skattenivå som er på linje med de land vi normalt konkurrerer med,heng saman med konkurranseevne viss norske bedrifter ikkje har konkurranseevne så har dei heller ikkje evne til å sysselsette fleire derfor har det vore avgjørende viktig for regjeringa å legge fram ein skattereform rett og slett fordi vi treng å ha eit eee skattenivå som er på linje med dei lande vi normalt konkurrerer med,552.0,574.0,22.0,2016-03-30,2016-03-30_proceedings.txt
Stortinget-20160330-095427_574000_600700,men i tillegg til å være opptatt av å redusere selskapsskatten som er hovedelementet i s eee skattereformen som vi la frem for stortinget før jul så har også regjeringen eee redusert formuesskatten men jeg har lyst til å presisere når representanten marthinsen påstår at vi har brukt eee mest på å gi skattelette til de som har mest fra før så er det feil kun fire prosent av det økte handlingsrommet som regjeom disse årene,men i tillegg til å vere opptatt av å redusere selskapsskatten som er hovudelementet i eee skattereforma som vi la fram for stortinget før jul så har også regjeringa eee redusert formuesskatten men eg har lyst til å presisere når representanten martinsen påstår at vi har brukt eee mest på å gi skattelette til dei som har mest seg for så er det feil kun fire prosent av det økte handlingsrommet som regjeom desse åra,574.0,600.7,26.700000000000045,2016-03-30,2016-03-30_proceedings.txt
