file,text_bm,text_nn,start,end,duration,date,proceedingsfile
Stortinget-20131001-115436_132700_135800,holmesland,reolar,132.7,135.8,3.1000000000000227,2013-10-01,2013-10-01_proceedings.txt
Stortinget-20131001-115436_276900_279300,osebekken ja hustad,resrådenan er usa,276.9,279.3,2.400000000000034,2013-10-01,2013-10-01_proceedings.txt
Stortinget-20131001-115436_400700_412900,jeg vil anmode det forrige stortingspresident dag ker amundsen om midlertidig å lede stortingets forhandlinger rustikke no og i,eg vil an mode det fårer stortingspresident dag feir andersen om mitertidi og lee stortingets farmartida gode ti minutt,400.7,412.9,12.199999999999989,2013-10-01,2013-10-01_proceedings.txt
Stortinget-20131001-115436_438300_452400,qqq og da ingen av sekretærene fra forrige storting er til stede vil fungerende president anmode representanten jette f christensen om å midlertidig fungere som sekretær til stortinget er,og det er ingen av sekretærane frå for storting etters vil fungerande president anmode representanten gjette f kristensen om om midlertid fungerer som sekretær til stortinget er,438.3,452.4,14.099999999999966,2013-10-01,2013-10-01_proceedings.txt
Stortinget-20131001-115436_472000_501400,fra statsministerens kontor foreligger følgende brev til stortinget datert sjuogtjuende september tjuetretten i statsråd for hans majestet eee kongen holdt på oslo slott tjuesjuende september tjuetretten klokka elleve null null er bestemt statsministers kontor statssekretær tone helen toften gis etter søknad avskjed i nåde fra embetet som statssekretær for statsråd rigmor aasrud med virkning fra og med første oktober tjuetretten,frå statsministerens kontor forlegger følgende brev til stortinget datert sjuogtjuende september tjuetretten i statsråd for hans maistet kongen holdt på oslo slott tjuesjuande september tjuetretten klokka elleve null null er bestemt statsministerkontor statssekretær tone helen potten gis etter søknad av avskjed i nåde frå embetet som statssekretær for statsråd rigmor aasrud med virkning frå og med første oktober tjuetretten,472.0,501.4,29.399999999999977,2013-10-01,2013-10-01_proceedings.txt
Stortinget-20131001-115436_501400_530400,statssekretær geir pollestad gis etter søknad avskjed i nåde fra embetet som statssekretær for statsråd marit arnstad med virkning fra første oktober tjuetretten statssekretær kjersti stenseng gis etter søknad avskjed i nåde fra embetet som statssekretær for statsråd hadia tajik med virkning fra og med første oktober tjuetretten og fungerende president foreslår at det refererte brevet vedlegges protokollen og anser det som,statssekretær geir pollestad gis etter søknad avskjed i nåde frå embetet som statssekretær for statsråd marit arnstad med virkning frå første oktober tjuetretten statssekretær kjersti stenseng i setter søknad avskjed i nåde trebete som statssekretær for statsråd had a taikk med virkning frå med første oktober tjuetretten og fungerande president foreslår at det refererte brevet vedleggas protokollen og anser det same,501.4,530.4,29.0,2013-10-01,2013-10-01_proceedings.txt
Stortinget-20131001-115436_530400_550800,vedtatt da vil det bli navneopprop av representantene og presidenten gjør oppmerksom på at første representant for hvert valgdistrikt skal levere fullmakten fra riksvalgstyret til presidenten etter hvert som de blir ro,vedtatt da vil det bli namneopprop av representantane og presidenten gjer oppmerksom på at første representant frå kvart valdistrikt skal levere fullmakten frå riksvalstyret til presidenten etter kvart som dei blir ro,530.4,550.8,20.399999999999977,2013-10-01,2013-10-01_proceedings.txt
Stortinget-20131001-115436_554400_562500,vi starter da med austagder fylke og representanten freddy,vi startar med austager fylke og representanten freddy,554.4,562.5,8.100000000000023,2013-10-01,2013-10-01_proceedings.txt
Stortinget-20131001-115436_571500_583700,svein harberg ingebjørg godskesen kjell ingolf ropstad vestalder fylke ingunn foss,svein harberg ingebjørg goskussen kjell ingor frostad viss ader fylke ingunn foss,571.5,583.7,12.200000000000045,2013-10-01,2013-10-01_proceedings.txt
Stortinget-20131001-115436_595100_610800,kari henriksen åse michaelsen hans fredrik grøvan norund tveiten benestad og omland akershus fylke jare sanner,kari henriksen åse michaelsen hans fredrik grøva norunn tveiten benstad og omland akelsjusfylke jare samer,595.1,610.8,15.699999999999932,2013-10-01,2013-10-01_proceedings.txt
Stortinget-20131001-115436_621800_643400,kari kjønaas kjos sverre myrli sylvi graham sylvi graham har forfall eee marianne aasen tone w trøen åsmund grøver aukrusts andreas limi,kari kjønås jossverre mylisylvie gran sylvi gram har forfa eee marian olsen tone ved trøen asmund grøver aukrusts andreas limi,621.8,643.4,21.600000000000023,2013-10-01,2013-10-01_proceedings.txt
Stortinget-20131001-115436_643400_664800,bente stein mathisen abid q raja gunvor eldegard henrik asheim ib thomsen are helseth nils aage jegstad mette tønder randverkvifte andresen buskerud fylkeberg,bente stein matisen abid raja gunvor eldegard henrik asheim ib tomsen are helseth nils åge jegstad mette tønder ramverk kifteandresen byskrøfylkeberg,643.4,664.8,21.399999999999977,2013-10-01,2013-10-01_proceedings.txt
Stortinget-20131001-115436_678500_702000,trond helleland jørund ritmann lise christoffersen har forfall eee anders b werp på permisjonssøknad som foreligger eee torgeir micaelsen morten wold kristin ørmen johnsen per olaf lundteigen finnmark fylke helga pedersen,trond helleland jørun rytman lyse christoffersen har forfall eee andet be vert på permisjon søknad som foreligger eee torgeir michaelsen morten vold kristin ørmen jonsen per olaf løntagen finnmark fylke helga pedersen,678.5,702.0,23.5,2013-10-01,2013-10-01_proceedings.txt
