file,text_bm,text_nn,start,end,duration,date,proceedingsfile
Stortinget-20171017-095527_177700_182200,la meg få frådende atenea,deretter skal råde minkande ha ei,177.7,182.2,4.5,2017-10-17,2017-10-17_proceedings.txt
Stortinget-20171017-095527_188500_193000,er terje viken vi styrte en dag ja ja,heide vikene i suter i dag rein hald min,188.5,193.0,4.5,2017-10-17,2017-10-17_proceedings.txt
Stortinget-20171017-095527_212900_234300,det er veldig bra og så får jo en mulighet til å markere det være eee det er jo i at du nå har innpisker eee de tre siste dagene før jul a eee ser jeg ikke kan hovedtyngda som jeg har søke velferdspermisjoner fordi og det har en værsågod jeg skal kometene tjuende tjueførste nittende tjuende som var særlig hadde en mandalskameratene ha sa,dermed kan å tø på jo ein mulighet til å markere med det da du eee der vi måtte ha innvik eee dei tre siste dagane penger eee vi ser ikkje kontursting så me å søke bilpassasjonen fordi og det har ein så ope statane sjusiførsme nittentjuede osede hadde ein mandalskamera brukar her ka,212.9,234.3,21.400000000000006,2017-10-17,2017-10-17_proceedings.txt
Stortinget-20171017-095527_239800_244700,skjelsvik kan kunne bare se på det her som ingen litt janis det er allerede for,sjøstein kunne bere se på de helsinge vitja og is det er har har spela utan for,239.8,244.7,4.899999999999977,2017-10-17,2017-10-17_proceedings.txt
Stortinget-20171017-095527_300700_325100,stortingets møte er lovlig satt vil jeg gjerne meddele at eee dette kommer til å bli et svært kort møte at det blir votering nokså umiddelbart så det er greit om ikke det er greit om der holde plassene da kan vi gjøre dette fortere enn vi ville måtte hvis vi skulle vente på noenvel altså representantene nils aage jegstad åsmund aukrust,stortingets møte er lovleg sett vil gjerne meddele at eee dette kom te å bli eit svært kort møte at det blir votering også umiddelbart så er eg greit om ikkje det greit om derhalde plassene og det kan vi gjere dette fortare enn vi ville matviseiskuvente på no vel altså representanten nils åge ekestad åsmund aukrust,300.7,325.1,24.400000000000034,2017-10-17,2017-10-17_proceedings.txt
Stortinget-20171017-095527_325100_352400,lise christoffersen mudassar kapur sivert bjørnstad og ingjerd schou som har vært permitterte har igjen tatt sete følgende innkalte vararepresentanter tar nå sete for akershus fylke mani husseini for buskerud fylke sigrid simensen ilsøy for hordaland fylke laila marie reiertsen og sigurd hille for rogaland fylke julia wong for telemark fylke emilie schæffer statsråd jan tore sanner vil overbringe en kongelig proposisjon statsrner,lise christoffersen med dasserkapor sivert bjørnstad og ingerskau som har vore permiterte har gjentatt sete følgende innkalte varerepresentantar ta nåsete for akershus fylke mann i hussaini for buskeru fylke sigrid simundsen il seg for hordaland fylke leila marie reiersen og sigurd hille for rogaland fylke julia vong for telemark fylke emilie sefer statsråd jan tore sander vil overbringe ein kongeleg proposisjon statsrer,325.1,352.4,27.299999999999955,2017-10-17,2017-10-17_proceedings.txt
Stortinget-20171017-095527_360200_385200,president på vegne av eee regjeringen har jeg den ære å overbringe en kongelig proposisjon det er videreutvikling av hæren og heimevernet landmaktproposisjonen takk proposisjonen vil bli behandlet på reglementsmessig måte representanten tore hagebakken vil fremsette et representantforslag tore hagebakken,president på vegner av regjeringa har eg den ære å overbringe i ein kongeleg proposisjon det er vidareutvikling av hæren og heimevernet landmaktproposisjonproposisjonen vil bli behandla på reglementsmessig måte representanten tore hagebakken vil fremsette et representantforslag tore hagebakken,360.2,385.2,25.0,2017-10-17,2017-10-17_proceedings.txt
Stortinget-20171017-095527_395700_421200,president jeg har eee store glede og sammen med eee s representant ee rigmor aasrud og fremmer et eee representantforslag om at fylkeskommunene oppland og hedmark skal bestå som sjølstendige fylkeskommuner og ikke tvinges til å slå seg sammen til en region takk representanten karin andersen vil fremsette et representantforslag,president eg har store gleda saman med eee s representant rigmor aaserud og fremme eit representantforslag om at fylkeskommunane oppland og hedmark skal bestå som sjølvstendig fylkeskommuner og ikkje tvingast til å slå seg saman til ein region da representanten karin andersen ville fremst set til eit representantforslag,395.7,421.2,25.5,2017-10-17,2017-10-17_proceedings.txt
Stortinget-20171017-095527_426500_453000,ja president og da vil eee jeg på vegne av representantene arne nævra freddy øvstegård nicholai wilkinson og meg sjøl sette fram det prinsipielle forslag om å gi fylker som ble tvangssammenslått i tjuesytten til etter søknad å bestå som eget fylke takk representanten ingrid heggø vil fremsette e,ja president og da vil eee gje på vegner av eee representanten arne nævra freddy øvstegård nicolai wikunsenom og meg sjøl sette fram det prinsipielle forslag om å gi fylker som blei tvangssamanslått i tjuesytten til etter søknad å bestå som eige fylke takk representanten ingrid heggø vil fremsette,426.5,453.0,26.5,2017-10-17,2017-10-17_proceedings.txt
Stortinget-20171017-095527_458600_475000,mmm president eee på vegne av meg sjøl så har jeg glede å fremme et representantforslag om omgjøring av vedtaket på sammenslåing av fylkeskommunene hordaland og sogn og fjordanetakk une representanten une aina bastholm vil fremsette et representantforslag,president eee på vegne av meg sjøl så har eg glede å fremja eit representantforslag om omgjering av vedtaket på samanslåing av fylkeskommunane hordaland og sognogfjordane unna representanten una in a basson vil fremsette et representantforslag,458.6,475.0,16.399999999999977,2017-10-17,2017-10-17_proceedings.txt
Stortinget-20171017-095527_484300_503700,president på vegne av meg sjøl har jeg gleden av å fremsette et representantforslag om en ny jordvernpolitikk som sikrer reelt nasjonalt vern av maturertakk forslagene vil bli behandlet på reglementsmessig måte til behandling foreligger de saker som er oppført på dagsorden nummer syv,president på vegner av meg sjøl har eg gleda av å framsette eit representantforslag om ein ny jordvernpolitikk som sikrar delt nasjonalt verna naturatakk forslaga vil bli behandla på reglementsmessig måte til behandling for ligg dei saker som er oppført frå dagsauden nummer siv,484.3,503.7,19.399999999999977,2017-10-17,2017-10-17_proceedings.txt
Stortinget-20171017-095527_503700_515900,sak en innstilling fra valgkomiteen om valg av medlemmer og varamedlemmer til nordisk råd ber noen om ordet så synes ikke og debatten i sak en er omme og vi kan da ringe inn til votering,sak ein innstilling frå komiteen om vara medlemmer å vera medlemmar til nordisk råd ber nokon om ordet så synest ikkje og debatten i sak ein er omme og vi kan da ringe inn til votering,503.7,515.9,12.199999999999989,2017-10-17,2017-10-17_proceedings.txt
Stortinget-20171017-095527_524700_546900,det er det ikke vi går da til votering sak en valg av medlemmer og varamedlemmer til nordisk råd innstillingen refereres og medlemmer og varamedlemmer til nordisk råd for ett år velges og så videre i samsvar med innstillingen de som stemmer imot bes reise seg ingen har reist seg og det er enstemmig vedtatt sak to er referat,det jer det ikke eee vi går da til votering sak ein maga medlemmer å vare medlemer til nordiske råd innstillinga refererast og medlemmer av varemedlemmer til nordisk råd for eitt år velges og så vidare i samsvar med innstillinga dei som stemmer imot bes reise seg ingen har reist seg og det er enstemmig vedtatt sak to er referat,524.7,546.9,22.199999999999932,2017-10-17,2017-10-17_proceedings.txt
Stortinget-20171017-095527_546900_575100,referatet er omdelt på representantenes plasser og publisert på salappen og presidenten refererer bare sakens nummer og forslag til vedtak og dette anses vedtatt sakene fire fem og seks foreslås vedlagt protokollen sak syv foreslås sendt stortingets presidentskap sak åtte ni og ti foreslås sendt arbeids og sosialkomiteen sak elleve tolv tretten og fjorten foreslås sendt energi og miljøkomiteen,referatet er omdelt på representantenes plasser og publisert på savepen presidenten refererer bare sakas nummer og forslag til vedtak og dette anses vedtattsakene fire fem og seks foreslås vedlagt protokollen sak sju foreslås sendt stortingets presidentskap sak åtte ni og ti foreslåast sendt arbeids og sosialkomiteen sak elleve tolv tretten og fjorten foreslåast sendte energi og miljøkomiteen,546.9,575.1,28.200000000000045,2017-10-17,2017-10-17_proceedings.txt
Stortinget-20171017-095527_575100_601700,sak femten og seksten foreslås sendt familie og kulturkomiteen sak sytten atten nitten og tjue foreslås sendt finanskomiteen sakene tjue tjue to tjuetre tjuefire og tjuefem foreslås sendt helse og omsorgskomiteen eee for sak tjueseks foreslås sendt justiskomiteen for sak tjuesju tjueti,sak femtenogseksten foreslåast sendt familie og kulturkomiteen sak sytten atten nittenogtjueså foreslåast sendt finanskomiteen sat i tjue tjue to tjuetre tjuefire og tjuefem foreslås sendt helse og omsorgskomiteen eee for sak tjueseks foreslåast sendt justiskomiteen for sak tjuesju tjueti,575.1,601.7,26.600000000000023,2017-10-17,2017-10-17_proceedings.txt
Stortinget-20171017-095527_601700_627300,og trettien og trettito foreslås sendt kommunal og forvaltningskomiteen sakene trettifire trettifem trettiseks trettisju trettiåtte og trettini foreslås sendt kontroll og konstitusjonskomiteen sakene førti førtien og førtito foreslås sendt næringskomiteen sak førtitre foreslås sendt transport og kommunikasjonskomiteen sakene førtifire førtifem førtiseks førtisju og førtiåtte foreslås sendt utdannings og forskningskomiteen,og trettiein og trettito foreslåast sendt kommunal og forvaltningskomiteen saka trettifire trettifem trettiseks trettisju trettiåtte og trettini foreslås sendt kontroll og konstitusjonskomiteen sak førti førtiein og førtito foreslås sendt næringskomiteen sak førtitre foreslåast sendt transport og kommunikasjonskomiteen sakne førtifire førtifem førtiseks førtisju og førtiåtte foreslås sendt utdannings og forskningskomiteen,601.7,627.3,25.59999999999991,2017-10-17,2017-10-17_proceedings.txt
Stortinget-20171017-095527_627300_643500,sakene førtini femti femtien og femtito foreslås sendt utenriks og forsvarskomiteen og dette anses vedtatt dermed er dagens kart ferdigbehandlet forlanger noen ordet før møtet heves så synes ikke og møtet er hevet,sak førtini femti femtiein og femtito foreslåast sendt utanriks og forsvarskomiteen og dette anses vedtatt dermed er dagens svart ferdigbehandla for lange nokon ordfør møtet heves så synest ikke og møtet er havi,627.3,643.5,16.200000000000045,2017-10-17,2017-10-17_proceedings.txt
