file,text_bm,text_nn,start,end,duration,date,proceedingsfile
stortinget-20121120-155511_0_19900,digitale læremidler er en forutsetning for god læringseffekt ved bruk av digitale verktøy det må og derfor også utvikles digitale læremidler på alle fag og alle nivå digitale læremidler er avgjørende for at ikt blir en integrert del av all læring her har staten også et stort ansvar,digitale læremiddel er ein forutsetning for god læringseffekt ved bruk av digitale vertøy det må derfor også utviklast digitale læremiddel på alle fag og alle nivå digitale læremiddel er avgjerande for at ikt blir ein integrert del av all læring her har staten også eit stort ansvar,0.0,19.9,19.9,2012-11-20,2012-11-20_proceedings.txt
stortinget-20121120-155511_19900_41300,i totusenogseks ble det bevilget femti milliarder kro nei millioner kroner til digitale læremidler det var fylkeskommunene som kunne søke på midlene og alle fylker bortsett fra oslo gikk da sammen om å etablere en nasjonal digital læringsarena i totusenogsju ble det bevilget i underkant fire hundre millioner til å sikre gratis læremidlver i videregående skole,i totusenogseks blei det bevilget femti milliardar kro nei millioner kroner til digitale læremiddel det var fylkeskommuner som kunne søke på midlene og alle fylke borsett frå oslo gjekk da saman om å etablere ein nasjonal digital læringsarena i totusenogsju blei det bevilget i underkant fire hundre millionar til å sikre gratis læremiddelvar i videgånd skole,19.9,41.3,21.4,2012-11-20,2012-11-20_proceedings.txt
stortinget-20121120-155511_41300_70900,en del a finansieres av fylkene selv skal vi lykkes med ikt i utdanningen og elevene faktisk få digitale ferdigheter bør en vurdere også å ha læremiddelsatsing der skolene kan vurdere tilbud fra ulike tilbydere i dag går majoriteten alle midler fra fylk fra fylkene til digitalsatsingen i en del av i år trakk akershus fylkeskommune seg ut av ordningen om det er flere fylker som trekker seg ut av ordningen vet vi ikke per dags dato men det er veldig viktig å følge med på denne utviklingen,ein del av finansieres av fylkes sjel skal vi lykkast med ikt i utdanninga og elevane faktisk få digitale ferdigheter bør ein vurdere også å ha læremiddelsatsing der skolene kan vurdere tilbod for dei ulike tilboda i dag går maoriteten alle midler frå fylk frå fylkene til digital satsingen i en delar i år trakk akershus fylkeskommune seg ut av ordninga om det er fleire fylker som trekk seg ut av ordninga veit vi ikkje per dagsdato men det er veldig viktig å følge med på denne utviklinga,41.3,70.9,29.60000000000001,2012-11-20,2012-11-20_proceedings.txt
stortinget-20121120-155511_70900_94500,infrastruktur i form av maskiner og nett må være på plass for at lærere og elever kan få full læringseffekt en bør vurdere en felles innsats mellom stat og kommune fylkeskommune relativt sett er utfordringen i tilgang til utstyr i grunnskolen i videregående eier eller leier elevene stort sett utstyrer selv dette må vi være klar over i det videre arbeidet,infrastruktur i form av maskinar og nett må vere på plass for at lærare og elevar kan få full læringseffekt ein bør vurdere ein felles innsats mellom stat og kommune fylkeskommune relativt sett er utfordringa i tilgang til utstyr i grunnskolen i vidgåande eier eller leire elevane stort sett utstyre sel dette må vi vere klar over i det vidare arbeidet,70.9,94.5,23.599999999999994,2012-11-20,2012-11-20_proceedings.txt
stortinget-20121120-155511_94500_108500,innkjøps og bestillerkompetansen bør styrkes og det må alltid sikres at det er de på pedagogiske formål som styrer innkjøpene til skolen det er viktig at senter for ikt i utdanning er aktivt med i u,innkjøp som bestiller kompetansen per styrkast og det må alltid sikrast at det er dei på pedagogiske formål som styrer innkjøpa til skolen det er viktig at senter for ikt utdanning er aktivt med i u,94.5,108.5,14.0,2012-11-20,2012-11-20_proceedings.txt
stortinget-20121120-155511_108500_134600,ikt og moderne teknologi gir nye muligheter for å legge til rette for mer aktiv læring og tilpasset apple opplæring for elevene men det krever forankring av bruk hos alle tilknyttet skolen inkludert elever lærere skoleledere skoleeiere og foreldre det krever også at lærerne er trygge og kompetente på teknologien slik at de opplever den som et nyttig supplement og at de er i stand til å reflektere sammen stadig mer tekn,ikt må moderne teknologi gi nye muligheter for å legge til rette for meir aktiv læring og tilpasse apleopplæring for elevane men det krev forankring av bruk hos alle tilknyt skolen inkludert elever lærare skoleledere skollæirar og foreldre det krever også at lærarane er trygge og kompetente på teknologien slik at dei opplever den som eit nytte suplement og at det er istand til å reflektere same stadig meir tekn,108.5,134.6,26.099999999999994,2012-11-20,2012-11-20_proceedings.txt
stortinget-20121120-155511_134600_163100,hvordan vil statsråden legge til rette for systematisk og kompetent bruk av ikt i skolen for å styrke elevenes læring takkstortingsmøtet vil nå i henhold til stortingets beslutning tidligere i dag bli eee avbrutt eee på grunn av avdukningen av malleriet hans majestet kong haralds eda edsavleggelse i vandrehallen møtet vil bli satt igjen klokken atten og første taler og møtet settes er statsråd kristin halvorsen,korleis vil statsråden legge til rette for systematisk og kompetent bruk av ikt i skolen for å styrke elevenes læring stortingsmøtet vil nå i hjenom til stortingets beslutning tidlege i dag blir eee avbryt eee på grunn av avdukinga av måleriet hans meister kong harals ed edsavleggelse i vandrehallen møtet vil bli satt igjen klokka atten og første talar og møtet setes er statsråd kristin havarsen,134.6,163.1,28.5,2012-11-20,2012-11-20_proceedings.txt
stortinget-20121120-155511_163100_165300,møtet er hevet,mete hevd,163.1,165.3,2.200000000000017,2012-11-20,2012-11-20_proceedings.txt
stortinget-20121120-175503_287600_290200,kunståret enorme,skjøror ein,287.6,290.2,2.599999999999966,2012-11-20,2012-11-20_proceedings.txt
stortinget-20121120-095511_291100_319300,stortingets møte er lovlig satt ærede medrepresentantertidligere stortingsrepresentant marie brenden er dø syttifire år gammel det var eee engasjement i lokalmiljøet som førte marie brenden inn i politikken alt som kunne bidra til å gjøre saksumdal til et bedre bygdesamfunn blei arena for maries mangfoldige engasjement,stortingets møte er lovleg sett erde med representantar tidlegare stortingsrepresentant marie brenten er dø syttifire år gammal det var eee angasjement i lokal miljø som førte marie brenden inn i politikken alt som kunne bidra til å gjera saksumdal til eit betre byggesamfunn blei arena for maries mangfaldige angasjement,291.1,319.3,28.19999999999999,2012-11-20,2012-11-20_proceedings.txt
stortinget-20121120-175503_305100_319600,stortingets eee møte er lovlig satt stortinget fortsetter behandlingen av sak åtte på dagsorden nummer sytten første taler på kveldens møter er statsråd kr,stortingets eee møte er lovleg sett stortinget fortsetter behandlinga av sak åtte på dagsorden nummer sytten første talar på kvellensmøte er statsråd kr,305.1,319.6,14.5,2012-11-20,2012-11-20_proceedings.txt
