file,text_bm,text_nn,start,end,duration,date,proceedingsfile
Stortinget-20181218-215533_0_29200,er blotta for konkrete forslag så må jeg virkelig stille spørsmålet president jeg skjønner ikke hvorfor transportkomiteen reiser opp på komitereiser jeg skjønner ikke hvorfor transportkomiteen har møter med bedrifter organisasjoner jeg skjønner ikke hvorfor vi har komitehøringer og får konkrete gode innspill flertallet gjør jo ingenting med noe som helst ikke ett tiltak,er blotta for konkrete forslag så må eg verkeleg stille spørsmålet president gje skjenner ikkje vorfor transportkomiteen reiser på komitereise eg kjenner ikkje vore for transportkomiteen her møter med bedrifter og organisasjonar eg skjønner eg til vore for vi har komitehøyringar og får konkrete gode innspel fleirtalet gjer jo ingen ting med noko som helst ikkje eitt tiltak,0.0,29.2,29.2,2018-12-18,2018-12-18_proceedings.txt
Stortinget-20181218-155532_0_6900,entitet er alvorlig ikke bare for den enkelte men også for samisk kultur og for norge som nasjon,titet er alvorleg ikkje berre for den enkelte men også for i samisk kultur og for noreg som nasjon,0.0,6.9,6.9,2018-12-18,2018-12-18_proceedings.txt
Stortinget-20181218-155532_6900_32800,som samfunn har vi et ansvar for å strekke oss etter den et av de rause løsninger som bidrar til å skape trygge oppvekstmiljøer for samiske barn og unge og det er en stor oppgave vi har foran oss sammen med sametinget og med støtte fra stortinget skal vi bidra til å oppfylle plikten i grunnlovens paragraf hundre og åtte vi skal legge forholdene til rette for at samene kan sikre og utvikle sitt språk sin kultur og sitt samfunnsliv,som samfunn har vi gitt ansvar for å strekke oss etter den etter dei rause løysinga som bidrar til å skape trygge oppvektsmiljøar for samiske barn og unge og det er ein stor oppgåve vi har foran oss saman med sametinget og med støtte frå stortinget skal vi bidra til å oppfylle plikta i grunnlovas paragraf hundre og åtte vi skal legge forholda til rette for at samene kan sikre og utvikle sitt språk sin kultur og sitt samfunnsliv,6.9,32.8,25.9,2018-12-18,2018-12-18_proceedings.txt
Stortinget-20181218-215533_29200_59100,for å få mer gods på jernbane er flertallspartiene enige om å støtte så når når når flertallene flertallet sier at opposisjonen slår inn åpne dører president det er jo ikke noe dør i det hele tatt det er helt tomt der inne ingen hjemme ingen kontakt helt det svarthøl på innsida ingen interesse for å gjøre noe som helst for eksempel forslag nummer to,for å få mer gods på jernbane er fleirtalspartia einige om å støtte så nå når når fleirtala fleirtalet seier dei at opposisjonen slår inn opne dører president det er utan å dør i det heile tatt det er heilt tomt der inne ingen hjemme ingen kontakt heilt dei eit svart øl på innsida ingen interesse for å gjera noko som helst for eksempel forslag nummer to,29.2,59.1,29.900000000000002,2018-12-18,2018-12-18_proceedings.txt
Stortinget-20181218-155532_32800_38200,det åpnes for replikkordskifte og første replikant er eirik sivertsen,det er opnast for replikkordskifte og første replikant er eirik sivertsen,32.8,38.2,5.400000000000006,2018-12-18,2018-12-18_proceedings.txt
Stortinget-20181218-155532_43400_72800,sivertsen ja president jeg slutter meg til det statsråden sa i sitt innlegg og skulle plukke opp der statsråden og avslutta nettopp med grunnlovens paragraf hundre og eee åtte og det er min forståelse president at det gjennom språket vi forstår å skape den verden eee vi lever i så vil jeg argumentere for at eee eee hvis framtida er digital ja så må det også være digital for det samiske folket,sivertsen ja president eg slutta meg til det statsråden sa i sitt innlegg og skulle plukke opp der statsråden avslutta og nettopp grunnlovens paragraf hundre og eee åtte og det er min forståelse president at det er gjennom språket vi forstår og skaper den verda eee vi lever i så vil eg argumentere for at eee eee viss framtida er digital ja så må den også vere digital for det samiske folket,43.4,72.8,29.4,2018-12-18,2018-12-18_proceedings.txt
Stortinget-20181218-215533_59100_88400,det har kommet til i komitebehandlinga vi hadde høring i transportkomiteen veldig mange aktører deltok og de fores foreslo at en del tiltak i godspakke burde stokkes om konkret forslag som mange tok opp var at norsenga tømmerterminal på kongsvinger som visstnok er klart til å bygges ut bør det bygges tidligere enn for eksempel terminal på rutsøgda til og med i samme fylke,det har komme til i komitebehandlinga vi hadde høyring i transportkomiteen veldig mange aktørar deltok og at dei for føreslo at ein del tiltak i godspakkar bør de stokkast om konkret forslag som mange tok opp var at nor skjengha tømmerterminal på kongsvinger som visst nok er klart til å bygges ut bør det byggjast tidlegare enn for eksempel terminal på rutsøgda til og med i same fylke,59.1,88.4,29.300000000000004,2018-12-18,2018-12-18_proceedings.txt
Stortinget-20181218-155532_72800_91800,og statsråden er jo ikke bare eee kommunal og moderniseringsministeren men også ansvaret for iktpolitikken og en av de problemstillingene som sametingets representanter har tatt opp har vært knytta til å få samisk skriftspråk som akseptert inn i digitale standardene av de store globale selskapene,og statsråden er ikkje berre eee kommunal og moderniseringsminister men også ansvaret for iktpolitikken og ein av dei problemstillingane som sametingets representantar har tatt opp har vore knytt til å få samisk skriftspråk som akseptert inn i digitale standarane av dei store globale selskapa,72.8,91.8,19.0,2018-12-18,2018-12-18_proceedings.txt
Stortinget-20181218-215533_88400_114500,jeg veit ikke president om det er en god ide men la la oss nå i alle fall vurdere det la oss ta innspilla seriøst og ikke bare si nei nei nei nei president nsbs transportselskap kar godstransportselskap kargonet kutter nå i tjuenitten antall såkalte togpendler fra fire,gje veik ikkje president om det gjer ein god ide men la la då i alle fall vurdere det la oss ta innspillet seriøst og ikkje berre seie nei nei nei nei president nsbs transportselskap kar godstransportselskap kargo nett kuttar nå i tjuenitten antal såkalla togpendlar frå fire,88.4,114.5,26.099999999999994,2018-12-18,2018-12-18_proceedings.txt
Stortinget-20181218-155532_91800_105000,hvordan kan statsråden bistå det samiske folk med at de store globale selskapene tar inn denne standarden sånn at man kan uttrykke seg digitalt i en digital verden også som samme statsråd mæland,korleis kan statsråden bistå det samiske folk med at dei store globale selskapa tar inn denne standarden sånn at ein kan uttrykke seg digitalt i ein digital verda også som samestatsråd mæland,91.8,105.0,13.200000000000003,2018-12-18,2018-12-18_proceedings.txt
