file,text_bm,text_nn,start,end,duration,date,proceedingsfile
Stortinget-20220302-095504_248200_250500,president vi må asesta opp før,au,248.2,250.5,2.3000000000000114,2022-03-02,2022-03-02_proceedings.txt
Stortinget-20220302-095504_302400_314400,stortingets møte er lovlig satt representanten tobias trevland lund fre vil framsette et representantforslag trevland lund,stortingets møte er lovleg setterepresentanten tobias treveland lund f vil fremsette eit representantforslag drevland lund,302.4,314.4,12.0,2022-03-02,2022-03-02_proceedings.txt
Stortinget-20220302-095504_321100_346600,erland president på vegne av stortingsrepresentantene shera dar bjørnar moxnes og meg sel har jeg gleden av å fremme et representantforslag om å hjelpe brukere indere på flukt fra krig ved å tilby kollektiv beskyttelse til ukrainske flyktninger representanten bjørnar moxnes vil framsette et representantforslag moxnes,gavlane president på vegne av stortingsrepresentantene se her agar bjørnar moxnes og meg sjæl har eg glede av å fremme eit representantforslag om å hjelpe ukraine på flykt eee frå krig vi har tilby kollektiv beskyttelse til ukrainske flyktningar takk representanten bjørnar moxnes vil framsette eit representantforslag moxnes,321.1,346.6,25.5,2022-03-02,2022-03-02_proceedings.txt
Stortinget-20220302-095504_355100_376000,president her kan barna rødt eee foreslår at efifikasjon av romavedtektenes tillegg eee om folkerettsstridige angrepskrig og kriminalisering av folkehelse angreps i i norsk straffelov takk representanten terje halleland vil framsette et repres,moxnes president eg kan beina rødt foreslår at offi fikasjon av romteknisk tillegg eee om folkestridige angrepskrig og kriminalisering av folkesti angre i norsk straffelovtakk representanten terje halneland vil framsette eit repres,355.1,376.0,20.899999999999977,2022-03-02,2022-03-02_proceedings.txt
Stortinget-20220302-095504_385300_406100,president da har jeg gleden av å sette fram et forslag fra fremskrittspartiet og representantene marius nilsen silje hjemdal erlend wiborg sylvi listhaug og meg sjøl om å sikre økt norsk gasseksport takk representanten frank edvar sv vil framsette to representan,alle de president då har eg gleda av å sette fram eit forslag frå framstegspartiet og representantane marius nilsen silje hjemdal erlend wiborg sylvilisthaug og meg sjøl om å sikra økt norsk gasseksporttakkrepresentanten frank edvard sve vil framsette to representan,385.3,406.1,20.80000000000001,2022-03-02,2022-03-02_proceedings.txt
Stortinget-20220302-095504_413000_440700,ja president jeg vil på vegne av frp fremme et framlegg representantframlegget fra morten stordalen sylvi listhaug bård hoksrud silm silv hjelmdal helge andre njåstad karl i hagen tor andre johnsen og meg sjøl angaende å prioritere ny riksveg femten strynefjellet nåsåså er en av å fremme framlegg på vegne av måten storhallenvi listhaug bård hoksrud,ja president eg vil på vegner av frp fremme e framlegg representant forhandle frå morten stordalen sylvilisthaug bor hogsrusim silje elmedal helge andre njåstad kari hagen tor andre jonsen og meg sjøl angande å prioritere ei ny riksveg femten strynefjellet no så så en av våre fremme framlegg på vegner av motten storeholmene listhaug bor hoksrud,413.0,440.7,27.69999999999999,2022-03-02,2022-03-02_proceedings.txt
Stortinget-20220302-095504_440700_463100,og meg sjøl om å stoppe bypakke og lysyndtakk forslaget vil bli behandlet på reglementsmessig måte til behandling foreligger de saker som er oppført på dagsorden nummer femtien sak en muntlig spørretime stortinget mottok mandag meddelelse fra statsministers kontor om at utenriksminister anniken huitfeldt og statsrådene jon ivar nygård og martin mjøs persen vil møte til muntlig spørretime,og meg sjøl om å stoppe bypakke olesen arslan jo be handla på reglamentsmessig måte til behandling foreligger dei saker som er oppført på dagsa nummer femtiein sak er ein muntleg spørjetime stortinget mottok mandag medelse frå statsminister kontor om at utanriksminister anniken wither og statsråden jon ivar nygård og martin my øs persen vil møte til muntlig spørjetime,440.7,463.1,22.400000000000034,2022-03-02,2022-03-02_proceedings.txt
Stortinget-20220302-095504_463100_471800,de annonserte regjeringsmedlemmene er til stede og vi er klare til å starte den muntlige spørretimen vi starte med første hovedspørsmål fra representanten i,dei annonserte regjeringsmedlemmene er til stade og vi er klare til å starte den muntlig spørjetime vil starta med første hovudspørsmål frå representanten ei,463.1,471.8,8.699999999999989,2022-03-02,2022-03-02_proceedings.txt
Stortinget-20220302-095504_478100_501300,søreide president det er eee krig i europa og det er en krig som berører oss alle sammen både følelsesmessig og praktisk vi bidrar med økonomisk og politisk støtte og regjeringa varsla søndag en betydelig opptrapping i den humanitære bistanden det er høyre veldig glad for og det har vi også bedt regjeringa om å vurdere,søreidepresident det er krig i europa og det er ein krig som berører oss alle saman både følelsesmessig og praktisk vi bidrar med økonomisk og politisk støtte og regjeringa har varsla sønder ein betydeleg opptrapping i den humanitære bistanden det er høyrer veldig glad for og det har vi også bedt regjeringa om å vurdere,478.1,501.3,23.19999999999999,2022-03-02,2022-03-02_proceedings.txt
Stortinget-20220302-095504_501300_527800,i tillegg sender vi både beskyttelsesutstyr og panservernvåpen til de som nå med alltid har og alltid er forsvarer landet sitt og friheten sin også det har høyres fulle støtte situasjonen er helt ekstraordinær regelverket tillater det og situasjonen krever det president ifølge fns høykommissær for flyktninger har over seks hundre og sytti tusen mennesker flykta fra ukraina og a,i tillegg sender vi både beskyttelsesutstyr og pansevernvåpen til dei som nå me alltid har og alltid er forsvarer landet sitt og friheten sin også det har høgres fulle støtte situasjonen er heilt ekstra ordinær regelverket tillate det og situasjonen krev det president ifølge fns kommisær for flyktningar har over seks hundre og sytti tusen mennesker flykta frå ukraina og a,501.3,527.8,26.499999999999943,2022-03-02,2022-03-02_proceedings.txt
