file,text_bm,text_nn,start,end,duration,date,proceedingsfile
stortinget-20100414-095516_301200_303700,representanter hans,esteban kaos,301.2,303.7,2.5,2010-04-14,2010-04-14_proceedings.txt
stortinget-20100414-095516_354700_376800,stortingets møte er lovlig satt representantene sylvi graham gjermund hagesæter dagfinn høybråten øyvind vaksdal ingrid heggø og ola borten mo som har vært permittert har igjen tatt sete følgende innkalte vararepresentanter har tatt sete for hedmark fylke faralsaibharhami for hordaland fylke eivin neverdal bostad og oss,stortingets møte er lovlig satt representanten sylvi gran jermund hageseter dagfinn høgbråten øyvin vaksdal ingrid heggø og ola borten mo som har vore permitert her igjen tatt sete følgende innkalte våre representantar har talt sete for hedemark fylke farar sai barami for horda land fylke evin næverdal bostad og,354.7,376.8,22.100000000000023,2010-04-14,2010-04-14_proceedings.txt
stortinget-20100414-095516_376800_399700,filip rygg for oppland fylke kristine kvam for sogn og fjordan fylke knut magnus olsen for troms fylke martin henriksen og for vestfold fylke heidi ørnlo og morten stordalen eee det foreligger to permisjonssøknader fra senterpartiets eee stortingsgruppe om velferdspermisjon for representanten jenny klinge fra og med,filip rygg for oppland fylke kristine kvam for song og fjordane fylke knut magnus olsen fortsomsfylket martin henriksen og for vestfold fylke heidi ørnlo og morten storhaug eee det foreligger to permisjonsaknader frå senterpartiets eee stortingsgruppe om velferdspermisjon for representanten jenny klinge fra og med,376.8,399.7,22.899999999999977,2010-04-14,2010-04-14_proceedings.txt
stortinget-20100414-095516_399700_415400,fjortende april og inntil videre fra senterpartiets stortingsgruppe om sykepermisjon for representanten irene lange nordal fra og med fjortende april og inntil videre disse søknadene foreslås behandlet straks og innvilget det ans vedtatt,fjortende april og inntil vidare frå senterpartiets stortingsgruppe om sjukepermisjon for representanten i denne lange nordal frå og med fjortende april og inntil vidare desse søknaden follestad behandlast straks og innvilget to e ans vedtatt,399.7,415.4,15.699999999999989,2010-04-14,2010-04-14_proceedings.txt
stortinget-20100414-095516_418700_447500,vararepresentantene for møre og romsdal fylke ragnhild golfråd kaland og for troms fylke petter ørbek foreslås innkalt for å møte i permisjonstiden og det anses vedtatt ragnild asat kaland og petter ørbekk er til stede og vil ta sete statsråd anniken huitfeldt vil overbringe seksten kongelige proposisjonerstatsråd huitfeldt,vararepresentanten for møre og romsdal fylket ragnhild olflot calland og for toms fylke petter ørbekk foreslås innkalt for å møte i permisjonstiden og det anses vedtatt rangnil årsfotkalland og petter øbrekk er tilstede og vil ta sete statsråd anniken vidtfelt vil ogbringe sesen kongelege proposisjon her statsråd itelt,418.7,447.5,28.80000000000001,2010-04-14,2010-04-14_proceedings.txt
stortinget-20100414-095516_452100_479500,president på vegne av eee regjeringen vil jeg overbringe seksten kongelige proposisjoner det er endring i lov sekstende juli nittennittini nummer sekstiseks om sjengens insam informasjonssystem det er endringer i opplæringsloven og privatskoleloven leksehjelp med mer det er pensjoner fra statskassa det erer i straffeloven,president på vegner av eee regjeringa vil eg åbringe seksten vanlege proposisjonar det er ei endring i lov sekstende juli nittennittini nummer sekstiseks om kjengens info informasjonssystem det er endringar i opplæringslova og privatskolelova leks hjelp med meir det er pensjonar frå statskassa det erar i straffelova,452.1,479.5,27.399999999999977,2010-04-14,2010-04-14_proceedings.txt
stortinget-20100414-095516_479500_503500,ett tusen ni hundre og to med videre skjerping av straffen for drap annen grov vold og seksuallovsbrudd det er lov om varer av edelt metall med videre det er endringer i lov om merking av forbruksvarer med videre og i enkelte andre lover det er samtykke til godkjenning av avgjerd i eøskomiteen nummer hundre og femtisju,eitt tusen ni hundre og to med vidare skjerping av straffen for drap av grov vald og seksuallovsprud det er lov om varer av edelt metall med vidare det er endringar i lov om merking av forbruksvarer med vidare og i enkelte andre lova der samtykkete godkjenninga avgjer i eskomiteen nummer hundre og femtisju,479.5,503.5,24.0,2010-04-14,2010-04-14_proceedings.txt
stortinget-20100414-095516_503500_531600,totusenogni av fjerde desember totusenogni om innlemming i eøsavtalen av direktivet totusenogni førtini es av sekstende nei av attende juni totusenogni om visse opplysningskrav for mellomstore selskap og plikta til å sette opp konsernrekenskap det er endringer i sentralbankloven endringer i lov femtende mai nittenåttisju nummer tjueen om film og videogram,totusenogni av fjerde desember totusenogni om innlemming i eøsavtale av direktiva totusenogni førtini ef av sekstene nei attende juni totusenogni om visse opplysningskrav for mellomstore selskap og pliktar til å setje opp konsernrekneskap det er endringar i sentralbanklova endringar i lov femtende mai nittenåttisju nummer tjueein om film og videogram,503.5,531.6,28.100000000000023,2010-04-14,2010-04-14_proceedings.txt
stortinget-20100414-095516_531600_560000,det er endringer i lov niogtjuende november nittennittiseks nummer syttito om petroleumsvirksomhet det er endringer i arbeidsmiljøloven midlertidig ansettelser med videre det er endringer i barnehageloven endringer i statsbudsjettet for totusenogti under samferdselsdepartementet kjøp av flyruter det er neste sak er i to punkter a lov om avtalefestet pensjon for medlemmer av statens pensjonskasse og b endringer i lov om statens pensjonskasse,det er endringar i lov niogtjuende november i nittennittiseks nummer sytti to om petroleumsrese det er endringar i arbeidsmiljølova midlertidig ansettelse med vidare det er endringar i barnehageloven endringar i statsbudsjettet for totusenogti under samferdselsdepartementet kjøp av flyruter det er i neste sak er i to punkter a lov om avtalar for si pensjon for medlemmer av statens pensjonskasse og be endringar i lov om statens pensjonskasse,531.6,560.0,28.399999999999977,2010-04-14,2010-04-14_proceedings.txt
stortinget-20100414-095516_560000_587400,lov om samordning av pensjons og trygdeytelser og enkelte andre lover oppfølging av avtale om tjenestepensjon og afp i offentlig sektor i tariffoppgjøret totusenogni nei kjuke da er det utviding av f og finansiering av bergensprogrammet så er det samtykke til å sette i kraft en overfremstkomst om opplysninger i skattesaker mellom norge og bohamasambelle undertegnet i paris tiende mars to og ti,lov om samordning av pensjons og trygdystelser og enkelte andre lover oppfølginga av avtalar om tenestepensjon og afp i offentleg sektor i tariffoppgjeret totusenogni natu det utviding av fi og finansiering av bergen strammet så er det samtiet til å sette i kraft ein ogforemsgomst om opplysningar i skattesaker mellom noreg og bahamasambellet underteknt i paris tiande mars toto ti,560.0,587.4,27.399999999999977,2010-04-14,2010-04-14_proceedings.txt
