file,text_bm,text_nn,start,end,duration,date,proceedingsfile
Stortinget-20191017-135657_207200_231700,bakerda er stortinget klar til å gå til votering sak en innstillingen refereres dokument sytten tjueatten tjuenitten rapport fra stortingets delegasjon til nordisk råd om virksomheten andre halvår tjuesytten og kalenderåret tjueatten vedlegges protokollen de som stemmer imot bes reise seg det er enstemmig vedtatt,amøy kjevida er stortinget klar til å gå til votering sak ein innstillinga refererast dokument sytten tjueatten tjuenitten rapport fra stortingets delegasjon til nordisk råd om virksomheten andre har vore tjuesytten og kalenderåret tjueatten vedlegges protokollen dei som stemmer imot preise seg det er einstemmig vedtatt,207.2,231.7,24.5,2019-10-17,2019-10-17_proceedings.txt
Stortinget-20191017-135657_231700_251600,sak to innstilling fra utenriks og forsvarskomiteen om nordisk samarbeid innstillingen refereres melding stortinget tjuetre tjueatten tjuenitten nordisk samarbeid vedlegges protokollen de som stemmer imot bes reise seg det er enstemmig vedtatt sak tre innstilling fra justiskomiteen om endringer i straffeprosessloven påtalemyndighetens uavhengighet med mer,sak to innstilling frå utenriks og forsvardskomiteen om nordisk samarbeid innstillinga refererast melding stortinget tjuetre tjueatten tjuenitten nordisk samarbeid vedlegges protokollen dei som stemmer imot bes reise seg det er enstemmig vedtatt sak tre innstilling frå justiskomiteen om endringar i straffeprosesslova påtalemyndighetens uavhengighet med meir,231.7,251.6,19.900000000000006,2019-10-17,2019-10-17_proceedings.txt
Stortinget-20191017-135657_251600_280700,innstillingen refereres vedtak til lov om endringer i straffeprosessloven påtalemyndighetenes uavhengighet med mer romertallene en og to er opptatt de som stemmer imot bes reise seg det er enstemmig vedtatt det voteres over lovens overskrift og loven i sin helhet de som stemmer imot bes reise seg det er enstemmig vedtatt lovvedtaket vil bli satt opp til annen gangs behandling i et senere møte i stortinget sak fire er referat referatet er omdelt på representantenes plasser og publisert på salappen presidenten referer refererer bare sakens nummer og forslag til vedtak nummer nitten til og med tredve foreslag,innstillinga defererast vedtak i lov om endringar i straffeprosesslova påtalemyndighetens uavhengigheit med meir romartala ein og to er opptatt de som stemmer imot bes reiser seg det er enstemmig vedtatt det voterast av lovens ordskifte lova i sin helhet dei som stemmer imot preiserseg det einstemmig vedtatt lovvedtaket vil bli satt opp i avgangs behandling i eit seinare møte i stortinget sak fire referat referat om det er på representantenes plasser å publisere på savarpen presidenten referer refererer berre sakas nummer og forslag til vedtak nummer nitten til ogmed tredve foreslåt,251.6,280.7,29.099999999999994,2019-10-17,2019-10-17_proceedings.txt
Stortinget-20191017-135657_280700_288600,foreslås vedlagt protokollen det anses vedtatt dermed er dagens kart ferdigbehandlet forlanger noen ordet før møtet heves møtet er hevet,foreslås vedlagt protokollen det anses vedtatt dermed er dagen svart ferdigbehandla for lange nokon ordet før møtet heves møtet er heva,280.7,288.6,7.900000000000034,2019-10-17,2019-10-17_proceedings.txt
Stortinget-20191017-095510_300000_319500,stortingets møte er lovlig sett representantene åsmund aukrust ove trellevik eirik sivertsen og marit arnstad som har vært permitterte at de ikke sitter for representanten marianne haukeland ligger før søknad for eldrepermisjon i tida enogtjuende oktober tjuenitten til fem femte juni tjuetjue,stortingets møte er lovleg sett representantane åsmund aukrust ove trellevik eirik sivertsen og marit arnstad som har vore permiterte har eg ikkje sett det for representanten marianne haukeland ligg føre søknad om foreldrepermisjon i tida ein og tjuande oktober tjuenitten til fem femte juni tjuetjue,300.0,319.5,19.5,2019-10-17,2019-10-17_proceedings.txt
Stortinget-20191017-095510_319500_338300,denne søknaden har vært hans samme straks og godkjent det vet ikke hva representanten vetle langedal vært foreslått inn kall inn for å møte i permisjontida fra og med toogtjuende oktober det og vet jeg ikke representanten lene vågslid vil seg ikke fram et representantforslag lene vågslid,denne søknaden vert handsama strak som godkjent det veit ikkje vararepresentanten vetle langedal vert føreslå at in kalla inn for å møte i pernsjontida frå og med toogtjuende oktober det er og vedteke representanten lene vågslid vil tekkje fram eit representantforslag lene vågslid,319.5,338.3,18.80000000000001,2019-10-17,2019-10-17_proceedings.txt
Stortinget-20191017-095510_346200_375500,vågslid president jeg vil på vegne av representantene maria aasen svenstrud og jan bøhler og meg sjøl legge fram et representantforslag om å endre tidspunktet som legges til grunn ved vurdering av voldsoffererstatning i gjenopptagelsessaker for å være det tidspunktet for den skadevoldende handlinga til tidspunktet for domfellelsen og om å gi regelverksendringene tilbakevirkende kraftforslaget vedta hans samme etter reglement,vågslidpresident eg vil på vegner av representantane maria aasen svensrud og jan bøhler og meg sjøl legge fram eit representantforslag om å endre tidspunktet som leggast til grunn for vurdering av valdsoffererstatning i gjenopptagelsessaker frå å vera det tidspunktet for den skadevaldande handlinga til tidspunktet for domfellelsen og om å gje regelverksendringane tilbakeverkande kraftforslaget verta handsama etter reglement,346.2,375.5,29.30000000000001,2019-10-17,2019-10-17_proceedings.txt
Stortinget-20191017-095510_376600_404300,til hans sammenheng er de sakene å sette opp på dagsorden nummer ni og presidenten vil opplyse om at det i tråd med ny praksis vet votering klokka fjorten debattopplegg torsdag sluttende oktober saken en og to behandla som like sak en innstilling fra utenriks og forsvarskomiteen om rapport fra stortingets delegasjon til nordisk råd om verksemda andre halvår tjuesaukian og kalanderåret ten innstillinger,til handsaming er dei sakene å sette opp på dagsorden nummer ni og presidenten vil opplyse om at det i tråd med ny praksis vert votering klokka fjorten debattopplegg torstag syttande oktober sakna ein og to behandlast som leik sak ein innstilling frå utenriks og forsvarskomiteen om rapport frå stortingets delegasjon til nordisk råd om veksemder andre halvår tjuesauten og callander året tten innstillinga,376.6,404.3,27.69999999999999,2019-10-17,2019-10-17_proceedings.txt
Stortinget-20191017-095510_404300_430500,tre hundre og femtito s jamfør dokument saukjande sak to innstilling fra utenriks og forsvarskomiteen om nordisk samarbeid innstilt tre hundre og femtiseks s jamfør melding sto til storting tjuetre etter unnskyld for komiteen vil presidenten ordne debatten slik debatten vært begrenset til en time og ti minutt og taletida fordeles slik arbeiderpartiet femten minutt høyre og femten minutt fremskrittspartiet t,tre hundre og femtito s jamfør dokument saukjan sak to innstilling fra utenriks og forsvarskomiteen om nordisk samarbeid innstill tre hundre og femtiseks s jamfør melding sto til stortinget tjuetre etter ynskje frå komiteen vil presidenten ordna debatten slik debatten vert begrensa til ein time og ti minutt og taletida fordelast slik arbeidarpartiet i femten minutt høgre og femten minutt framstegspartiet ti,404.3,430.5,26.19999999999999,2019-10-17,2019-10-17_proceedings.txt
Stortinget-20191017-095510_430500_453300,sosialist venstreparti fem minutt venstre fem minutt kristelig folkeparti fem minutt miljøpartiet de grønne fem minutt raut fem minutt videre vil presidenten gi anledning til inntil fem replikker med svar etter innlegg fra medlem av regjeringen regjeringa innafor den fordelte taletid de som måtte tegne seg på talet utover i fordelte taletid får ei taletid på inntil tre minutter første taler ingjerd schou sakens ordfører,sosialist venstreparti fem minutt venstre og fem minutt kristeleg folkeparti fem minutt miljøparti dei grøne er fem minutt rett fem minutt vidare vil presidenten gi anledning til inntil fem replikkar med svar etter innlegg frå medlemer av regjeringa regjeringa innanfor den fordelte taletida og dei som må teikne seg på talarlista utover er fordelt taletid får taletid på inntil tre minutt fyrste talar ingjer skau sakas ordførar,430.5,453.3,22.80000000000001,2019-10-17,2019-10-17_proceedings.txt
