file,text_bm,text_nn,start,end,duration,date,proceedingsfile
Stortinget-20171024-095522_170000_199200,qqq stortingets møte er eee lovlig satt presidenten gjør oppmerksom på at eee vi har bare saker fra valgkomiteen i dag og at det blir votering veldig fort så det kan være en fordel for fremdriften hvis vi ikke behøver å ringe inn veldig lenge etterpå det vil si at man holder seg i salen representanten eee eee qqq representanten tor andre johnsen som har vært per permittert har igjen tatt sete,stortingets møte er eee lovlisatt presidenten gjer oppmerksom på at eee vi har berre saker frå valkomiteen i dag og at det blir votering veldig fort så det kan vere ein fordel for fremdriften viss ikkje behøver å ringe inn veldig lenge etterpå vil sida om ein hovudsa i salen representanten eee eee qqq representanten tore andre jonsen som har vore permitert har dei gjentatt setet,170.0,199.2,29.19999999999999,2017-10-24,2017-10-24_proceedings.txt
Stortinget-20171024-095522_199200_228000,fra statsministerens kontor foreligger følgende brev til stortinget datert tyvende oktober tjuesytten endringer blant statsråder og statssekretærer statsråd ble holdt på oslo slott tyvende oktober tjuesytten klokken elleve under ledelse av hans majestet kongen det ble truffet følgende vedtak en utenriksminister børge brende gis avskjed i nåde to statsråd ine eriksen søreide overtar styret av utenriksdepartementet med unntak av saker knyttet til samordning av eøssaker og forholdet til eu,frå statsministerens kontor foreligger følgende brev til stortinget datert tyvende oktober tjuesytten endringer blant statsråder og statssekretærer statsråd blei hårt på oslo slott tyvende oktober tjuesytten klokken elleve under ledelse nsmeister kongen det bli truffet følgende vedtak ein utanriksminister børge brende gis avskjed i nåde to statsråd ine eriksen søreide overtar styret av utenriksdepartementet med unntak saker knytte til samordninga og eøssaker og forhold til eu,199.2,228.0,28.80000000000001,2017-10-24,2017-10-24_proceedings.txt
Stortinget-20171024-095522_228000_255900,tre statssekretær marit berger røsland utnevnes til statsråd og overtar styret av saker knyttet til samordning av eøssaker og forholdet til eu i utenriksdepartementet røsland bemyndiges til å utøve de særlige folkerettslige funksjoner som ligger til utenriksministeren herunder til å undertegne folkerettslige dokumenter og utferdige undertegningsfullmakter når utenriksministeren er fraværende fire statsråd frank bakkejensen overtar sret av forsvarsdepartementet,tre statssekretær marit berge røsseland utnemne til statsråd og overtar styre av saker knytte til samordningar i saker og for over til eu i utenriksdepartementet ryssland bemyndiges til å utøve dei særlege folkerettsfunksjonar som ligg til utenriksministeren herunder til å underteikne folkerettslige dokumenter og utferdige underteikningsfulle makter når utenriksministeren er fraværende fire statsråd frank bakkejensen overta eit stre av forsvarsdepartementet,228.0,255.9,27.900000000000006,2017-10-24,2017-10-24_proceedings.txt
Stortinget-20171024-095522_255900_280600,bakkejensen fortsetter som norges representant i nordisk ministerråd med den særlige oppgave å ha ansvar for samordningen av nordiske samarbeidsspørsmål fem statssekretær laila bokhari gis avskjed i nåde seks statssekretær tone skogen gis avskjed i nåde som statssekretær for utenr utenriksminister børge brende og utnevnes på nytt til statssekretær for utenriksminister ine eriksen søreide syv,bakkejensen fortsetter som norges representant i nordisk ministerråd med da ein særleg oppgåve av ansvaret for samordningen av nordiske samarbeidsspørsmål fem statssekretær laila bokhari gis avskjed i nåde seks statssekretær tone skogen i sak skjedde i nåde som statssekretær for utan utanriksminister børge brendø utnemnes på nytt til statssekretær for utenriksminister innan eriksen søreide siv,255.9,280.6,24.700000000000017,2017-10-24,2017-10-24_proceedings.txt
Stortinget-20171024-095522_280600_309900,statssekretær audun halvorsen gis avskjed i nåde som statssekretær for statsråd frank bakkejensen i utenriksdepartementet og utnevnes på nytt til eee statssekretær for utenriksminister ine eriksen søreide åtte politisk rådgiver jens frølich holte utnevnes til statssekretær for statsråd marit berger røsland i utenriksdepartementet ni statssekretær øystein bø gis avskjed i nåde som statssekretær for statsråd ine eriksen søreide og utnevnes på nytt,statssekretær audun halvorsen gis avskjed i nåde som statssekretær for statsråd frank bakkejensen i utenriksdepartementet og utnemnest på nytt til eee statssekretær for utenriksminister ine eriksen søreide åtte politisk rådgivar jens frølich holte utnemne til statssekretær for statsråd marit berge røsseland i utanriksdepartementet ni statssekretær øystenbø i sak skjeve i nåde som statssekretær for statsråd ine eriksen søreide og utnemnast på nytt,280.6,309.9,29.299999999999955,2017-10-24,2017-10-24_proceedings.txt
Stortinget-20171024-095522_309900_338200,til statssekretær for statsråd frank bakkejensen i forsvarsdepartementet ti selvstendig næringsdrivende anders bjørnsen werp utnevnes til statssekretær for statsråd ketil solvikolsen i samferdselsdepartementet elleve alle endringene ovenfor skjer med virkning fra tyvende oktober tjuesytten klokken fjorten det refererte brevet foreslås vedlagt protokollen og det anses vedtatt statsråd monica mæland vil overbringe en kongelig proposisjon statsråd mæland,til statssekretær for statsråd frank bakkejensen i forsvarsdepartementet til sjølvstendig næringsdrivende anders bjørnsen werp utnemnes til statssekretær for statsråd ketil solvikolsen i samferdselsdepartementet elve alle endringene ovenfor skjer med virkning fra tyvende oktober tjuesytten klokken fjorten det refererte brevet foreslås vedlagt produkollen og det anses vedtatt statsråd monica mæland vil ovringe ein kongeleg proposisjon statsråd mæland,309.9,338.2,28.30000000000001,2017-10-24,2017-10-24_proceedings.txt
Stortinget-20171024-095522_344700_366800,president på vegne av regjeringen har jeg den glede å overlevere en kongelig proposisjon samtykke til godkjenning av eøskomiteens beslutning nummer nittifire totusenogsytten av femte mai totusenogsytten om innlemmelse i eøsavtalens eee adirektiv to tyvetretten femtifem eu om endring av direktiv totusenogfem trettiseks ef,president på vegner av regjeringa har den glede å overlevere ein kungleg proposisjon samtikke til godkjenning av eøskomiteens beslutning nummer nittifire totusenogsytten av femte mai totusenogsytten om innlemmelse i eøsavtalens eee adirektiv to tyvetretten femtifem eu om endring av direktiv totusenogfem trettiseks ef,344.7,366.8,22.100000000000023,2017-10-24,2017-10-24_proceedings.txt
Stortinget-20171024-095522_366800_389200,om godkjenning av yrkeskvalifikasjoner og forordning eu nummer tusen og tjuefire tyvetolv om forvaltningssamarbeidet gjennom informasjonssystemer for det indre marked imiforordningen vi gleder oss til dette proposisjonen vil bli behandlet på reglementsmessig måte representanten karin andersen vil fremsette et representantforslag,om godkjenning av yrkeskvalifikasjonar og forordning eu nummer tusenogtjuefire tyvetolv om forvaltningssamarbeidet gjennom informasjonssystemet for dei indre marked imiforordningen vi gleder oss i dette proposisjonen vil bu behandle på reglementsmessig måte representanten karin andersen vil fremsette eit representantforslag,366.8,389.2,22.399999999999977,2017-10-24,2017-10-24_proceedings.txt
Stortinget-20171024-095522_395300_417300,president på vegne av stortingsrepresentantene lars haltbrekken une aina bastholm og bjørnar moxnes og meg sjøl vil jeg sette fram forslag om midlertidig stans i uttransport av asylsøkere til afghanistan frem til et uavhengig ekspertutvalg har gjennomført en åpen vurdering av regelverk og praksis i disse sakene med mer,president på vegner av stortingsrepresentantane lars haltbrekken una aina bastholm og bjørnar moxnes og meg sjøl vil eg sette fram forslag om midlertid distanse i uttransport av asylsøkere til afghanistan frem til et uavhengig ekspertutval har gjennomført ein open vurdering av regelverk og praksis i desse sakene med meir,395.3,417.3,22.0,2017-10-24,2017-10-24_proceedings.txt
Stortinget-20171024-095522_417300_445000,takk forslaget vil bli behandlet på reglementsmessig måte til behandling foreligger de saker som er oppført på dagsorden nummer ti presidenten vil foreslå at sakene en til og med fire behandles under ett og det anses vedtatt sak en innstilling fra valgkomiteen om valg av medlemmer til og varamedlemmer til stortingets delegasjon til konferansen for overvåkning av eus utenriks sikkerhets og forsvarspolitikk innstilling t tjuesytten tjueatten,takk forslaget vil bli behandla på reglementsmessig måte dei behandling foreligger dei saker som er oppført på dagsorden nummer ti presidenten vil føreslå at sakene ein til og med fire behandlast under eitt og det anses vedtatt sak en innstilling frå valkomiteen om valg av medlemmer til å vara medlemmer til stortingsdelegasjon til konferansen for overvåkning av eus utanrikssikkerheits og forsvarspolitikk innstilling t tjuesytten tjueatten,417.3,445.0,27.69999999999999,2017-10-24,2017-10-24_proceedings.txt
