file,text_bm,text_nn,start,end,duration,date,proceedingsfile
stortinget-20110315-175456_166600_169000,statsråden,snakka,166.6,169.0,2.4000000000000057,2011-03-15,2011-03-15_proceedings.txt
stortinget-20110315-175456_180800_183300,det var eskeformater,asalane ser,180.8,183.3,2.5,2011-03-15,2011-03-15_proceedings.txt
stortinget-20110315-175456_249400_254300,onaside,hanssen sa,249.4,254.3,4.900000000000006,2011-03-15,2011-03-15_proceedings.txt
stortinget-20110315-175456_260100_267500,delstatssenatet har til nå er,oldesåsen as tok me,260.1,267.5,7.399999999999977,2011-03-15,2011-03-15_proceedings.txt
stortinget-20110315-175456_272300_299100,det er lovlig satt eee stortinget fortsetter behandlingen av dagsorden nummer sekstito og vi er på sak nummer ni og neste taler eller første taler på kveldsmøtet er representanten hans frode asmyr og deretter jenny klinge,det er lovleg satt eee stortinget fortsetter behandlinga av dagsorden nummer sekstito og vi er på sak nummer ni og neste talar eller første talar på kvelsmøtet er representanten hans frode asmyr og deretter jenny klinge,272.3,299.1,26.80000000000001,2011-03-15,2011-03-15_proceedings.txt
stortinget-20110315-175456_299100_326400,ærede president jeg kan i hovedsak slutte meg til eee de merknadene som saksordfører eee verp eee hadde i sitt innlegg men la meg tilføye følgende for fremskrittspartiets del og det er jo at vi har fremmet dette forslaget fordi at vi mener at norge skal ha en effektiv og rasjonell næringspolitikk eee og derfor trist,president eg kan i hovudsak slutte meg til dei merknadene som saksordfører werp hadde i sitt innlegg men la meg tilføre følgene for framstegspartiets del og det er jo at vi har fremma dette forslaget fordi at vi meiner at noreg skal ha ein effektiv og rasjonell næringspolitikk eee og derfor trist,299.1,326.4,27.299999999999955,2011-03-15,2011-03-15_proceedings.txt
stortinget-20110315-175456_326400_352400,at flertallet nok en gang synes å ikke ville være med på et forslag et godt konkret forslag som er lagt fram i stortinget som vil bidra til å styrke den norske aksjeselskapsmodellen den norske as eee is istedenfor at vi nå fortsetter eee med det på den svekkelsen av asinstituttet som vi ha,at eee fleirtalet nok ein gong synest og ikkje ville vere med på eit forslag eit godt konkret forslag som er lagt fram i stortinget som vil bidra til å styrke den norske aksjeselskapsmodellen norske as eee i i sten for at vi nå fortsetter eee med det på den strekkelsen av asinstituttet som vi ha,326.4,352.4,26.0,2011-03-15,2011-03-15_proceedings.txt
stortinget-20110315-175456_352400_380400,og det er sånn at for en økonomi som vi vokser og for et land som skal ha et offensivt næringsliv ja så er det eee det som gjelder er at man må ha eee en næringspolitikk og rammevilkår som er i tiden eee og på dette området så har vi jo sett at den norske aksjeselskapsmodellen ikke er attraktiv eee for de som skal starte små eee og mellomstore bedrifter,og det er sånn at for ein eee økonomi som vil vaksa for eit land som skal ha eit offensivt næringsliv ja så er det eee det som gjeld er at ein må ha eee ein næringspolitikk og rammevilkår som er i tida eee og på dette området så har vi jo sett at norske aksjeselskapsmodellen ikkje er attraktiv eee for dei som skal starte små eee og mellomstore bedrifter,352.4,380.4,28.0,2011-03-15,2011-03-15_proceedings.txt
stortinget-20110315-095509_357200_385000,stortingets møte er lovlig satt eee til behandling foreligger de saker som er oppført på dagsorden nummer sekstito sak en er eee stortingets vedtak til lov om endringer i mineralloven inndriving av tvangs mulkt og lovbrottsgebyr lovvedtak førtito tjueti tjueelleve jamfør innstilling to hundre og seksten l tjueelleve tjue,stortingets møte er lovlig satt eee til behandling foreligger dei saker som var oppført på dagsorden nummer sekstito sak ein er eee stortingets vedtak til lov om endringar i mineralloven inndriving av tvangsmulk mulkt og lovbrotsgebyr lovvedtak førtito tjueti tjueelleve jamfør innstilling to hundre og seksten i tjueelleve tjue,357.2,385.0,27.80000000000001,2011-03-15,2011-03-15_proceedings.txt
stortinget-20110315-175456_380400_409000,fordi de har nå eee i stor grad valgt å bruke den utenlandske eee nufmodellen altså norsk utenlandskregistrert foretak eee og eee mange har brukt da eee ltdorganisering i ek og det er klart at det er jo med på å gi klare signaler fra de næringsdrivende om at eee eee denne eee,fordi dei har nå eee i stor grad valt å bruke den utanlandske eee nuffmodellen altså norsk utanlandskregistrert foretak eee og eee mange har brukt da eee elter det eee organisering i eee hu ka og det er klart at det er jo med på å gi klare signala frå næringsdrivande om at eee eee denne eee,380.4,409.0,28.600000000000023,2011-03-15,2011-03-15_proceedings.txt
stortinget-20110315-095509_385000_412800,fire tjueelleve og proposisjon tjueseks l for tjueti tjueelleve dette er annen gangs behandling dette er lagtingsbehandling ingen har bedt om ordet saken er ferdig behandlet sak to stortingets vedtak til lov om endringer i lov om innovasjon norge lovvedtak førtitre tjueti tjueelleve jamfør innstilling eee to hundre og elleve l tjueti tjue ellev og proposisjon,ti tjueelleve og proposisjon tjueseks e for tjueti tjueelleve dette er avgangsbehandling dette er lagtingsbehandling ingen har bedt om ordet saka er ferdigbehandla sak to stortingets vedtak til lov om endringar i lov om innovasjon noreg lovvedtak førtitre tjueti tjueelleve jamfør innstilling eee to hundre og elleve el tjueti tjueellev og proposisjon,385.0,412.8,27.80000000000001,2011-03-15,2011-03-15_proceedings.txt
stortinget-20110315-175456_409000_431500,eee modellen i norge ikke er attraktiv og det bidrar jo også da til at norske myndigheter kommer på bakbeina i forhold til å føre kontroll med disse selskapene eee og eee eee gi da rammevilkår som eee gjør at eee disse bedriftene kan eee vokse i norge,eee modellen i noreg ikkje er attraktiv og det bidrar jo også da til at norske myndigheiter kommer på bakbeina i forhold til å føre kontroll med desse selskapa eee og eee i det ramevilkår som eee gjer at eee desse bedriftene kan eee vekse i noreg,409.0,431.5,22.5,2011-03-15,2011-03-15_proceedings.txt
stortinget-20110315-095509_412800_441900,trettini l på tjueti tjueelleve dette er også annen gangs lovbehandling ingen har bedt om ordet saken er ferdig behandlet sak tre er innstilling fra familie og kulturkomiteen om endringer i barnevernloven krav til politiattester eee med videre det er innstilling to hundre og førtifire l tjueti tjueelleve jamfør proposisjon,trettini egg på tjueti tjueelleve dette er også arnedagens lovbehandling ingen har bedt om ordet saka er ferdigbehandla sak tre er innstilling frå familie og kulturkomiteen om endringer i barnevernslova krav til politiattester eee med vidare det er innstilling to hundre og førtifire ei tjueti tjueelleve jamfør proposisjon,412.8,441.9,29.099999999999966,2011-03-15,2011-03-15_proceedings.txt
stortinget-20110315-175456_432100_459000,qqq eee jeg registrerer i denne debatten så langt at eee eee den taleren så langt representanten open hansen som har eee vært talsmann for regjeringspartiene sier at dette er noe som re regjeringspartiene vil eee vurdere på bakgrunn av den høringsprosessen som nå er på grunnlag av knutsenutvalgets innstiet er klart at,qqq eee jeg registrerer i denne debatten så langt at eee eee den talaren så langt representant moppen hansen som har vore talsmann for regjeringspartia seier at dette er noko som rege regjeringspartia vil eee vurdere på bakgrunn av den høyringsprosessen som no er på grunnlag av knutsenutvalets innstdet er klart at,432.1,459.0,26.899999999999977,2011-03-15,2011-03-15_proceedings.txt
stortinget-20110315-095509_441900_471200,førti l for tjueti tjueelleve og der er det slik at etter eee ønske fra familie og kulturkomiteen så vil presidenten foreslå at taletiden begrenses til førti minutter og fordeles med inntil fem minutter til hvert parti og inntil fem minutter til medlem av regjeringen videre vil presidenten foreslå at det gis anledning til replikkordskifte innenfor den fordelte taletid,førtiein for tjueti tjueelleve og der er det slik at etter ønske frå familie og kulturkomiteen så vil presidenten foreslå at taletiden begrenses til førti minuttar og fordelast med inntil fem minutter til kvart parti og inntil fem minutter til medlem av regjeringen vidare vil presidenten føreslå at det gis anledning til replikkordskifte innanfor den fordelte taletida,441.9,471.2,29.30000000000001,2011-03-15,2011-03-15_proceedings.txt
