file,text_bm,text_nn,start,end,duration,date,proceedingsfile
Stortinget-20161011-095515_1700_4000,apotekene,han påskemat,1.7,4.0,2.3,2016-10-11,2016-10-11_proceedings.txt
Stortinget-20161011-095515_8100_11900,for lenge nå videre,er det beveka lenge mei denha,8.1,11.9,3.8000000000000007,2016-10-11,2016-10-11_proceedings.txt
Stortinget-20161011-095515_22900_26000,qqq jeg veide hun sa jeg vil sildeår,me vegen må seie at sjeltil å gå med bar,22.9,26.0,3.1000000000000014,2016-10-11,2016-10-11_proceedings.txt
Stortinget-20161011-095515_39000_58900,når pengesterke ståendeserien annelene jeg hadde lest at jeger,då er de er jo jensen aasen må utistog han minutt halde makan president eg halde les eg eee av god dag,39.0,58.9,19.9,2016-10-11,2016-10-11_proceedings.txt
Stortinget-20161011-095515_375000_397500,stortingets møte er lovlig satt representantene kjell ingolf ropstad gunnar gundersen og jan arild ellingsen som har vært permitterte har igjen tatt sete følgende innkalte vararepresentanter tar nå sete for akershus fylke are helseth for buskerud fylke kristoffer vann for sørtrøndelag fylke ferhat guven,stortingets møte er lovlig satt representanten kjell ingolf ropstad gunnar gunnursen og jan arild ellingsen som har vore permiterte har gjentatt setet følgende innkalte varerepresentantar tar nå sete på rackeshus fylke are helseth på byrskerufylket christoffer vann på sørtrøndelag fylke ferat gevin,375.0,397.5,22.5,2016-10-11,2016-10-11_proceedings.txt
Stortinget-20161011-095515_397500_421400,fra den møtende vararepresentant for oslo ingunn gjerstad foreligger søknad om fritak for å møte i stortinget under den gjenværende tid av representanten heikki hol eee eidsvoll holmås permisjon denne søknaden foreslås behandlet straks og innvilget og det anses vedtatt andre vararepresentant for oslo olivia corso sales foreslås innkalt for å møte i permisjonstiden og det anses også vedtatt,for hadde møte vare representant for oslo ingunn gjerstad foreligge i søknad om fritak for møte i stortinget under den gjenværende tid av representanten heike ho eee eidså holmås permisjon denne søknaden foreslås behandles straks og innvilget og det anses vedtatt andre varerepresentant for oslo olivia corso sades foreslåas innkast for dei mette permisjonstiden og det anses også vedtatt,397.5,421.4,23.899999999999977,2016-10-11,2016-10-11_proceedings.txt
Stortinget-20161011-095515_421400_440600,og livia corso sales er til stede og vil ta sete representanten oskar j grimstad vil fremsette et representantforslag oskar grimstad det vil han ikke nei vel da prøver vi oss på representanten audun lysbakken han derimot vil fremsette et rep to representantforslag,olivia kolossale er til stede og vil ta sete representanten oss har jo grimstad vil fremsette eit representantforslag også i grimstad det vil han ikkje ner eg vel da prøver vi oss på representanten audun lisbakken han derimot vil fremsette eit to representantforslag,421.4,440.6,19.200000000000045,2016-10-11,2016-10-11_proceedings.txt
Stortinget-20161011-095515_447700_469200,til stede og klar president qqq jeg vil gjerne eee fremme på vegne av representantene torgeir knag fylkesnes karin andersen og meg sjøl eee forslag om økt lærertetthet for en inkluderende fellesskole eee og på vegne av representanten torgeir knag fylkesnes og meg sjøl forslag om opptakskrav til lærerutdanningesjonal veiledningsordning,til stede haklar president eg vil gjerne eee fremme på vegner av representanten tore knag fylkesnes karin andersen og meg sjøl eee forslag om økt lærertetthet for ein inkluderande fellesskole eee og på vegner av representanten torge knag fylkesnes og meg sjøl forslag om opptakskrav til lærarutdanningsjonal vegledningsordning,447.7,469.2,21.5,2016-10-11,2016-10-11_proceedings.txt
Stortinget-20161011-095515_469200_491600,takk og forslagene vil bli behandlet på reglementsmessig måte til behandling foreligger de saker som er oppført på dagsorden nummer fem sak en innstilling fra stortingets presidentskap om fordeling til komiteen av rammeområder med budsjettkapitler og utkast til romertallsvedtak vedrørende forslaget til statsbudsjett tjuesytten innstilling en s tjueseksten tjuesytten,tak og forslaget vil bli behandla på reglementsmessig måte til behandling foreligger dei saker som er oppført på dagsorden nummer fem sak ein innstilling frå stortingets presidentskap om fordeling til komiteen og rammeområde med budsjettkapitla og utkast i romeplasvedtak vedgrønne forslaget til statsbudsjett tjuesytten innstilling ens tjueseksten tjuesytten,469.2,491.6,22.400000000000034,2016-10-11,2016-10-11_proceedings.txt
Stortinget-20161011-095515_491600_509000,saken som her ligger til behandling har ikke ligget ute i den reglementsbestemte tid det vil si førtiåtte timer med hjemmel i forretningsorden paragraf seks og før vil presidenten foreslå at stortinget likevel behandler denne saken nå ingen innvendinger har kommet til presidentens forslag og det anses da vedtatt,saka som ei ligg til behandlinga ikkje ligget ute i den reglementsbestemte tid det vil si førtiåtte timer med hjemlig forretningsorden peragraf seks og før vil presidenten foreslå at stortinget likevel behandler denne saka nå ingen innvendinger har komme til presidentens forslag og det anses da vedtatt,491.6,509.0,17.399999999999977,2016-10-11,2016-10-11_proceedings.txt
Stortinget-20161011-095515_516200_518799,sak to,sak to,516.2,518.799,2.5989999999999327,2016-10-11,2016-10-11_proceedings.txt
Stortinget-20161011-095515_522600_549000,innstilling fra valgkomiteen om eee valg av nytt varamedlem til kringkastingsrådet ber noen om ordet det gjør det ikke og debatten i sak to er da ferdig sak tre innstilling fra kirke og utdannings og forskningskomiteen om fagfordypning forståelse en fornyelse av kunnskapsløftet innstillingen,innstilling frå valkomiteen om eee val annytte å vere medlem til kringkastingsrådet ber nokon om ordet det er jo like og debatten i sak to er da ferdi sak tre innstilling frå kirke og utdannings og forskingskomiteen om fagfordyping forståelse er ein fornyelse av kunnskapsløftet innstilling ten,522.6,549.0,26.399999999999977,2016-10-11,2016-10-11_proceedings.txt
Stortinget-20161011-095515_549000_572600,jamfør stortingsmelding tjueåtte tjuefemten tjueseksten etter ønske fra komiteen vil presidenten foreslå at debatten blir begrenset i en time og femten minutter og at taletiden blir fordelt slik arbeiderpartiet tyve minutter høyre femten minutter fremskrittspartiet ti minutter kristelig folkeparti fem minutter senterpartiet fem minutter venstre fem minutter sosialistisk venstreparti fem minutter miljøpartiet de grønne fem minutter og regjeringen fem minutter,jamfør stortingsmelding tjueåtte tjuefemten tjueseksten etter ønske frå komiteen vil presidenten foreslå at debatten blir begrensa til ein time og femten minutter og at taletiden blir fordelt slik arbeidarpartiet tyve minutt høgre og femten minutt til framstegsparti ti minutt til kristeleg folkeparti fem minutter senterpartiet fem minutt til venstre fem minutter sosialistisk venstreparti fem minutt til miljøpartiet dei grøne fem minutt og regjeringen fem minutt til,549.0,572.6,23.600000000000023,2016-10-11,2016-10-11_proceedings.txt
Stortinget-20161011-095515_572600_593100,videre vil presidenten foreslå at det innenfor den fordelte taletid blir gitt anledning til inntil seks replikker med svar etter medlemmer fra regjeringen og at de som måtte tegne seg på talerlisten utover den fordelte taletid får en taletid på inntil tre minutter og det anses vedtatt første taler er kristian tynning bjørnø som er sa,vidare vil presidenten foreslå at det innførde ein fordelte taletid blir til anledning til inntil seks replikker med svar etter medlemmet frå regjeringa og at dei som måtte tene seg på talerlisten utover den fordelte taletid får ein taletid på inntil tre minutt og det anses vedtatt første talar er christian tynning bjørnø som er sa,572.6,593.1,20.5,2016-10-11,2016-10-11_proceedings.txt
