file,text_bm,text_nn,start,end,duration,date,proceedingsfile
Stortinget-20200316-095437_251500_254200,persident,,251.5,254.2,2.6999999999999886,2020-03-16,2020-03-16_proceedings.txt
Stortinget-20200316-095437_266900_276100,hiltons gjenom det jeg er ikke ny byen gudrun men,presentert renee iaasen eiken i buen utiden me,266.9,276.1,9.200000000000045,2020-03-16,2020-03-16_proceedings.txt
Stortinget-20200316-095437_320600_346700,stortingets møte er eee lovlig satt presidenten vil på vegne av presidentskapet foreslå at galleriet holdes stengt ved dagens møte ut fra strengt nødvendige smitteverntiltak presidenten vil understreke at presidentskapet er fullt klar over viktigheten av hensyn til åpenhet og møte offentlighet og at et eventuelt slikt vedtak må fattes for hvert enkelt møte i stortinget det,stortingets møte er eee lovleg satt presidenten vil på verna presidentskapet foreslå at galleriet haldes stengt ved dagens møte og utfrå strengt nødvendige smitteverntiltak presidenten vil understreke at presidentskapet er fullt klar over viktigheten av hensyn til openheit og møte offentlegheit og at eit eventuelt slikt vedtak må fattast frå kvart enkelt møte i stortinget det,320.6,346.7,26.099999999999966,2020-03-16,2020-03-16_proceedings.txt
Stortinget-20200316-095437_346700_376100,som representantene blir gjort oppmerksom på ved inngangen til salen ved møtestart vil presidenten minne om at man ikke trenger å sette seg på sin egen plass men sørge for å ha en passende avstand til hverandre det samme gjelder når vi kommer til debatten man kan tegne seg på talerlisten ved å rekke opp hånden og man trenger altså ikke tegne seg fra plassen sin slik man vanligvis gjør for å tegne seg til replikk benyttes ved tegn presidenten vil komme nærmere tilbake til hvordan dette skal gjennomføres ved voteringen,som representanten blir gjort oppmerksam på ved inngangen til salen ved møtesal vil presidenten minne om at ein ikkje treng å sette seg på sin eigen plass men sørger for å ha ein passande avstand til verandre det same gjeld når vi kommer til debatten ein kan teikne seg på talarlista med å rekke opp honnen og ein treng altså ikkje teikne seg frå pressen sin slik ein vanlegvis gjer for å teikne seg til replikk benyttes ved til ein president vi kommer nærma tilbake til volas dette skal gjennomførast ved voteringa,346.7,376.1,29.400000000000034,2020-03-16,2020-03-16_proceedings.txt
Stortinget-20200316-095437_376100_404200,representanten elise bjørnbekk vågen som har vært permittert har igjen tatt sete den innkalte vararepresentanten for finnmark anne karin olli tar nå sete fra senterpartiets stortingsgruppe og fra høyres eee stortingsgruppe foreligger meddelelse om at de innvilgede permisjonene for henholdsvis representantene nils t bjørke og tage pettersen i tiden fra og med fjortende januar til og med tredje april endres til å gjelde til og med nittende mars og at perioden fra og med sekstende til nittende mars gjøres om til velferds,representanten elise bjørnebekk vågen som har vore permitert har gjentatt sete den innkalte vararepresentanten for finnmark anne karin olli tar nå sete frå senterpartiets stortingsgruppe og frå høgre eee stortingsgruppe fårlege medelser om at de innvilgede permisjonane for henholdsvis representanten nils t bjørke og tage pettersen i tida frå med fjortende januar til og med tredje april endrast til å gjelde til og med nittande mars og at perioden fram med sekstende til nittende mars gjer est som til velferds,376.1,404.2,28.099999999999966,2020-03-16,2020-03-16_proceedings.txt
Stortinget-20200316-095437_404200_429100,permisjon disse meddelelser tas til etterretning det foreligger søknad om velferdspermisjon fra følgende representanter fra representanten hans andreas limi sekstende mars og inntil videre fra representanten himanshu gulati sekstende til tjueniende mars fra representanten bente stein mathisen sekstende til tjuetredje mars fra representanten lise christoffersen sekstende mars og inntil videre fra representanten michael tetzschner sekstende til tjuefjerde mars,permisjon desse meddelelser tast til etterretning til følge søknad om velferdspermisjon frå følgande representantar frå representanten hans andreas limi seisma så inntil vidare frå representanten i mansjegulati sekstende til tjueniande mars frå representanten bente stein matisen sekstande til tjuetredje mars frå representanten lise christoffersen sekstende mars og inntil vidare til representanten michael tesene sekstende til tjuefjerde mars,404.2,429.1,24.900000000000034,2020-03-16,2020-03-16_proceedings.txt
Stortinget-20200316-095437_429100_458700,fra representanten bård hoksrud sekstende mars fra representanten dag terje andersen sekstende mars og inntil videre fra representanten lene westgaardhalle sekstende mars og inntil videre fra representanten ingjerd schou sekstende til attende mars disse søknader foreslås behandlet straks og innvilget og det anses vedtatt fra andre vararepresentanten for akershus ole jacob johansen fra andre vararepresentant for oslo kristoffer robin haug fra andre vararepresentant for oslo mats a kirkebirkeland fra første vararepresentant for vestfold renate sølversen berge,frå representanten bård hoksrud seistande mars fra representanten dag terje andersen seier stene mars å inntil vidare frå representanten lene vestgard halle seested mars inn til vidare frå representanten ingei skau seiste til attende mars disin søknader forslags behandles straks og innvilget og det anses vedtatt frå andre varerepresentant sarakesjus ole jacob johansen frå andre vararepresentant for oslo kristoffer robin haug frå andre vararepresentant for oslo mats a kirke bjerkeland frå første val representant frå vestfold renato sølversen berge,429.1,458.7,29.599999999999966,2020-03-16,2020-03-16_proceedings.txt
Stortinget-20200316-095437_458700_478100,og fra andre vararepresentant for østfold tor edkvist foreligger søknad om fritak fra møte i stortinget under henholdsvis representantene himanshu gulati une bastholm astrin nøkkelby heiberg lene westgaardhalle og tage pettersens permisjoner av velferdsgrunner disse søknadene foreslås behandlet straks og innvilget og det anses vedtatt,og frå andre var representant for østfold tor edkvist førlege søknad om fritak frå møtet i stortinget under hendesvis representantane himanshu gulati under pastoren astrid nøkkelby heiberg lene westgard halle og tage petersens permisjonar av velferdsgrunner desse søknader forsla på handles straks innvilges og det anses vedtatt,458.7,478.1,19.400000000000034,2020-03-16,2020-03-16_proceedings.txt
Stortinget-20200316-095437_478100_508100,følgende vararepresentanter foreslås innkalt for å møte i permisjonstiden slik for akershus liv gustavsen sekstende mars og inntil videre anette carnarius elseth sekstende til tjueniende mars og kjartan berland sekstende til tjuetredje mars for buskerud niclas tokerud sekstende mars og inntil videre for oslo hulda holtvedt sekstende mars og inntil videre og hasina ara arakia sekstende til tjuefjerde mars for telemark stine margrete knutsdatter olsen sekstende mars for vestfold lozanballizani sekstende mars og inntil videre og henning wold sekstende mars og inntil videre,følgende vararepresentanter forsla sinkat frå møtet i permisjonstida slik for akershus liv gustavsen sekstende mars og inntil vidare anette carnarius elseth sesen til tjueniande mars og kjartan berland sekstande til tjuetredje mars på buskerud niklas tokeru sekstende mars og inntil vidare for oslo hulda holtvett seistande mars og inntil vidare og asina rak arak sekstende til tjuefjerde mars for telemark stine magrete knutsdatter olsen sekstende mars for vestfold lussand balli sani sekstende mars og inntil vidare og henning vold sekstende mars og inntil vidare,478.1,508.1,30.0,2020-03-16,2020-03-16_proceedings.txt
Stortinget-20200316-095437_508100_533200,for østfold rolf jonas ringen christiansen sekstende til attende mars det anses også vedtatt liv gustavsen anette carnarius elseth kjartan berland niclas tokerud hulda holtvet hasina arakia sine magrete knutsdatter olsen losan ballistani henningvold og rolf jonas tringenchristiansen er til stede og vil ta sete fra statsministerens kontor følger følgende brev til stortinget datert trettende mars tjuetjue,for østfold råf jonas ringen kristiansen sekstende til attande mars det anses også vedtatt liv gustavsen anette kanaris elseth kjakan berland niklas tokerø hulda holtvett a sine rakia sine magrete knutsdatter olsen lossane balle sani henningvold og rolf jonas dringen kristiansen er til stede og vil ta setetfrå statsministerens kontor følger følgende brev til stortinget datert trettende mars tjuetjue,508.1,533.2,25.100000000000023,2020-03-16,2020-03-16_proceedings.txt
