file,text_bm,text_nn,start,end,duration,date,proceedingsfile
stortinget-20110615-125959DEL2_0_25200,en mer fornuftig rekkefølge hadde det ikke vært skapt mere trygghet for de samme elevene om man har gjort dette i motsatt rekkefølge og starta med starta med dialogen med bergeren kommune starta med å sørge for at tilbudet kom til å bli etablert så er ikke jeg trygg på at den regjeringa den løsninga regjeringa har valgt heller er god nok eee jeg mener at dette er noe staten burde ha fortsatt å ta ansvaret for,ein meir fornuftig rekkefølge hadde ikkje vore skapt meir i trygge for de som han lever om me har gjort dette motsett rekkefølge og starta med starta med dialogen med berre ein kommune startar med å sørge for at tilbodet kommer til å bli etablert så er ikkje eg trygg på at den regjeringa den løysninga regjeringa har vogt heller er god nok eee eg meiner at dette er noko staten burde ag fortsatt å ta ansvaret for,0.0,25.2,25.2,2011-06-15,2011-06-15_proceedings.txt
stortinget-20110615-125959DEL2_25200_51200,eee men sånn det er det ikke og jeg synes i hvert fall at jeg håper derfor at statsråden er villig til å ta kritikk på den prosessen som har vært så er det jo eee et forhold til og det når man gjennomførte helsereformen så eee konkluderte man jo etter hvert med at helse øst og helse sør skulle stå sammen det trodde jeg for så vidt at alle politiske par,eee men sånn blir det ikkje og eg synest kvart fall at det er håp kvar for at statsråden ville til å ta kritikk og den prosessen som har vore så er det jo eee eit forhold til og det når ein gjennomførte helsereforma så eee konkuderte ein jo at det vart med at helse øst og helsesa skulle slå saman det trudde for så vidt at alle politiske par,25.2,51.2,26.000000000000004,2011-06-15,2011-06-15_proceedings.txt
stortinget-20110615-085545DEL1_27100_34900,aerei,blindesaka,27.1,34.9,7.799999999999997,2011-06-15,2011-06-15_proceedings.txt
stortinget-20110615-125959DEL2_51200_76500,eee men nå vel man altså gjøre det akkurat det sammen med helse eee eee med statped størstadeee begynn man etablere det i dag eee og den er også betydelig mye større enn de andre heeler andre statpedregionene og det ser det ikke jeg behovet for jeg tror at det er viktig på den ene sida kjattsamle kompetanse men samtidig så er det viktig at det ikke blir for stor avstand ifra den enkelte kommune,eee men no vel ein altså å gjere det også at det er same med helse eee med statped størsta blir ein etablere i dag eee og den er alt så betydeleg mykje større enn dei andre her eee andre state regionane og det ser det ikkje er behovet for eg trur det at det er viktig på den eine sida av sjattsamle kompetanse men samtidig så er det viktig at det ikkje blir for stor avstand frå den enkelte kommune,51.2,76.5,25.299999999999997,2011-06-15,2011-06-15_proceedings.txt
stortinget-20110615-125959DEL2_76500_106000,det tror jeg blir vanskelig å oppnå eee med den statpedregion som som jeg da kaller for statpeds størst som skal omhandle hele østlandsområdet og heile solandsområdet så er lite av bekymring til som er kanskje ikke seinere bekymring kanskje vi kan få kla eee klarert det ut i dag og det er jo at der er noen noen grupper som koret kompetansemiljøene er så små at eee det ikke er snakk om noe regionalisering,det trur eg blir vanskeleg å oppnå eee med den sta peder johan som som er da kallar for statpedstørst som skal om omhandle heilovangsområdet og heile solandsområdet så eg lite av bekymring til som er vanske treng av vern og bekymring kanskje vi kan få klar eee klarert ut i dag og det er jo at der er nokon nokon grupper som kor kompetansemiljøa er så små at det ikkje er snakk om noko regionalisering,76.5,106.0,29.5,2011-06-15,2011-06-15_proceedings.txt
stortinget-20110615-085545DEL1_98900_110700,presidentene dameiere realtime kan prestenavnet,de på plauer ut godkjent kjeka denne jøssingane and naomi steien så,98.9,110.7,11.799999999999997,2011-06-15,2011-06-15_proceedings.txt
stortinget-20110615-125959DEL2_106000_133200,men som derimot fruktig ei oppsplitting det gjelder både diagnosene rundt erverve og hjerneskade og dette med blinde og svaksynte jeg håper statsråden kan berolige de som er bekymra for at disse miljøene blir splitta opp eee med å ved å klarere ut i dag at man kommer til å legge til rette fra regjeringa si side til at disse viktige fagmiljøene kan holdes samla så president vil jeg frem de forslagene frp ersstillerte,men som derimot fryktar ei oppsplitting det gjeld både diagnosane rundt ervel og jerneskade og dette med blinde og svaksynte et håp statsråden kan berolige dei som er bekymra for at desse miljøa blir spytta opp eee med å vera klar er ut i dag at ein kommer til å legge til dette frå regjeringa si side at at desse viktige farmuea kan haldast samla så president vil eg fram dei forslaga frp eg skiljet,106.0,133.2,27.19999999999999,2011-06-15,2011-06-15_proceedings.txt
stortinget-20110615-125959DEL2_133200_161900,da har representanten tatt opp eee de forslagene han selv refererte til neste taler er elisabeth asbakken deretter agseldhagenløsbaker president stortingsmeldinga om spesialundervisning er ei svært viktig melding fordi den angår over femti tusen elever i grunnskolen i tillegg til et stort antall yngre og eldre mennesker,da har representanten tatt opp dei forslaga vil han sel ver førte til neste talar er elisabet asbakke deretter aksel hagen på svakerpresident stortingsmeldinga og spesialundervisning er i svært viktig melding fordi den angår over femti tusen elevar i grunnskolen er tillet eit stort antal yngre og elde menneske,133.2,161.9,28.700000000000017,2011-06-15,2011-06-15_proceedings.txt
stortinget-20110615-125959DEL2_161900_184800,med ulik grad av spesialpedagogiske hjelpebehov jeg vil takke saksordfører for samarbeidet og for en god redegjørelse for den del innstillinga som vi i dag har til behandling men president målet om et likeverdig opplæringstilbud pålegger samfunnet en stor forpliktelse til å sørge for at elever med ulike former for spesialpedagogiske hjelpebehov kan sikres kvalifisert hjelp,med ulik grad av spesialpedagogiske hjelpebehov eg vil takke saksordførar for samarbeidet og for ein god redegjørelse for den delinnstillinga som vi i dag har til behandling med president målet om eit likeverdig oppleggstilbod pålegg samfunnet ein stor forpliktelse til å sørge for at elevar med ulike former for spesialpedagogisk hjelpebehov kan sikrast kvalifisert hjelp,161.9,184.8,22.900000000000006,2011-06-15,2011-06-15_proceedings.txt
stortinget-20110615-085545DEL1_182400_184900,foreslår isolier,bakside mistanken sen,182.4,184.9,2.5,2011-06-15,2011-06-15_proceedings.txt
