file,text_bm,text_nn,start,end,duration,date,proceedingsfile
Stortinget-20180116-095516_288700_318000,stortingets møte er lovlig satt ærede medrepresentanter tor henriksen ble første gang innvalgt på stortinget i nittensyttitre han var da sfs kandidat til fra hammefest og leder av hammefest sv sf han endte ikke bare øverst på lista men der ble valgt inn på stortinget med god maga margin gjennom et brakvalg for sosialistisk valgforbund,stortingets møte er lovleg sett erde medrepresentantartor henriksen blei første gong innvald på stortinget i nittensyttitre han vår da sfs kandidat til frå hamefest og leder av hammerfest sv sf han er egentleg ikkje berre øverst på lista men det behøver at inn på stortinget med god maga margin gjennom eit brakval for sosialistisk vagforbund,288.7,318.0,29.30000000000001,2018-01-16,2018-01-16_proceedings.txt
Stortinget-20180116-095516_318000_344700,tor henriksen stod trygt på partiprogrammet og nedlagt stort arbeid i stortingets sjøfarts og fiskerikomite etter å ha sittet to år i sosialkomiteen han talte også sammen en sak på et tidlig tidspunkt tor henriksen var født i nittentrettitre i gamvik gikk i gymnas i alta og utdannet seg til ingenjør i televerket han hadde vært medlem av kommunestyret for sf både t,tor henriksen stod trygt på partiprogrammet og nedlagt stort arbeid i stortingets sjøfarts og fiskerikomiteen etter å ha site to år i sosialkomiteen han talte også same sak på eit tidleg tidspunkt tor henriksen var fødd i nittentrettitre i gamvik gjekk i gumnasii alta og utansett inskenjør i televerket han hadde vore medlem av kommunestyret for sf både t,318.0,344.7,26.69999999999999,2018-01-16,2018-01-16_proceedings.txt
Stortinget-20180116-095516_344700_373300,thor henriksen var ikke opptatt av å besitte politiske verv han ønsket ingen renominasjon i nittensyttisju så en annen kystrepresentant overtok førsteplassen på svs stortingsliste men uten å bli innvalgt tor henriksen opprettholdt kontakten med sin arbeidsplass i televerket han var leder av teknisk stab i hammefest teleområde da han ble nominert og gikk tilbake til den samme stillingen han endte som divisjonssjef i telemark eee televerket for nordnorge,tor henriksen var like opptatt av å besitte politiske verv han ønsker ingen renominasjon i nittensyttisju så ein annan kyste representant overtok førsteplassen på svs stortingsliste men utan å bli innvald tor henriksen opprettholde kontakten med sin arbeidsplass i televerket han var ledera teknisk stap i hammefest teleområde der han blei nominert og gjekk tilbake til den same stillinga han ente som divisjonsskjef i telemark i televerket for nordnoreg,344.7,373.3,28.600000000000023,2018-01-16,2018-01-16_proceedings.txt
Stortinget-20180116-095516_373300_395500,tor henriksen beholdt partitilknytningen etter de fire årene på stortinget han hadde lokale verv i hammerfest kommune ikke minst i hovedutvalget for miljø og utvikling og var leder av nei til atomvåpen tor henriksen døde fredfylt i november tjuesytten åttifire år gammel vi lyser fred over tor henriksens minne,tor henriksen behaldt partitilknyttinga etter dei fire åra på stortinget han hadde lokale verv i hammerfest kommune ikkje minst i hovudutvaket for miljø og utvikling og var ledara nei til atomvåpen tor henriksen døde fredfylt i november tjuesytten åttifire år gammel ved lyse fred over tor henriksens mine,373.3,395.5,22.19999999999999,2018-01-16,2018-01-16_proceedings.txt
Stortinget-20180116-095516_459900_488600,den innkalte vararepresentant for austagder fylke jorunn gleditsch lossius tar nå sete det foreligger to permisjonssøknader fra høyres stortingsgruppe om sykepermisjon for representanten christian tonning riise fra og med sekstende januar og inntil videre fra sosialistisk venstrepartis stortingsgruppe om sykepermisjon for representanten mona lill fagerås fra og med sekstende januar og inntil videre disse for eee søknaden foreslås behandlet straks og innvilget og det anses vedtatt,når ein innkalte varerepresentant for raustare fylke jorunn gleditsch lossius tar nå sete det foreligger to permisjonssøknader frå høgre stortingsgruppe om sikepermisjon for representanten kristian tonning grise frå med sekstende januar og inntil vidare frå sosialistisk venstreparti stortingsgruppe om sykepermisjon for representanten mona lill fagerås fram med sekstende januar og inntil vidare desse for eee søknader foreslås behandles straks og innvilget og det anses vedtatt,459.9,488.6,28.700000000000045,2018-01-16,2018-01-16_proceedings.txt
Stortinget-20180116-095516_489800_516500,vararepresentantene for hedmark fylke eli vatne og fra nordland fylke marius meisfjord eee jøsevold foreslås innkalt for å møte i permisjonstiden det anses også vedtatt eli vatne og mario marius meisfjord jøsevold er til stede og vil ta sete statsråd anniken hauglie vil overbringe to kongelige proposisjoner stat,vare representanten frå hedmark fylke eli vatnet og frå nordland fylke marius meisfjord eee jøsevold foreslås innkalt for å møte i permisjonstiden det anses også vedtatt eli vatne og mario marius eee meisfjord jøsevold er til stede og vil ta sete statsråd anniken hauglie vil omringe to kongeleg proposisjonar stats,489.8,516.5,26.69999999999999,2018-01-16,2018-01-16_proceedings.txt
Stortinget-20180116-095516_521400_543100,president på vegne av regjeringen har jeg den glede av å levere to proposisjoner samtykke til ratifikasjon av europarådets konvensjon av femogtyvende oktober totusenogsyv om beskyttelse av barn mot seksuell utnytting og seksuelt misbruk og endringer i lov om avgift i forskning og utvikling i fiskeri og havbruksnæringen forvaltningen av fiskeri og havbringens forskningsfond,president på verne regjeringa har ein e gleda å levere to proposisjonar samtykke til ratifikasjon av europarådets konvensjon av femog tiane oktober totusenogsyv om beskyttelse av barn mot seksuell utnytting og seksuelt misbruk og endringar i lov om avgift i forsking og utvikling i fiskeri og havbruksnæringa forvaltninga av fiskeri og havbringas forskingsfond,521.4,543.1,21.700000000000045,2018-01-16,2018-01-16_proceedings.txt
Stortinget-20180116-095516_543100_553200,takk proposisjonene vil bli behandlet på reglementsmessig måte representanten bjørnar moxnes vil fremsette et representantforslag bjørnar moxnes,takk proposisjonen vil bli behandla på reglementsmessig måte representanten bjørnar moxnes vil fremsette eit representantforslag bjørnar moxnes,543.1,553.2,10.100000000000023,2018-01-16,2018-01-16_proceedings.txt
Stortinget-20180116-095516_564100_583100,ja president jeg vil på vegne av rødt fremme et forslag eee om kraftkabler til utlandet takk da har representanten moxnes fremsett tatt sitt forslag representanten kari elisabeth kaski vil fremsette et representantforslag,ja president eg vil på vegner av raudt fremme eit forslag eee om kraftkablar til utlandet tak da har representanten moxnes fremse satt sitt forslag representanten kari elisabeth kaski vil fremsette eit representantforslag,564.1,583.1,19.0,2018-01-16,2018-01-16_proceedings.txt
Stortinget-20180116-095516_592800_617600,president på vegne av representantene karin andersen torgeir knag fylkesnes gina barstad marius maysford gjøsvold og meg sjøl så vil jeg framsette et representantforslag om opplysningsplikt for statsråder og statssekretærer takk og forslagene vil bli behandlet på reglementsmessig måte til behandling foreligger de saker som er oppført på dagsorden nummer trettiåtte,president på vegner av representantane karin andersen torgeir knag fylkesnes gina barstad maresme for jøsvold og meg sjøl så vil eg framsette eit representantforslag om opplysningsplikt for statsrådar og statssekretærtakk og forslaga vil bli behandla på reglementsmessig måte til behandling forligg dei saker som er oppført på daksøyden nummer trettiåtte,592.8,617.6,24.800000000000068,2018-01-16,2018-01-16_proceedings.txt
Stortinget-20180116-095516_617600_638000,og det er sak en innstilling fra stortingets presidentskap om representantforslag fra stortingsrepresentantene jon gunnes og carl eirik grimstad eee om innføring av et lobbyregister innstilling syttien s tjuesytten tjueatten jamfør dokument åtte tjueseks s tjuesytten tjueatten og første,og det er sak ein innstilling frå stortingets presidentskap om representantforslag frå stortingsrepresentanten jon gunnes og karl eirik grimstad eee om innføring av eit lobbiregistrer i innstilling sytti ens tjuesytten tjueatten jamfør dokument åttitjueseks s tjuesytten tjueatten og første,617.6,638.0,20.399999999999977,2018-01-16,2018-01-16_proceedings.txt
Stortinget-20180116-095516_652700_680100,president forslaget om innføring av lobbyregister for stortinget og regjeringen er fremmet en rekke ganger tidligere faktisk fem ganger i mer eller mindre samme form presidentskapet har i sin innstilling i likhet med de tidligere presidentskap som har behandlet tilsvarende forslag gått imot forslaget denne gangen med et mindretall bestående av venstres represepresidentskapet,president forslaget om innføring av lobbyregister for stortinget og regjeringa er fremma ein rekke gonger tidlegare faktisk fem gonger i meir eller mindre same form presidentskapet har i sin innstilling i likehet med dei tidlegare presidentskap som har behandlet tilsvarande forslag gått imot forslaget denne gongen inn med eit mindretal beståande av venstres represenpresidentskapet,652.7,680.1,27.399999999999977,2018-01-16,2018-01-16_proceedings.txt
Stortinget-20180116-095516_680100_709700,flertallet i presidentskapet slutter seg i hovedsak til de argumenter som tidligere er f er fremført mot å innføre et lobbyregister jeg skal oppsummere de argumenter vi har lagt vekt på relativt kortfattet først er det imidlertid grunn til å påpeke at hele presidentskapet mener åpenhet om stortingets virksomhet og beslutningsprosesser er viktig for å skape tillit mellom beslutningstakere og borgerne norges parlament skal være et åpent parlament,fleirtalet i presidentskapet slutter seg i hovudsak til dei argumenta som tidlegare er fremført mot å innføre eit lovregister eg skal oppsummere dei argumenta vi har lagt vekt på relativt kortfatta først er det i minner til grunn til å påpeike at heile presidentskapet mener openheit om stortingets virksomhet og beslutningsprosessar er viktig for å skape tillit mellom beslutningstakarar og borgarne noregs parlament skal og vere eit open parlament,680.1,709.7,29.600000000000023,2018-01-16,2018-01-16_proceedings.txt
