file,text_bm,text_nn,start,end,duration,date,proceedingsfile
Stortinget-20161115-155501_0_20800,lion på samme tilskuddsordning nettopp fordi at behovet eller at søknadene for kommunene var så få eee og behovet er stort veit med eee som man burde absolutt benytte de ordningene som finnes i stedenfor å eee be om nye for hvis det er noe som er sikkert så er det at det er et stort behov i i norske kommuner for å øke kompetansen innafor eldreomsoran ikke,lion på same tilskotsordning nettopp fordi at behovet eller at søknadane frå kommunane var så få eee og behovet er stort veit me eee så ein burde absolutt benytta dei ordningane som finst i staden for å eee be om nye for vis det e noko som er sikkert så er det at det er eit stort behov i i norske kommunar for å auka kompetansen innanfor eldreomsor ein ikkje,0.0,20.8,20.8,2016-11-15,2016-11-15_proceedings.txt
Stortinget-20161115-155501_20800_45300,sier nei takk til staten som stiller enogtjue millioner til til rådighet eee og så syns jeg jo president avslutningsvis det er litt ironisk at eee arbeiderpartiet som har over to hundre ordførere eee tar initiativ til at staten med frp og høyre i spissen skal ta et større ansvar eee når faktisk det er kommunene som har hovedansvaret for å eee utvikle sin egen kompetanse og bringe den videre så burde man heller,seier nei takk til staten som stiller ein og tjue millionar til til rådighet eee og så synest eg jo president avslutningsvis det er litt ironisk at arbeidarpartiet som har over to hundre ordførarar eee tar initiativ til at staten med frp og høgre i spissen skal ta eit større ansvar eee nå faktisk det er kommunane som har hovudansvaret for å eee utvikla sin eigen kompetanse og ringa den vidare så burde ein heller,20.8,45.3,24.499999999999996,2016-11-15,2016-11-15_proceedings.txt
Stortinget-20161115-155501_45300_60400,eee gjort et stykke arbeid i alle norges kommuner mer enn at man skal be om at staten skal ta et enda større ansvar i tillegg til hva som staten allerede gir gjennom mann mange ordninger neste taler er representanten heidi greni deretter tad,eee gjort eit stykke arbeid i alle noregs kommunar meir enn at ein skal be om at staten skal ta eit endå større ansvar i tillegg til det som staten allereie gjer gjennom mon mange ordningarneste talar er representanten heidi greni deretter tad,45.3,60.4,15.100000000000001,2016-11-15,2016-11-15_proceedings.txt
Stortinget-20161115-155501_72400_99800,greni vær så god president arbeiderpartiets representanter fremmer her et forslag om en kompetansereform for kommunene der det foreslås tjue ulike tiltak som en mener må inngå i reformarbeidet fra senterpartiet si side er vi positive til mange av de her tiltaka det er viktig at arbeidet med kompetanseheving i kommunal eee viktig med at at det arbeides med kompeng i kommunal sektor,ved ver så god president arbeidarpartiets representantar fremmer her eit forslag om ein kompetansereform for kommunane der det foreslås tjue ulike tiltak som ein meiner må inngå i reformarbeidet frå senterpartiet si side er vi positiv til mange av dei her tiltaka det er viktig at arbeidet med kompetanseheving i kommunal eee er viktig med at det arbeidast med kompeng i kommunal sektor,72.4,99.8,27.39999999999999,2016-11-15,2016-11-15_proceedings.txt
Stortinget-20161115-155501_99800_124600,det er viktig at inntaket av lærlinga øker og at vi gjennom forskning får bedre innsikt i hvordan vi bør utvikle det kommunale velferdstilbudet bare for å nevne noen av forslaga jeg er enig med forslagsstillerne i at kommunene stadig stilles overfor nye krav det å styre en kommune betyr at både politikere og ansatte må ha en kultur for hele tida å tenke fornyelse og forbedring,det er viktig at inntaket av læringa auker og at vi gjennom forsking får betre innsikt i kalles me bør utvikle det kommunale velferdstilbodet berre for å nemne nokon av forslaga eg er einig med forslagsstillarane i at kommunane stadig stilles overfor nye krav det å styre ein kommune betyr at både politikarar og ansette må ha ein kultur for heile tida og tenkje fornyelse og forbetring,99.8,124.6,24.799999999999997,2016-11-15,2016-11-15_proceedings.txt
Stortinget-20161115-155501_124600_152700,mitt inntrykk er at kommunene erkjenner det her og at det jobbes godt med kompetanseutvikling og fornyelse men akkurat som i statlig virksomhet er det og i kommunal virksomhets forskjeller jeg er derfor ikke uenig med forslagsstillerne i at det er behov for nasjonale tiltak for å fremme fornyelse og forbedring etter mi og senterpartiet sin mening går imidlertid representantforslaget med har til behandling for lang tid statlig detaljstyring av kommunene,mitt inntrykk er at kommunane erkjenner det her og at dei jobbar godt med kompetanseutvikling og fornyelse men akkurat som i statleg virksomhet er det og i kommunal virksomhet s forskjeller er derfor ikkje ueinig med forslagsstillarane i at det er behov for nasjonale tiltak for å fremme fornyelse og forbetring etter mi og senterpartiet si meining går imidlertid til representantforslaget me har til behandling for langt i statleg dette alstyring av kommunane,124.6,152.7,28.099999999999994,2016-11-15,2016-11-15_proceedings.txt
Stortinget-20161115-155501_152700_175700,de mange forslaga som fremmes vil om dem iverksettes bidra til at lokalt ansvar gjøres til nasjonalt ansvar det er som stortinget kanskje har registrert ikke hver dag er enig med statsråden men her mener jeg statsråden har et vesentlig poeng når han viser til at kommunene har et sjølstendig arbeidsgiveransvar som må ivaretas lokalt,dei mange forslaga som fremmast vil om døme verksettes bidra til at lokalt ansvar gjerast til nasjonalt ansvar det er som stortinget kanskje har registrert ikkje kvar dag er einig med statsråden men her meiner eg statsråden har eit vesentleg poeng når han viser til at kommunane har eit sjølvstendig arbeidsgjevaransvar som må ivaretas lokalt,152.7,175.7,23.0,2016-11-15,2016-11-15_proceedings.txt
Stortinget-20161115-155501_175700_203000,ks kommunenes sentralforbund er gode støttespillere for kommunene i innovasjonsarbeidet og i kompetansebygging det utvikla faste konsultasjonsrutiner mellom ks og departementet min reservasjon mot en statlig igangsatt kompetansereform for kommunene betyr ikke at det mener staten skal være tilbakeholden med å fremme forventninger til kommunesektoren på de saksområda som repreaget tar opp,ks kommunanes sentralforbund er gode støttespelarar for kommunane i innovasjonsarbeid og kompetansebygging det utviklar faste konsultasjonsrutiner mellom ks og departementet min reservasjon mot ein statleg gangsett kompetansereform for kommunane betyr at dei meiner staten skal vera tilbakehalden med å fremme forventningar til kommunesektoren på dei saksområda som represaget tar opp,175.7,203.0,27.30000000000001,2016-11-15,2016-11-15_proceedings.txt
Stortinget-20161115-095501_181400_183900,levested,aisø er vert ut,181.4,183.9,2.5,2016-11-15,2016-11-15_proceedings.txt
Stortinget-20161115-155501_203000_220700,staten styrer kommunesektoren gjennom lovverk forskrifta og budsjett om vi fra nasjonalt hold mener det må iverksettes tiltak på et bestemt område har med mi virkemidler til å få det gjort det er viktig at vi bruker forutsigbare styringsvirkemidler,staten styrer kommunesektoren gjennom lovverk forskrifter og budsjett om vi frå nasjonalt hold meiner det må iverksettes tiltak på eit bestemt område har me me virkemiddel til å få det gjort det er viktig at vi bruker forutsigbare styringsverkemiddel,203.0,220.7,17.69999999999999,2016-11-15,2016-11-15_proceedings.txt
