file,text_bm,text_nn,start,end,duration,date,proceedingsfile
stortinget-20111001-125506_371300_380300,midlertidig at hun blir det som sekretærer,eee midlertidig måtte be det som sekretær eg,371.3,380.3,9.0,2011-10-01,2011-10-01_proceedings.txt
stortinget-20111001-125506_397400_425700,og da starter vi ved å foreta navnoppropfreddy de ruiter ingbjør godskesen svein harberg kjell ingolf ropstad åse michaelsen har forfall kari henriksen peters col gitmark dagrunn eriksen helningsfomsmål har eee en permisjonssøknad som vi seinere skal behandle,og da startar vi det då åteta lande pro fredrik laken ingøgoskesen svein harberg kjell inga knopstad åse michaelsen har forfalt terje henriksen vedpeskol gitmark dagen eriksen enes har ein pemisinnsuknad som vi seinare skal behandle,397.4,425.7,28.30000000000001,2011-10-01,2011-10-01_proceedings.txt
stortinget-20111001-125506_425700_454200,alf egil holme de sverre myrli ja morten hagelund jan tore sanner marianne aasen kari fjønaas kjos som ørene sjølin gunvor eldegard hans rode kjell andasmyrborm kjernli sylvi graham bård vegar solhjella forfall har elseth borgin kenten iv thomsen andre oktar dal har forfall knut arild hareide,at eige holmeli så er det mylijmorten høglund jan todesanamarian aasen kari kjønaas kjos som er den sjøl i gumor eldegard hans rode kjelane my born kjernli sylvi gran vårt brekesoneda på på ade elseth borgenkenten itromsenja andre ottdal har vore på knut aning her er det ja,425.7,454.2,28.5,2011-10-01,2011-10-01_proceedings.txt
stortinget-20111001-125506_454200_482600,martin kolberg teri knutsen trond helleland lise christoffersen har permisjonssøknader og det gjør under rytman torgeir micaelsen anders b werp ja laila gustavsen har forfall per olaf lundteigen helga pedersen jan henrik fredriksen kåre simensen ingalill olsen frank bakkejensen anette tilettebergstuel thomas breen per ola brervold tone merete sønsterud,martin gåve erik knutsen jon haugland lise kristoffersen har permisjonsøkna jørund rytman tore michaelsen anders b vel leira gustavsen har for på olafen teen ja helga pedersen jan henrik fredriksen ja kåre simensen j inger lill olsen frank bakkejensen og neste trettes tomas breen er oa breva to hunderi til sønstru,454.2,482.6,28.400000000000034,2011-10-01,2011-10-01_proceedings.txt
stortinget-20111001-125506_482600_510200,trygve slagsvold vedum gunnar gundersen lilovdekarin andersen hilde mausen og permisjonssøknad arna sokevik erna solberg dag oleteigen av forfall gjermund hagesæter ja øyvind halleraker har forfalt magne rommetveit laila over kari nes valseth tovelinea brandvik har permisjonssøknad henning mal kjersti toppe,nybe statsråd vedum gunnar gudmundsen god liland karin andersen hilde mandensen på evesjonsuknad arna stokkevik erna solberg dag ole teigen og folka og gjermund hageset øen havdraken ar far magne dotra leila gobe alis morseth tobeina land vikafemisordsøkan hennig mal ja kjersti toppe,482.6,510.2,27.599999999999966,2011-10-01,2011-10-01_proceedings.txt
stortinget-20111001-125506_510200_536900,gina knutson barstad har forfall jette christensen laila marie reisen elsemay botten har halten svik elisabeth røvik nørve svein gjelseth oskar grimstad tovelise torve jenny klinge rigmor andersen eide mette hanne com haug tor arne strøm ja tenet swensen anna ljunggren ivar christiansenngsen,gina knutson barstad har porta gjetekristensen laila mari laisen elsemay botten har aten elsvik elisabet røbek nebø svein gjelseth osa grimstad elise torpe gjenni klinge og de moralen sneide mette handla om haut torbjørn strøm ja kennet svensen ana jungel ivar kristiansensen,510.2,536.9,26.69999999999999,2011-10-01,2011-10-01_proceedings.txt
stortinget-20111001-125506_536900_564200,eirik sivertsen janne sjelmo nordås lilian hansen geir ketil hansen torgeir bremdal torstein ruddyavindtore hagebakken morten ørsal johansen stine renate håheim anne tingelstad vegne av permisjonssøknad olaf michael thommessen aksel hage marit nybakk er kristian foss siv jensen jan bøhler,eide sivertsen dei ande skjelm modås lilian hansen gei ketil hansen ja og dei rendal på sven ludagen gode hagebakken morten ørsal johansen stine renate h anne digestad er ein opp emisjonstykna ole mikal tomesen aksel hagemanyvar kristian ås siv jensen jan børli,536.9,564.2,27.300000000000068,2011-10-01,2011-10-01_proceedings.txt
stortinget-20111001-125506_564200_591900,heikki holmås hav korfal ine m eriksen søreide mar marianne marthinsen christian tybringgjedde hadia tajik trine skei grande michael tetzschner av permisjonsøknad håkon haugli a permisjonssøknad peter en myre har forfall attersdrift truls wickholm har forfall nikolai astrup hans olav syversen ketil solvikolsen oversøknad boret nokun,heike holmås har korpa ine eriksens øreide ma mariane martinsen kristian tyri ede hadia tajik trine seilande mikael teksten har på evito søknad nokon hauglie på revisjonsøknad petre myre har kåpa at det er så drit fruslicholmer orpar nicolaasku hans olav kyvesenketin solvikolsen undersøka tore noku,564.2,591.9,27.699999999999932,2011-10-01,2011-10-01_proceedings.txt
stortinget-20111001-125506_591900_619300,ja bent høie forfall solveig horne eidsund dagen au broten siri a meling øyvik mofstad torfinn opheim geir pollestad arbo kambe har permisjonssøknad bente torsen halgeir på langeland ingrid heggø erling sander ovestar her tor bremer gjør lødemella forfall terje aasland bård bogsrud,jen tøya poka solberg hone eidesund dag nævdotten sida meli evy opstad borken open geir pollestad dukane haissøkna av vente tosen ale for langeland ingerid heggø æring sander ågestad ei stor brevi gullmyn polfa terje aasland bon vågsrud,591.9,619.3,27.399999999999977,2011-10-01,2011-10-01_proceedings.txt
stortinget-20111001-125506_619300_648500,gunn olsen av permisjonssøknad storbjørn røe isaksen sigvard hoppen hansen geir lunde bekkevold brenricsarnelsen audun korsberg anne marit bjørnflaten elisabet castbaker per willy amundsen tove karoline knutsen ile irene lange nordal geir janne christoffersen arild stokkan grande robert erikson kristina nilson ramsøy,gun olsen har på revisjon syna tor gunn rø isaksen sigvald oppe hansen geir lind bekhal bendic standelsen raulin koste anne marit bjørn bratten innsparin edil amundsen tore peroline knutsen il ideene lange nordal geir jan christoffersen ade stokkan lande robert elisa cristina nilsen ramsa,619.3,648.5,29.200000000000045,2011-10-01,2011-10-01_proceedings.txt
stortinget-20111001-125506_648500_677000,susanne bratli la nyevna forfall rundt karin jura folka i sandberg har permisjonssøknad jorodd asphjell linda c hofstad helleland eva kristin hansen hostien arnldhaugen snorre serigstad valen heidi greni øyvin haltbrekken dag terje andersen ja anders anundsen svein flåtten sonja mann er ann olsen steinar ulve,susanne bratli dalena forka gunnar nygar forka helt sandberg på pensjonsreknad jorda aske lingasåsa helleland eva kristin hansen odin arnell haugen snara seistaalen heidi leni eigen mobrekkejal terje andersen ja anders andersen botten så er han vidar olsen steinar ruba,648.5,677.0,28.5,2011-10-01,2011-10-01_proceedings.txt
stortinget-20111001-125506_677000_700600,inga marta torkelsen svein roald hansen ulf leirstein irene johansen av permisjonssøknad ingjerd schou jon egil aasvatnor erik korsberg vencolsen vigdis giltun har forfall og line henriette hjemdal har permisjonssøknad qqq,inger makka totusen svein roald hansen ul blei sa irene johansen på elvetun søknad inger skau jon eli vaasottenho erik kosberg venkoolsen ligeskiltuen har fortalt og line henrette gjendal af redusjon søknad,677.0,700.6,23.600000000000023,2011-10-01,2011-10-01_proceedings.txt
stortinget-20111001-125506_703000_709800,ja nå blir president minne på at han må sette av mikrofonen ønsker eevee sammenhenger at det en har rammeverket,ja han må blir president minna på at komme å setta mikrofonen så eg vil jo sameinte tala om no gode,703.0,709.8,6.7999999999999545,2011-10-01,2011-10-01_proceedings.txt
stortinget-20111001-125506_714300_738900,eee det er noe sånt ønska ikke framkommer eee presidenten fungerende president foreslår da at en sist benytta eee forretningsorden blir gjort eee gjeldende og det anses vedtatt så foreligger det en rekke permisjonssøknader fra representanten tove linja brandvik håkon haugli line henriette hjemdal ke ketil solvikolsen,eee det er noko sånn ønsker eg ikkje framkomme eee presidenten fungerande president føreslår da at den siste nytta eee forretningsorden blir gjort eee gjeldande og det anses vedtatt så foreligger ein vekke permisjonssøknader frå representanten tove linea branvik håkon haugli line henriette hjemdal ketil solvik olsen,714.3,738.9,24.600000000000023,2011-10-01,2011-10-01_proceedings.txt
stortinget-20111001-125506_738900_765600,michael tetzschner og anne tingestad vøien om permisjon i tida fra og med første oktober til og med fjortende oktober alle for å delta i de forente nasjoner sette sjette ordinære generalforsamling i new york fra representanten henningsgomsvold om permisjon i fra i tida fra og med første oktober til og med ellevte november for å delta i sjefskurs med forsvarets høgskole fra arbeiderpartiets stortingsgruppe om sjukepermisjon for representanten gunn olsen fra og med første odere,michael tener og anne tingestad høyen om permisjon i tida fra med første oktober til med fjortende oktober alle for å delta i de forente nasjonar sexe sette ordinære generalforsamling i nyork frå representanten henning skosole om permisjon frå i tida frå og med første oktober til og med ellevte november for å delta i skjevskurs ved forsvarets høgskole frå arbeidarpartiet stortingsgruppe om sjukepermisjon frå representanten gunn olsen frå med første odare,738.9,765.6,26.700000000000045,2011-10-01,2011-10-01_proceedings.txt
stortinget-20111001-125506_765600_789000,fra fremskrittspartiets stortingsgruppe om sjuke permisjon for representanten per sandberg fra og med første oktober og inntil videre fra representanten arve kambe om foreldrepermisjon i tida fra og med første oktober til og med tjueførste oktober fra representanten hilde magnuson om velferdspermisjon i tida fra og med første oktober og inntil videre fra representanten irene johansen om velferdspermisjon i tida fra og med første oktober til og med sjette oktober,der er framstegspartiet stortings gruppe om sjuke permisjon for representanten per sandberg frå med første oktober og intervidare frå representanten alvi kambo foreldrepermisjon i tida frå med første oktober til med tjueførste oktober frå representanten hille magnussen om velferdspermisjonen i tida fram med første oktober og inntilvidare klar representanten irene johansen om velferdspermisjonen i tida fram med første oktober til og med sjette oktober,765.6,789.0,23.399999999999977,2011-10-01,2011-10-01_proceedings.txt
stortinget-20111001-125506_789000_815200,fra henholdsvis representanten lise christoffersen om permisjon i tida fra og med første oktober til sjuende oktober fra representanten kari andersen sylvi graham geir pollestad etter trettebergstuen øyvind vaksdal og karin es voldseth om permisjon i tida fra og med tredje oktober tm sjuende oktober og fra representanten ingjerd schou om permisjon i tida fra og med fjerde oktober til med syvende oktober alle for å delta i europarådets parlamentariske forsamlings totusenogellevesesjon fje,frå hendelsevis representanten lise christoffersen om permisjon i tiår fram med første oktober til sjuande oktober frå representanten kari andersen sylvi graham geir pollestad etter trettebergstuen øyvind vaksdal og kari nes voldset om permisjon i tida fram med tredje oktober temesjuene oktober og frå representanten inge er skau omer misjonen i tida fram fjerde oktober tema sjuande oktober alle for å delta i europarådets parlamentariske forsamlings totusenogelleve sesjon fje,789.0,815.2,26.200000000000045,2011-10-01,2011-10-01_proceedings.txt
stortinget-20111001-125506_815200_843600,fra henholdsvis representanten ine marie eriksen søreide om permisjon mandag tredje oktober og fra representanten svein roald hansen om permisjon i dagene tredje og fjerde oktober begge for å delta i møte i kosak i warszawa dem søknadene foreslås behandla straks og innvilga og det anses vedtatt første vararepresentant for hedmark fylkefreydis eli eee elisabeth sund befinner seg på tida utenlands og er av den grunn forhindra fra å møte i stortinget under representanten karin andersens permisjon,frå hendelsevis representanten ine marie eriksen søreide permisjon måndag tredje oktober og frå representanten svein roald hansen permisjon i dagene tredje og fjerde oktober begge frå delta i møtet i kosach i varsava den søknaden foreslås behandla straks og innvilga og det anses vedtatførste vare representant for hedmark fylkefreides elisa eee elisabeth sund befinner seg på tida utanland så er det det ein grepa hindra frå å møte i stortinget representanten karin andersens permisjonen,815.2,843.6,28.399999999999977,2011-10-01,2011-10-01_proceedings.txt
stortinget-20111001-125506_843600_870000,fra første vararepresentant for henholdsvis buskerud fylke kjell børre hansen for hordaland fylke torill webenstad og for rogaland fylke tina bru for å ligge søknad om fritak for å møte i stortinget under henholdsvis representanten lise christoffersen permisjon første til settitiende og tolinjaberandlingspermisjon første til tredje tiende og arve kambelspermisjon i tida første til fjerde tiende av velferdsgrunner dem søknadene foreslås behandla straks og innvilga og det,det første vara representant for hendesvis byskrefylket kjell berehansen frå fødeland fylket torhild vedenstad og for rogaland fylke tina bru for å ligge kjølande og fritak for å møte i stortinget under hendesvis representanten lise kristoffersen permisjon først etter sett i tine tolina branvikspermisjon først etter tredje tiden og arve kambespermisjonen i tida første til fjerde tine av velferdsgrunner den søknadene foreslås behandla straks og innvilga og det,843.6,870.0,26.399999999999977,2011-10-01,2011-10-01_proceedings.txt
stortinget-20111001-125506_870000_899700,følgende vararepresentanter foreslås innkalt for å møte i permisjonstida slik for vestagder fylke tor sigbjørn utsogn første i tiende til ellevte i ellevte og line skøy vennesland første i sjett eee unnskyld line skøy vennesland sjette i tine for akershus fylke bente stein mathisen tredje til sjette i tine for buskerud fylke nina jøberg første til sjette i tine for hedmark fylke faranasbharami tredje til sjette i tine og torbjørn dybsand tredje til sjette i tine,følgende vararepresentanter foreslås innkalt for å møte i permitorens en slik for vestagder fylke to sigbjørn utsond første tine til ellevte ellevte og line sey vennesland første sett eee unnskyld line sø vennesland sette i tine for aksu fylke bente stein matisen trede etter sjette tine på byskerefylke innan øberg første tersettine for hedmarkfylket faranasbarami tredde til sjette i tine og torbjørn dydsand tredde etter sjette tine,870.0,899.7,29.700000000000045,2011-10-01,2011-10-01_proceedings.txt
stortinget-20111001-125506_899700_923300,for hordaland fylke roa laga haug fra og med første i tine og inntil videre torkild omland tredje til sjette i tine torhild webenstad fjerde til tolvte i tine og rune bakevik første til tredje i tine for oppland fylke johannes rindal første til tolvte i tiende for oslo afsandrafik første til tolvte i tiende karin yrbien første til tolvte i tiende og kristin kristin vinje tredje i tine,for haerlandfylket roa laga hau fram med første tid og inntil bidre torkel omland tredde til sette i tine torhild vebenstad fjerde til tolvte tine og rune bakevik første til tredje i tine for oppland fylke johannes rindal først etter tolvtetine for oslo afsand rafic første til tolvte tine karin yrvin først etter tolte tine og kristin kristin mine tredde i tine,899.7,923.3,23.59999999999991,2011-10-01,2011-10-01_proceedings.txt
