file,text_bm,text_nn,start,end,duration,date,proceedingsfile
Stortinget-20140306-095501_263200_265800,var så styrketesten,areeta side president,263.2,265.8,2.6000000000000227,2014-03-06,2014-03-06_proceedings.txt
Stortinget-20140306-095501_378900_404100,stortingets møte er lovlig satt representanten arild grande som har vært permittert har igjen tatt sete den innkalte vararepresentant for nordland fylke dagfinn henrik olsen har tatt sete det foreligger to permisjonssøknader fra representanten anders b werp om omsorgspermisjon i tiden fra og med syvende mars til og med tyvende mars,stortingets møte er lovleg satt representanten arild grande som har vore permitert har gjentatt setet den inntalte varerepresentant for n orlam fylke dagfinn henrik olsen har tatt setet det foreligger to permisjonssøknader fordi representanten anders beh werp om omsorgspermisjon i tiden frå og med sivande mars til og med tyvende mars,378.9,404.1,25.200000000000045,2014-03-06,2014-03-06_proceedings.txt
Stortinget-20140306-095501_404100_432400,fra stortingets delegasjon til den ett hundre og tredevte interparlamentariske unions konferanse i genev foreligger søknad undertegnet av delegasjonens leder stortingsrepresentant knut svensen søknaden gjelder permisjon for representantene sigurd hille hege haukeland liadal bjørn lødemel kennet svensen og anette trettebergstuen i tiden fra og med femtende mars til og med tyvende mars disse søknader foreslås behandlet straks og innvilget,fra stortingets delegasjon til ein ett hundre og tredevte interparlamentariske unions konferanse i skjenev foreligger søknad underteikna av delegasjonens leder stortingsrepresentant kennet svensen søknaden gjeld permisjon frå representantene sigurd hille hege haukeland liadal bjørn lødemehl kenneth svendsen og anette trettebergstuen i tida frå og med femtende mars til og med tyvende mars desse søknader foreslås behandlet straks og innvilget,404.1,432.4,28.299999999999955,2014-03-06,2014-03-06_proceedings.txt
Stortinget-20140306-095501_432400_460400,innvilget dette anses vedtatt følgende vararepresentanter foreslås innkalt for å møte i permisjonstiden slik for buskerud fylke kristoffer vann attende til tyvende i tredje for hedmark fylke lasse juliussen attende til tyvende i tredje for hordaland fylke iril skaug johannesen attende til nittende i tredje for nordland fylke dagfinn henrik olsen attende til tyvende i tredje,innvilget dette anses vedtattfølgende varerepresentantar foreslås innkalt for å møte i permisjonstida slik for buskeru fylke kristoffer vann atnet tyven i tredje for hedmark fylke lasse juliussen atnetiltyveny tredje for hordaland fylke iril skau johansen attendetil nitten tredje for nordland fylke dagfinn henrik olsen atne til tyvenytredje,432.4,460.4,28.0,2014-03-06,2014-03-06_proceedings.txt
Stortinget-20140306-095501_460400_480900,for rogaland fylke øystein langholm hansen attende til tyvende i tredje og for sogn og fjordane fylke bjørn erik hollevik fra attende til tyvende i tredje dette anses vedtatt representanten snorre serigstad valen vil fremsette et representantforslag sno,for rogalandfylket eistein langholm hansen attenetivtyveni tredje og for songen og fjordane fylke bjørn erik hollevik frå atene til typene i tredje dette anses vedtattrepresentanten snøre seg stad aun vil fremsette eit representantforslag snø,460.4,480.9,20.5,2014-03-06,2014-03-06_proceedings.txt
Stortinget-20140306-095501_487700_505400,president på vegne av representanten audun lysbakken og meg selv så vil jeg framsette representantforslag om umerkede graverrepresentanten hadia tajik vil fremsette et representantforslag,president på vegner av representanten audun lysbakken og mas så vil eg framsette representantforslag om umerkade graverrepresentanten hadja tatt skikk vil fremsette eit representantforslag,487.7,505.4,17.69999999999999,2014-03-06,2014-03-06_proceedings.txt
Stortinget-20140306-095501_509500_538700,hadia tajik har det ikke travelt vi går bra president på vegne av representantene kari henriksen jorodd asphjell knut storberget odd omland og meg sjøl så vil jeg legge fram et representantforslag eee om nytt agder fengsel konseptvalgutredninger for østlandet og vestlandet og en helhetlig plan for auka fengselskapasitetog representanten marit arnstad vil fremsette et representantforslag,adtakjikkar ikkje travelt eg gjør vi det president på vegner av representantane kari henriksen jor råd aspe knut storberget åt omland og meg sjøl så ville eg legge fram eit representantforslag eee om nytt agda fengsel konseptvalgutredninger for østlandet og vestlandet og ein helhetlig plan for auka fengselskapasitetog representanten marit arnstad vil fremsette eit representantforslag,509.5,538.7,29.200000000000045,2014-03-06,2014-03-06_proceedings.txt
Stortinget-20140306-095501_549200_575700,president på vegne av representantene heidi greni per olaf lundteigen geir pollestad trygve slagsvold vedum og meg sjøl så vil jeg framsette et forslag om at stavanger havnesilo skal opprettholdes som kornlagertakk forslagene vil bli behandlet på reglementsmessig måte til behandling foreligger de saker som oppført på dagsorde,president på vegner av representantane heidi greni per olaf lundtheugen geir pollestad trygve slagsfull vedum og meg sjøl så vil eg framsette eit forslag om at stavanger hamne silo skal oppretthaldast som kornlagertakk forslaga vil bli behandla på reglementsmessig måte til behandling foreligger dei saker som er oppført på dagsord,549.2,575.7,26.5,2014-03-06,2014-03-06_proceedings.txt
Stortinget-20140306-095501_575700_597800,sak en er innstilling fra stortingets presidentskap om forlengelse av funksjonstiden til stortingets ombudsmann for forvaltningen ingen har bedt om ordet og sak en anses som ferdig sak to innstilling fra kontroll og konstitusjonskomiteen om riksrevisjonens rapport om den årlige revisjon og kontroll for budsjettet,sak en er innstilling frå stortingets presidentskap om forlenging av funksjonstida til stortingets ombodsmann for forvaltninga ingen er bedt om ordet og sak ein anses som ferdig sak to innstilling frå kontroll og konstitusjonskomiteen og med riksrevisjonens rapport om den årlege revisjon og kontroll for budsjettet,575.7,597.8,22.09999999999991,2014-03-06,2014-03-06_proceedings.txt
Stortinget-20140306-095501_597800_612400,budsjettåret tjuetolv innstilling ett hundre og tjuetre tjuetretten tjuefjorten jamfør dokument en tjuetretten tjuefjorten første taler er martin kolberg som er sakens ordfører,budsjettåret tjuetolv innstilling ett hundre og tjuetre tjuetretten tjuefjorten jamfør dokument ein tjuetretten tjuefjorten første talar er martin kolberg som er sakas ordførar,597.8,612.4,14.600000000000023,2014-03-06,2014-03-06_proceedings.txt
Stortinget-20140306-095501_619300_649100,ærede president som stortinget selvfølgelig vel vet så er det slik at det dokumentet vi skal behandles i dag er et grunnlovfestet dokument dokument nummer en som da er kontrollsystemet for norsk forvaltning det er jo tillagt stortinget å foreta kontroll med den utøvende makt blant annet gjennom den årlige revusjonen av statens regnskaper,ærede president som eee stortinget sjølvfølgeleg vel veit så er det slik at det dokumentet vi skal behandle i dag er eit grunnlovfeste dokument dokument nummer ein som da er eee kontrollsystemet for norsk forvaltning det er jo tillagt stortinget å foreta kontroll med den utøvde makt blant anna gjennom den årlege revolusjonen av statens reikneskaper,619.3,649.1,29.800000000000068,2014-03-06,2014-03-06_proceedings.txt
Stortinget-20140306-095501_649100_674600,president det er slik at årets revisjon viser gjennomgående veldig god forvaltning og god kvalitet på statens avlagte regnskaper og den gjennomførte budsjettdisponeringen av til sammen to hundrede og sytten statlige virksomheter som har fått revisjonsberetning er det kun åtte som har fått revisjonsberetning med forbehold,president det er slik at årets revisjon viser gjennomgåande veldig god forvaltning og god kvalitet på statens avlagte rekneskaper og den gjennomførte budsjettdisponeringa av til saman to hundrede og sytten statlege virksomheter som har fått revisjonsberetning eller kun åtte som har fått revisjonsbreing med forbehald,649.1,674.6,25.5,2014-03-06,2014-03-06_proceedings.txt
Stortinget-20140306-095501_674600_703300,det er tjueåtte virksomheter som har fått vesentlige merknader til utvalgte disposisjoner det er viktig for stortinget med bakgrunn i det jeg nå har sagt og kunne slå fast at det viser etter hele komiteens oppfatning at det er god styring med statens økonomiske midler det skal vi være glade for og det er grunn til å understreke det slik som jeg nå gjør,det er tjueåtte virksomheter som har fått vesentlege merknader til utvalde disposisjonar det er viktig for stortinget med bakgrunn i det ein no har sagt og kunne slå fast at det viser etter heile komiteens oppfatning at det er god styring med statens økonomiske midlar det skal vi vere glade for og det er grunn til å understreke det slik som eg no gjer,674.6,703.3,28.699999999999932,2014-03-06,2014-03-06_proceedings.txt
Stortinget-20140306-095501_703300_728900,men samtidig president så er det slik at kontroll og konstitusjonskomiteen tar det meget alvorlig at flere av virksomhetene som har fått vesentlige merknader er store virksomheter med ansvar for viktige samfunnstjenester og tjenester med stor betydning for brukerne og den norske befolkning,men samtidig president så er det slik at kontroll og konstitusjonskomiteen tal er meget alvorleg at fleire av virksomhetene som har fått vesentleg merknader er store virksomheter med ansvar for viktige samfunnstenester og tenester med stor betydning for brukarane og den norske befolkning,703.3,728.9,25.600000000000023,2014-03-06,2014-03-06_proceedings.txt
