file,text_bm,text_nn,start,end,duration,date,proceedingsfile
Stortinget-20150212-095703_138000_140400,desentrale oval,teland,138.0,140.4,2.4000000000000057,2015-02-12,2015-02-12_proceedings.txt
Stortinget-20150212-095703_271400_281300,stortingets møte er lovlig satt representanten ingunn gjerstad vil fremsette et representantforslag ingunn gjerstad,stortingets møte er lovleg sett representanten ingunn gjerstad vil fremsette et representantforslag ingun nerstad,271.4,281.3,9.900000000000034,2015-02-12,2015-02-12_proceedings.txt
Stortinget-20150212-095703_290900_316700,president på vegne av representantene audun lysbakken snorre valen torgeir knag fylkesnes og meg selv har jeg gleden av å framsette et representantforslag om retten til trygg og giftfri luft takk forslaget vil bli behandlet på reglementsmessig måte til behandling foreligger de saker som er oppført på dagsorden nummer førtiseks,president på vegner av representantane audun lysbakken snorre valen torgeir knag fylkesnes og meg selv har eg gleda av å framsette eit representantforslag om retten til trygg og giftfri luft takk forslaget vil bli behandla på reglementsmessig måte til behandling foreligger de saker som er oppført på dagsøyden nummer førtiseks,290.9,316.7,25.80000000000001,2015-02-12,2015-02-12_proceedings.txt
Stortinget-20150212-095703_316700_343300,sak en innstilling fra kommunal og forvaltningskomiteen om endringer i statsbudsjettet tjuefemten under kommunal og moderniseringsdepartementet idømt erstatningsansvar innstilling hundre og treogseksti s tjuefjorten tjuefemten jamfør proposisjon femtisju s tjuefjorten tjuefemten saken som her ligger til behandling har ikke ligget ute i den reglementsmessige tid det vil si førtiåtte timer,sak ein innstilling frå kommunal og forvaltningskomiteen om endringar i statsbudsjettet tjuefemten under kommunal og moderniseringsdepartementet i dømt erstatningsansvar innstilling hundre og tre og sekstis tjuefjorten tjuefemten jamfør proposisjon femtisju s tjuefjorten tjuefemten saka som her ligg til behandlinga ikkje ligget ute i den reglementsmessig tid der,316.7,343.3,26.600000000000023,2015-02-12,2015-02-12_proceedings.txt
Stortinget-20150212-095703_343300_366700,med hjemmel i forretningsorden førtiseks vil presidenten foreslå at stortinget likevel behandler saken nå ingen innvendinger har kommet mot dette og dette anses som vedtatt sak en innstilling fra kommunal og forvaltningskomiteen om endringer i statsbudsjettet tjuefemten eee under kom,med hjemmel i forretningsoydan førtiseks vil presidenten foreslå at stortinget likevel behandler saka nå ingen innvendingar har komme mot dette og dette anses som vedtatt sak ien innstilling frå kommunal og forvaltningskomiteen om endringar i statsbudsjettet i tjuefemten eee under kommunal og moderniseringsdepartementet,343.3,366.7,23.399999999999977,2015-02-12,2015-02-12_proceedings.txt
Stortinget-20150212-095703_366700_380200,innstilling hundre og sekstitre s eee tjuefjorten tjuefemten jamfør proposisjon femtisju s tjuefjorten femten da er eee første innlegg ved geir s toskedal,innstilling hundre og sekstitre s tjuefjorten tjuefemten jamfør proposisjon femtisju s tjuefjorten femtende f e første innlegg ved geir s toskedal,366.7,380.2,13.5,2015-02-12,2015-02-12_proceedings.txt
Stortinget-20150212-095703_385100_414300,president saken gjelder en tilleggsbevilgning en endring eee i statsbudsjettet som eee regjeringen ber om stortingets godkjennelse på det er en tvist et tvist oppgjør der eee gulating lagmannsrett har idømt staten eee etter erstatning eee det gjelder byggingen ved statens hus i stavanger i rogaland og beløpet er på treogførti million,president saka gjeld eee ein tilleggsbevilgning ein endring i statsbudsjettet som eee regjeringa ber om stortingsgodkjennelse på det er ein tvist eit tvist oppgjer der eee eee gula ting lagmannsrett har idømt staten eee etter statning eee det gjeld bygginga ved statens hus i stavanger i rogaland og beløpet er på treogførti million,385.1,414.3,29.19999999999999,2015-02-12,2015-02-12_proceedings.txt
Stortinget-20150212-095703_414300_440100,eee og inklusiv saksomkostninger førtifem komma seks millioner eee komiteen foreslår at førti komma seks millioner eee økes av rammen og resten det blir en redusert i budsjettrammen til fylkesmannen i rogaland eee og dermed er saken oppe og ute av verden komiteen har ingen andre merknader og viser til proposisjonen,eee og inklusiv saksomkostningar førtifem komma seks million eee komiteen foreslår at førti komma seks millionar eee aukast av rammen og resten det blir ein redusert i budsjettrammen til fylkesmannen i rogaland eee og dermed er saka oppe og ute av verda komiteen har ingen andre merknader og viser til proposisjon,414.3,440.1,25.80000000000001,2015-02-12,2015-02-12_proceedings.txt
Stortinget-20150212-095703_440100_466800,og går til at stortinget gjør et vedtak i tråd med det ingen fler har bedt om ordet og dermed er debatten i sak en ferdig sak to innstilling fra næringskomiteen om representantforslag fra stortingsrepresentantene knut storberget elsemay botten arild grande og ingvild kjerkol om å lovfeste god handelsskikk for å sikre viktige forbruk forbrukerinteresser qqq,og rår til at stortinget gjer eit vedtak i frå med detingen fleire har bedt om ordet og dermed er debatten i sak igjen eee ferdig sak to innstilling frå næringskomiteen om representantforslag frå stortingsrepresentanten knut sorberg elsema i botnen ariel grande og ingvild kjerkol og må lovfeste god handelsskikk for å sikre viktige forbruk for,440.1,466.8,26.69999999999999,2015-02-12,2015-02-12_proceedings.txt
Stortinget-20150212-095703_466800_496800,innstilling hundre og femogfemti s tjuefjorten tjuefemten jamfør dokument åtte tolv s tjuefjorten tjuefemten etter ønske fra komiteen vil presidenten foreslå at taletiden blir begrenset til fem minutter til hver partigruppe og fem minutter til medlem av regjeringen videre vil presidenten foreslå at det innenfor den fordelte taletid blir gitt eee anledning til seks replikker med svar etter innlegg fra medlemmer av regjeringen og at de som måtte tegne seg på talerlisten utover den fordelte taletid får en taletid på inntil tre minutter dette anses vedtatt,innstilling hundre og femogfemtis tjuefjorten tjuefemten jamfør dokument åtte tolv s tjuefjorten tjuefemten etter ønske frå komiteen vil presidenten foreslå at taletida blir begrensa til fem minuttar til å vere partigruppe og fem minutter til medlemmer av regjeringa vidare vil presidenten føreslå at det innanfor den fordelte taletid blir gitt eee anledning til seks replikkar med svar etter innlegg frå medlemmer av regjeringa og at dei som måtte ten seg på talerlisten utover den fordelte taletid får ein taletid på inntil tre minutt dette anses vedtatt,466.8,496.8,30.0,2015-02-12,2015-02-12_proceedings.txt
Stortinget-20150212-095703_496800_500600,første taler er pål farstad,første taler er pål farstad,496.8,500.6,3.8000000000000114,2015-02-12,2015-02-12_proceedings.txt
Stortinget-20150212-095703_511900_540400,president næringskomiteen har behandla repes eee representantforslag fra knut storberget elsemay botten arild grande og ingvild kjerkol om å lovfeste god handelsskikk for å sikre viktige forbrukerinteresser jeg takker komiteen for arbeidet med saka komiteen er enig i at den norske verdikjeden for mat kjennetegnes av en sterk markedskonsentrasjon på leverandør distribusjon og dagligvareledde,president næringskomiteen har behandla represen eee representantforslag frå knut storberget som er i botnen arild grande og ingvild kjerkol om å lovfeste god handelsskikk for å sikre viktige på brukarinteresser eg takkar komiteen for arbeidet med saka komiteen er einig i at den norske verdikjeda for mat kjenner tenest som ein sterk markedskonsentrasjon på leverandør distribusjon og daglegvareledde,511.9,540.4,28.5,2015-02-12,2015-02-12_proceedings.txt
Stortinget-20150212-095703_540400_570300,komiteen er enig i at det gir en utfordrende konkurransesituasjon komiteen meiner at sunn konkurranse er viktig for å sikre forbrukerne trygg god og rimelig mat og for å sikre at ulike produsenter av mat får en mulighet til å nå fram til butikkhyllene er det avgjørende med ryddige forhandlinger som ivaretar hensynet til god handelsskikk skal vi sikre en økt norsk matproduksjon på norske ressurser meiner komiteen det er avgjørende å sikre muligheten,komiteen er einig i at det gir ein utfordrande konkurransesituasjon komiteen meiner at sunn konkurranse er viktig for å sikre forbrukarane trygg god og rimeleg mat og for å sikre at ulike produsentar av mat får ein mulighet til å nå fram til butikkhyllene er det avgjerande med rydde i forhandlingar som ivaretar hensynet til god handelsskikk skal vi sikre ein økt norsk matproduksjon på norske ressursar meiner komiteen det er avgjerande å sikre muligheten,540.4,570.3,29.899999999999977,2015-02-12,2015-02-12_proceedings.txt
