file,text_bm,text_nn,start,end,duration,date,proceedingsfile
Stortinget-20150210-095726_162800_168400,er du ned vi ser,hauge else,162.8,168.4,5.599999999999994,2015-02-10,2015-02-10_proceedings.txt
Stortinget-20150210-095726_171700_196800,stortingets møte er eee lovlig satt eee representantene sylvi graham mette tønder eee ketil kjenseth og eirik milde som har vært permitterte har igjen tatt sete den innkalte vararepresentanten for eee rogaland fylke øystein langholm hansen har også tatt sete statsråd ine marie eriksen søreide vil overbringe en kongelig proposisjon,stortingets møte er eee lovlig satt eee representanten sylvi graham mette tønder eee ketil kjenseth og eirik milde som har vore permiterte har gjentak sete den innkalte varerepresentanten for rogarland fylke øystein langholm hansen har også tatt sete statsråd ine marie eriksen søreide vil overbringe en gonglag proposisjon,171.7,196.8,25.100000000000023,2015-02-10,2015-02-10_proceedings.txt
Stortinget-20150210-095726_202100_228100,statsråd søreide vær så god president på vegne av regjeringa har jeg æren av å overbringe en kongelig proposisjon endringer i statsbudsjettet tjuefemten under kommunal og moderniseringsdepartementet idømt erstatningsansvar og proposisjonen vil bli behandlet på reglementsmessig måte representanten tove karoline knutsen vil framsette et representantforslag knutsen vær så god,statsråd søreide ver så godpresident på vegner av regjeringa har eg erna overbringe igjen kongeleg proposisjon endringer i statsbudsjettet tjuefemten under kommunal og moderniseringsdepartementet idømt erstatningsansvar og proposisjonen vil bli behandla på reglementsmessig måte representanten tove karoline knutsen vil framsette et representantforslag,202.1,228.1,26.0,2015-02-10,2015-02-10_proceedings.txt
Stortinget-20150210-095726_238600_259899,president eee på vegne av representantene helga pedersen ingalill olsen sigmund steines eirik sivertsen tone toften kirsti bergstø torgeir knag fylkesnes og meg sjøl har jeg gleden av å legge fram et representantforslag om å opprette et professorat ved universitetet i tromsø norges arkit arktiske universitet,president eee på vegner av representantane helge pedersen ingalill olsen sigmund steines eirik sivertsen to toften kirsti bergstø tore knag fylkesnes og meg sjøl har eg gleda av å legge fram eit representantforslag om å opprette eit profesorat ved universitetet i trongsø noregs aktiske universitet,238.6,259.899,21.299000000000007,2015-02-10,2015-02-10_proceedings.txt
Stortinget-20150210-095726_259899_272700,for å styrke forskning og formidling om annen verdenskrig i det nordlige norge og i nordområdene og representanten jan arild ellingsen vil framsette et representantforslag,for å styrke forsking og formidling om arn verdskrig i det nordlege noreg og i nordområdaog representanten jan arild ellingsen vil framsette eit representantforslag,259.899,272.7,12.800999999999988,2015-02-10,2015-02-10_proceedings.txt
Stortinget-20150210-095726_278000_300000,ellingsen vær så god takk president det er med en utsøkt glede på vegne av representanten anders werp og meg sjøl å legge fram et forslag om ut umiddelbar oppe hevelse av straffelovens paragraf hundre og førtito plass formiparagrafen og representanten trine skei grande vil sette fram et representantforslag,ellingsen ver så godtakk president det er med ein utsøkt klede på vegner av representanten anders ver på meg sjøl og legg fram eit forslag om u umiddelbar opphø høvelse av straffelovens paragraf hundre og førtito plass for mi paragrafen og representanten trine s grande vil sette fram eit representantforslag,278.0,300.0,22.0,2015-02-10,2015-02-10_proceedings.txt
Stortinget-20150210-095726_310400_335100,trine skei grande vær så god ja president på vegne av representantene abid q raja sveinung rotevatn iselin nybø og meg sjøl vil jeg legge fram et dokument åtte om å opprette politi eee oppheve politilovens paragraf fjorten første ledd nummer åtte om som gir adgang til kommunale tiggeforbud ol sist representanten kjet,true seg ande ver så godja president på vegner av representantane abid kuraja sven inge rotdebatten iselin nybø og meg sjøl vil legge fram eit dokument dotter om å opprette pole oppheve politilovens paragraf fjorten første led nummer åtte om som gir adgang til kommunal tiggeforbodog til sist representanten kje,310.4,335.1,24.700000000000045,2015-02-10,2015-02-10_proceedings.txt
Stortinget-20150210-095726_335100_361600,kjell ingolf ropstad vil også framsette et representantforslag kjell ingolf ropstad vær så god gode president da har jeg gleden av å fremme et brennhet tema fordi på vegne av representantene hans fredrik grøvan olaug bollestad og meg sjøl så setter jeg fram et representantforslag om å oppheve muligheten for kommunalt forbud mot tigging og,kjell ingolf ropstad vil også framsette eit representantforslagkjel ingolf ropstad ver så godgode president da har eg gleden av å fremme eit brennhet tema fordi på vegner av representantane hans fredrik grøvan olaug bollestad og meg sjøl så set eg fram eit representantforslag om å oppheve muligheten for kommunalt forbod mot tigging,335.1,361.6,26.5,2015-02-10,2015-02-10_proceedings.txt
Stortinget-20150210-095726_361600_390700,alle forslagene vil bli behandlet på reglementsmessig måte til behandling foreligger de saker som er oppført på dagsorden nummer førtifire et lite øyeblikk eee før sakene på dagens kart tas opp til behandling så vil presidenten foreslå at sak nummer sju eee referatet tas opp til behandling før sak nummer en og hvis ingen har noe imot det så anses det vedtatte dreier seg om den saken som nettopp ble levert,alle forslaga eg vil bli behandlat på reglementsmessig måte til behandling foreligger vi saker som er oppført på dagsorden nummer førtifire er eit lite elik eee før sakene på dagens kart tas opp til behandling så vil presidenten føreslå at sagt nummer sju eee referatet tas opp til behandling før sak nummer ein og viss ingen har noko imot det så anses det vedtatt reier seg om den saka som nettopp blir levert,361.6,390.7,29.099999999999966,2015-02-10,2015-02-10_proceedings.txt
Stortinget-20150210-095726_390700_419000,og da ta sak sju opp til votering det er altså referatet hundre og seksti eee som er noen meddelelser fra statsministerens kontor foreslås vedlagt protokollen hundre og sekstien foreslås sendt energi og miljøkomiteen og hundre og sekstito altså endringer i statsbudsjettet som vi nettopp hørte fra kommunaldepartementet foreslås sendt kommunal og forvaltningskomiteen det anses vedtatt og da går vi opp,og da tar sak sju opp til votering det er altså referatet hundre og seksti eee som er noko meddelelse fra statsministerens kontor foreslås vedlagt protokollen hundre og sekstiein foreslås sendt energi og miljøkomiteen og hundre og sekstito altså endringar i statsbudsjettet som vi nettopp hørte frå kommunaldepartementet føreslå sendt kommunal og forvaltningskomiteen det anses vedtatt og de går vi opp,390.7,419.0,28.30000000000001,2015-02-10,2015-02-10_proceedings.txt
Stortinget-20150210-095726_419000_446400,over på eee dagsorden til sak nummer en det er eee innstilling fra kontroll og konstitusjonskomiteen litt stillere kanskje sak nummer en det er altså innstilling fra kontroll og konstitusjonskomiteen om riksrevisjonens rapport om den årlige revisjon og kontroll for budsjettåret tjuetretten,over på eee dapsøyden til sak nummer ein det er eee innstilling frå kontroll og konstitusjonskomiteen litt stille det kanskje sak nummer ein det er altså innstilling fra kontroll og konstitusjonskomiteen om riksrevisjonens rapport om den årlege revisjonen og kontroll for budsjett tjuetretten,419.0,446.4,27.399999999999977,2015-02-10,2015-02-10_proceedings.txt
Stortinget-20150210-095726_446400_468300,unntatt kapitlet som gjelder arbeids og sosialdepartementet dette er innstilling hundre og tredve s for tjuefjorten tjuefemten jamfør dokument nummer en for tjuefjorten tjuefemten her er det flere ordførere og presidenten gir ordet til representanten martin kolberg som er eee komiteens leder,unntatt kapitler som gjelder arbeids og sosialdepartementet dette er innstilling hundre og tredve s for tjuefjorten tjuefemten jamfør dokument nummer ein for tjuefjorten tjuefemten her er det fleire ordførarar og presidenten gir ordet til representanten martin kolberg som er eee komites leder,446.4,468.3,21.900000000000034,2015-02-10,2015-02-10_proceedings.txt
Stortinget-20150210-095726_473600_502100,kolberg vær så god takk ærede president ja som annonsert så skal stortinget nå behandle dokument nummer en som jo alle vet er det hoveddokumentet som riksrevisjonen leverer til stortinget for gjennomgang av regjeringens arbeid og forvaltningens arbeid i året som har gått også i år er det eee hyggelig å si,kberg ver så godtakk ærede president ja som annonsert så skal eee stortinget no behandle dokument omeren som jo alle veit er det hovuddokumentet som riksrevisjonen leverer til stortinget for gjennomgang av regjeringas arbeid og forvaltningas arbeid i året som har gått og så i år er det eee hyggeleg å si,473.6,502.1,28.5,2015-02-10,2015-02-10_proceedings.txt
Stortinget-20150210-095726_502100_530000,med stor dekning i dokumentet og den kunnskap vi for øvrig har president eee at vi har en veldig god forvaltning i norge det er en god kvalitet på statens eee avlagte regnskaper og den gjemmom gjennomførte bis budsjettdisponeringen også det er det er gledelig å si at sånn er tilfellet sånn har det vært igjennom mange år og vi kan slå fast det her i stortinget,med stor dekning i dokumenta og den kunnskap vi forøvrig har president eee at vi har ein veldig god forvaltning i noreg det er ein god kvalitet på statens eee avlagte rekneskaper og den gjennom gjennomførte bis budsjettdisponeringa også det er det er gledeleg å si at som er tilfellet som har her vore gjennom mange år og kan slå fast det her i stortinget,502.1,530.0,27.899999999999977,2015-02-10,2015-02-10_proceedings.txt
Stortinget-20150210-095726_530000_558800,også ved denne anledningen gjennomgangen viser også at forvaltningen i stor grad følger opp innspill som gis underveis og viser vilje til forbedringer dette mener en samlet komite viser at riksrevisjonen blir tatt på alvor og det vil vi understreke fra vårt ståsted at vi synes er veldig bra det viser også at vår forvaltning er fleksibel og dynamisk,også ved denne anledninga gjennomgangen viser også at forvaltninga i stor grad følgjer opp innspel som gis i univest og viser vilje til forbetringar dette meiner ein samla komite viser at riksrevisjonen blir tatt på alvor og det vil vi understreke frå vårt sjåstad at vi synest er veldig bra det viser også at vår forvaltning er fleksibel og dynamisk,530.0,558.8,28.799999999999955,2015-02-10,2015-02-10_proceedings.txt
