file,text_bm,text_nn,start,end,duration,date,proceedingsfile
Stortinget-20220201-145508_252100_254400,er qqq å dumme ogsåbare,no er du osen,252.1,254.4,2.3000000000000114,2022-02-01,2022-02-01_proceedings.txt
Stortinget-20220201-095505_263900_266200,opp vi ser det staver,rederia,263.9,266.2,2.3000000000000114,2022-02-01,2022-02-01_proceedings.txt
Stortinget-20220201-145508_273000_275500,qqq det er det,jan oppgjer enn,273.0,275.5,2.5,2022-02-01,2022-02-01_proceedings.txt
Stortinget-20220201-095505_303800_331000,stortingets møte er lovlig er ved det medrepresentanter tidligere var stortingsrepresentant og statsråd dag josten fjervold døde den femte februar i fjor han ble syttifire år gammel som krf politiker satte fjer do fjepor etter seg,stortingets møte er oppviser er det med representantar tidlegare er stortingsrepresentant og statsråd dag josten fjervold døde den femte februar i fjor han blei syttifire år gammal som krfpolitikar sette fjer då fjepuretter seg,303.8,331.0,27.19999999999999,2022-02-01,2022-02-01_proceedings.txt
Stortinget-20220201-095505_331000_360000,både i lokalpolitikken i hadsel i vesterålen gjennom sine tolv år på stortinget som representant fra nordland og som statsråd i to departementer i sentrumsregjeringen han kom inn på stortinget i nittenåttifem med en bred erfaringsbakgrunn sitt yrkesliv hadde han brukt i skoleverket som lærer inspektør og rektor i melbu han lærte tidlig hva politikk er og hva det kan medføre,både i lokalpolitikken i hadsel i vesterålen gjennom sine tolv år på stortinget som representant frå nordland og som statsråd i to departement i sentrumsregjeringa han kom inn på stortinget i nittenåttifem med ein brei erfaringsbakgrunn sitt yrkesliv hadde han brukt til skoleverket som lærar inspektør og rektor i melbu han lærte tidleg kva politikk er og kva det kan medføre,331.0,360.0,29.0,2022-02-01,2022-02-01_proceedings.txt
Stortinget-20220201-095505_360000_388800,hans far edmund fjervold hadde også vært aktiv i lokalpolitikken og var også stortingsrepresentant for krf i to perioder selv ble jeg medlem av hadsel kommunestyre i nittensyttifem kom inn i formannskapet i nittenåtti og var også ordfører fra nittenåtti og til han ble valgt inn på stortinget han var medlem av ulike komiteer i hver av de tre periodene han møtte på stortinget i to perioder var han medlem av presidentskapet,hans far edmund fjervold hadde også vore aktiv i lokalpolitikken og var også stortingsrepresentant for krf i to periodar sel blir av medlemmar av hadsel kommunestyre i nittensyttifem kom inn i formannskapet i nittenåtti og var også ordførar frå nittenåtti og til han blei valt inn på stortinget han var medlem av ulike komitear i var av dei tre periodene han møtte på stortinget i to periodar var han medlemer av presidentskapet,360.0,388.8,28.80000000000001,2022-02-01,2022-02-01_proceedings.txt
Stortinget-20220201-145508_365600_391300,da er vi klar stortinget er da klart til å gå til votering over sakene på dagens kart sak en innstilling fra kontroll og konstitusjonskomiteen om statsrådets protokoller for tidsrommet første januar til tredevte juni tjuetjueen til denne saken er satt fram i alt tre forslag det er forslag nummer en fra carl ivar hagen på vegne av frp forslag nummer to til tre fra seher aydar på vegne av rødt,da er vi klagstortinget er da klart til å gå til votering over sakene på dagens kart sak ein innstilling frå kontroll og konstitusjonskomiteen om statsrådens protokollar for tidsrommet første januar til tredevte juni tjuetjueein til denne saka er det satt fram i alt tre forslag det er forslag nummer ein frå carl ivar hagen på vegner av frp forslag nummer to til tre frå sherida på vegner av rødt,365.6,391.3,25.69999999999999,2022-02-01,2022-02-01_proceedings.txt
Stortinget-20220201-095505_388800_414400,først en periode som visepresident i lagtinget deretter en periode som visepresident i odelstinget med sin sikre sans for de formelle og konstitusjonelle spillereglene passet han godt inn i presidentskapet i stortingsgruppa bidro han til trivselen med sitt gode humør og fikk replikker han var en trivelig og løsningsorientert arbeidskar i politikken,først ein periode som viser president i lagtinget deretter ein periode som viser president i odelstinget med sin sikre sans for dei formelle og konstitusjonelle spelereglane passet han godt inn i presidentskapet i stortingsgruppa bidrog han til trusselen med sitt gode humør og kvikke replikkar han var ein triveleg og løysingsorientert arbeidskvar i politikken,388.8,414.4,25.599999999999966,2022-02-01,2022-02-01_proceedings.txt
Stortinget-20220201-145508_391300_420000,forslag nummer tre på vegne av rødt er opptatt sv har varslet støtte til forslaget de som stemmer for forslaget bruker forknapp og sitter og de som stemmer imot bruker motknapp og reiser seg og det voteres for forslaget stemte femten mot stemte åttifem dermed er forslaget forkastet forslag nummer to på vegne av rødt er opptatt mdg har varslet støtte til forslaget de som stemmer for forslaget bruker forknapp og sitter de som stemmer imot bruker motknapp og reiser seg og det voteres,forslag nummer tre på vegner raudt er opptatt sv har varsla støtte til forslaget dei som stemmer for forslaget bruker forknapp og sit år dei som tar med mot bruker motknapp og reiser seg og det voterast for forslaget semdt femten motstemte åttifem dermed er forslaget forkasta forslag nummer to på vegner rødt er opptatt mdg har varsla støtte til forslaget dei som stemmer for forslaget bruker forknapp og sit de som stemmer imot bruker morknappa og reiser seg og det voterast,391.3,420.0,28.69999999999999,2022-02-01,2022-02-01_proceedings.txt
Stortinget-20220201-095505_414400_440600,ved stortingsvalget i nittennittisju hadde fjerball tenkt å gi seg med politikk men da sentrumsregjeringen skulle dannes med krf som det store og toneangivende partiet var han en av den som ble bedt om å være med på laget først som forsvarsminister senere som samferdselsminister som i stortinget var han også i regjeringen en kollega man satte stor,ved stortingsvalet i nittennittisju hadde fjervoll tenkt å gi seg med politikk men det sentrums regjeringa skulle dannast med krf som det store og toneangivande partiet var han ein av dei som blei bedt om å vere med på laget først som forsvarsminister seinare som samferdselsminister som i stortinget var han også i regjeringa ein kollega ein sette stor,414.4,440.6,26.200000000000045,2022-02-01,2022-02-01_proceedings.txt
