file,text_bm,text_nn,start,end,duration,date,proceedingsfile
Stortinget-20171026-095545_204600_207500,representant har mer da,har ida,204.6,207.5,2.9000000000000057,2017-10-26,2017-10-26_proceedings.txt
Stortinget-20171026-095545_328500_332900,stortingets møte er lovlig satt,stortingets møte er lovleg satt,328.5,332.9,4.399999999999977,2017-10-26,2017-10-26_proceedings.txt
Stortinget-20171026-095545_337200_356900,fra representanten liv signe navarsete foreligger søknad om velferdspermisjon qqq i dagen enogtredevte oktober til første november denne søknad foreslås behandlet straks og innvilget og det anses vedtatt vararepresentanten steinar ness foreslås innkalt for å møte i permisjonstiden og det anses også vedtatt,for har representanten liv signe navarsete for ligg i søknad om velferdspermisjon i dagene enogtredevte oktober til første november denne søknad foreslås behandlet straks og innvilget og det anses vedtatt og alle representanten sten er nes foreslås innkalt for å møte i permisjonstiden og det anses også vedtatt,337.2,356.9,19.69999999999999,2017-10-26,2017-10-26_proceedings.txt
Stortinget-20171026-095545_356900_375400,fra representanten peter frølich foreligger meddelelse om at den innvilgede permisjon i tiden fra og med sekstende oktober til og med tjueniende oktober endres til å gjelde til og med tjuesjette oktober denne meddelelse tas til etterretning representanten carlerik grimstad vil fremsette et representantforslag,fordi representanten peter frølich forlike meddelelse om at ein innvilge permisjon i tiden frå med sekstende oktober til og med tjueniende oktober endringstille gjeld til og med tjuesjette oktober denne meddelelse tas til etter retning representanten carl erik grimstad vil fremsette eit representantforslag,356.9,375.4,18.5,2017-10-26,2017-10-26_proceedings.txt
Stortinget-20171026-095545_383500_402200,carlerik grimstad president det er en spesiell ære å få legge frem et representantforslag fra ola elvestuen abid raja og undertegnede om en helhetlig forvaltningsplan for oslofjorden takk representanten rigmor aasrud vil fremlegge et representantforslag,karleric grimstad president er ein spesiell ære å få legge fram eit representantforslag frå ola elvestuen abid rasa og underteikne det om ein heilheitleg forvaltningsplan for oslofjordentakk representanten rigmor aaserud vil fremlegge eit representantforslag,383.5,402.2,18.69999999999999,2017-10-26,2017-10-26_proceedings.txt
Stortinget-20171026-095545_407900_436600,rigmor aasrud ja president på vegne av representantene stein erik lauvås siri gåsemyr staalesen jora asphjell kari henriksen og meg sjøl så vil jeg legge fram et representantforslag om innføring av sårbarhetskriterier ved vurdering av midlertidig opphold i asylsaker til enslige mindreårige takk og forslagene vil bli behandlet på reglementsmessig måte til behandling foreligger de saker som er oppført på dagsorden nummer tolv,rigmor suja president på vegner av representantane svein erik lauve og siri gåsemyr stålesen gjorde daspel kari henriksen og meg sjøl så vil eg legge fram eit eee representantforslag om innføring av sårbarheitskriterie over vurdering av midlertid oppehald i asylsaker til enskeleg mindreårige da og forslaget vil bli behandla på reglementsmessig måte til behandling forligg dei saker som er oppført på dagsorden nummer tolv,407.9,436.6,28.700000000000045,2017-10-26,2017-10-26_proceedings.txt
Stortinget-20171026-095545_436600_453900,eee presidenten vil foreslå at sakene en til tre behandles under ett og dette anses vedtatt sak en innstilling fra valgkomiteen om valg av medlemmer og varamedlemmer til stortingets delegasjon til det mer parlamentariske partnerskapet asia europa sak to innstilling fra valgkomiteen,eee presidenten vil føreslå at saka ein til tre behandlast under ett og dette anses vedtatt sak igjen innstilling frå valgkomiteen om valg av medlemmer å vere medlemmar i stortingets delegasjon til det parlamentariske partnarskapa asia europa sak to innstilling frå valkomiteen,436.6,453.9,17.299999999999955,2017-10-26,2017-10-26_proceedings.txt
Stortinget-20171026-095545_453900_479800,om valg av medlemmer og varamedlem til stortingets delegasjon til den interparlamentariske union ipu innstilling tjuefem s tjuesytten tjueatten sak tre innstilling fra valgkomiteen om valg av medlemmer og varamedlemmer til stortingets delegasjon fra arktisk parlamentarisk råd innstilling tjueseks s tjuesytten tjueatten ønsker noen ordet så synes ikke og stortinget kan da gå til votering,om valg av medlemmer å vara medlem i stortingets delegasjon til den interparlamentariske unionen ipu innstilling tjuefem s tjuesytten tjueatten sagt til det er innstilling frå valkomiteen om vaga medlemmer å vere medlemmer til stortingets delegasjon frå arktisk parlamentarisk råd innstilling tjueseks t s i tjuesytten tjueatten ønsker nokon ordet så synest ikkje og stortinget kan det gå til votering,453.9,479.8,25.900000000000034,2017-10-26,2017-10-26_proceedings.txt
Stortinget-20171026-095545_481000_509700,sak en innstillingen refereres som med medlemmer og varamedlemmer til stortingets delegasjon til det parlamentariske partnerskapet av asia europa for stortingsperioden tjuetjueen velges og så videre i samsvar med tilrådningen de som stemmer imot bes reise seg ingen har reist seg og det er enstemmig vedtatt sak to innstillingen refereres som medlemmer og varamedlemmer til stortingets delegasjon til den interparlamentariske union ipu for stortingsperioden tjuesytten til tjuetjueen velges og i vi,saka innstillinga refererast som med medlemmer å vera medlemmar til stortingets delegasjon til det parlamentariske partnarskapa as ouropa for stortingsperioden tjuetjueein velges og så vidare i samsvar med tilrådinga dei som stemmer imot bes reise seg igne reiser seg og det er enstemmig vedtatt sak to innstillinga refererast som medlemmer å vere medlemmer til stortingets delegasjon til den interparlamentariske unionen ipu for stortingsperioden tjuesytten til tjuetjueein velges og i vi,481.0,509.7,28.69999999999999,2017-10-26,2017-10-26_proceedings.txt
Stortinget-20171026-095545_509700_534500,videre i samsvar med tilrådningen de som stemmer imot bes reise seg ingen har reist seg og det er enstemmig vedtatt sak tre innstillingen refereres som medlemmer og varamedlemmer til stortingets delegasjon for arktisk parlamentarisk samarbeid for stortingsperioden tjuesytten tjuetjueen velges og så videre i samsvar med tilrådingen de som stemmer imot bes reise seg ingen har reist seg og det er enstemmig vedtatt,vidare i samsvar med tilrådningen dei som stemmer imot bes reise seg ingen av dei seg og det er enstemmig vedtatt sak tre innstillinga refereres som medlemmer å vara medlemmer til stortingsdelegasjon for arktisk parlamentarisk samarbeid for stortingsperioden tjuesytten tjuetjueein velges og så vidare i samsvar med tilrådningen dei som stemmer imot bes reise seg ingen har reist seg og det er enstemmig vedtat,509.7,534.5,24.80000000000001,2017-10-26,2017-10-26_proceedings.txt
Stortinget-20171026-095545_540200_564300,der har vi den fire er referat referat er ikke omdelt på representantenes plasser qqq presidenten leser derfor hele teksten på referatsaken og forslag til vedtak sak hundre og fjorten representantforslag fra stortingsrepresentantene kjersti toppe per olaf lundteigen willfred nordlund og ivar odnes som tiltak for å styrke rekruttering,der har vi den fire er referat referat er ikkje omdelt på representantens plassar qqq presidenten leser derfor heile teksten på referatsaka og forslag til vedtak sak hundre og fjorten representantforslag frå stortingsrepresentanten kjersti toppe per olaf lundtheigen willfred nordlund og ivar odnes som tiltak for å styrke rekruttering,540.2,564.3,24.09999999999991,2017-10-26,2017-10-26_proceedings.txt
Stortinget-20171026-095545_564300_586400,til å finans finansiering av fastlegeordningen i tråd med internasjonale sam den internasjonale samhandlings intensjonene i samhandlingsreformen dokument åtte tre s tjuesytten tjueatten og den foreslås sendt til helse og omsorgskomiteen unntatt forslag en som foreslås behandlet etter forretningsorden trettini,til og fonnes finansiering av fastlegeordninga i tråd med internasjonale sam den internasjonale samhandling intensjonane i samhandlingsreforma dokument åtte tre s tjue sytten tjueatten og den foreslås sendt til helse og omsorgskomiteen untatt forslag ein som foreslås behandlet etter forretningsorden trettini,564.3,586.4,22.100000000000023,2017-10-26,2017-10-26_proceedings.txt
Stortinget-20171026-095545_586400_601600,annet ledd bokstav e ingen har innvendinger til dette og det er da enstemmig vedtatt dermed er dagens kart ferdigbehandlet forlanger noen ordet før møtet heves så synes ikke og t,anled bokstav e ingen har innvendingar til dette og det er da einstemmig vedta dermed er dagens kart ferdigbehandla for lenge nokon ordet før møtet heves så synest ikkje og,586.4,601.6,15.200000000000045,2017-10-26,2017-10-26_proceedings.txt
