file,text_bm,text_nn,start,end,duration,date,proceedingsfile
Stortinget-20180530-095508_238300_244100,jeg tenestene stole,er send med det er slik eg,238.3,244.1,5.799999999999983,2018-05-30,2018-05-30_proceedings.txt
Stortinget-20180530-095508_297700_315900,stortingets møte er eee lovlig satt representantene elsemay botten og åslaug semjacobsen som har vært permitterte har igjen tatt sete til behandling foreligger de saker som er oppført på dagsorden nummer åttifire sak en muntlig spørretime stortinget mottok mandag meddelelse fra statsministerens kontor,stortingets møte er eee lovlig satt representanten elsemay botten og åslaug sem jacobsen som har vert permiterte har igjen tatt sete til behandling førlege de saker som er oppført på dagsråden nummer åttifire sak ein muntleg spørjetime stortinget mottok månda medeelse frå statsministerens kontor,297.7,315.9,18.19999999999999,2018-05-30,2018-05-30_proceedings.txt
Stortinget-20180530-095508_315900_328600,om at statsminister erna solberg vil møte til muntlig spørretime statsministeren er til stede og vi er klare til å starte den muntlige spørretimen vi starter da med første hovedspørsmål fra representanten jonas gahr støre,om at statsminister erna solberg vil møte til muntlig spørjetive statsministeren nei til stede og vi er klare til å starte den muntlige spørretimen vi startar da med første hovudspørsmål frå representanten jonas gahr støre,315.9,328.6,12.700000000000045,2018-05-30,2018-05-30_proceedings.txt
Stortinget-20180530-095508_332700_361000,gahr støre tusen snakk president mitt tema er beredskap i nord i stort etter å ha stilt gjentatte spørsmål til forsvarsministeren sist onsda er det dessverre nødvendig å følge opp denne tråden med statsministeren i dag hun kan vel både svare for beredskapen i forsvaret og er vel ikke inhabil til å snakke om luftambulansen krisen som er der mitt første spørsmål president gjelder kystvaktens tilgang til helikoptre det er det behov for langs hele vår kyst fra grense jakobselv til valer,gahr støre du takk president mitt tema er beredskap i nord i stort er trass alt gjentatte spørsmål til forsvarsministeren sist onsta er det dessverre nødvendig å følgje opp den tråden med statsministeren i dag ho kan ver både svare for beredskapen i forsvaret og eg vel ikkje innhabil til å snakke om luftambulansen krisen som er der mitt første spørsmål president gjeld kystvaktas tilgang til helikoptre det er det behov for langs heile vår kyst frå grense jakobselv til varler,332.7,361.0,28.30000000000001,2018-05-30,2018-05-30_proceedings.txt
Stortinget-20180530-095508_361000_390400,og til havs men kanskje særlig for befolkningen i nord seks av forsvarets nye nhonitthelikoptre var tiltenkt kystvakten men første februar så anbefalte forsvarssjefen å flytte alle enhonitthelikopterne til sjøforsvarets fregatter i bergen det etterlater altså en kystfakt uten helikoptre forsvarsministeren kunne ikke si hva regjeringen mente om det vi vet hva de helikopterkapasitetene betyr i nord det ble reddet folk som var for list utenfor troms i februar,og til havs men kanskje særleg for befolkninga i nord seks av forsvarets nye nhonitti helikopter var tiltenkt i kystvakten men først februar så anbefarte forsvarssjefen å flytte alle enhonitti helikopterane til sjøforsvarets fregatter i bergen det eplata altså ein kystfakt utan helikoptre forsvarsministeren kunne ikkje si kva regjeringa meinte om det vi veit at dei helikopterkapasitet betyr i nord det blei redde folk som har forlist utanfor troms i februar,361.0,390.4,29.399999999999977,2018-05-30,2018-05-30_proceedings.txt
Stortinget-20180530-095508_390400_415800,påsken med dårlig vær viste betydningen av innredningstjeneste i lufta så det er et problematisk tema president i revidert budsjett har regjeringen foreslått å kutte antall hærhelikoptre i troms fra ni til tre og regjeringen skriver rett ut at med dette tiltaket så vil de fjerne dagens transportberedskap for politiet det betyr også noe og hæren kan jo merke seg at per i dag så ville det med en slik løsning bare vært,påsken med dårleg ver viste betydningen av ein redningsteneste i lufta så det er eit problematisk tema president i revidert budsjett har regjeringa foreslått å kutte antal herrhelikoptrar i troms frå ni til tre og regjeringa skriv rett ut at med dette tiltaket så vil dei fjerne dagens transportberedskap for politiet det betyr også no og her kan det jo merke seg at her i dag så vil det med ein slik løysing berre vore,390.4,415.8,25.400000000000034,2018-05-30,2018-05-30_proceedings.txt
Stortinget-20180530-095508_415800_442300,ett helikopter igjen til dem for to av de tre flyr nå luftambulanse eee fordi den er i eee krise sist o eee onsdag kunne forsvarsministeren ikke gi klargjørende svar om kystvaktens helikoptre han slo sto fast ved å flytte bellhelikoptrene til sør og sist mandag så ble vi informert om at nye redningshelikoptre til erstatning forsikring er kraftig forsinket og først vi tas i bruk i tjunt,eitt helikopter igjen til det for to av dei tre flyr no luftambulanse eee fordi den er i krise sist o eee onsdag kunne forsvarsministeren ikkje gi klargjere noko svar om kystvaktens helikoptre han slo sto fast ved å flytte bell helikopter til sør og sist mande så blei vi informert om at nye redningshelikopter til erstatning for siking er kraftig forsinket og først vil tatt i bruk i tjuent,415.8,442.3,26.5,2018-05-30,2018-05-30_proceedings.txt
Stortinget-20180530-095508_442300_459100,handler først om kystvaktens helikoptre fire måneder etter forsvarssjefens faglige anbefaling om å frata kystvakten sin helikoptre kan statsministeren her og nå avklare om og i så fall når kystvakten får egne helikoptrestatsminister erna solberg,handlar først om kystvaktens helikopter i fire månader etter forsvarssjefens faglege anbefaling om å frata kystvakten sine helikoptre kan statsministeren her og nå avklare om og i så fall når kystvakten får eigne helikoptrarstatsminister erna solberg,442.3,459.1,16.80000000000001,2018-05-30,2018-05-30_proceedings.txt
Stortinget-20180530-095508_464700_491700,president la meg begynne med å si at jeg er helt enig at til er ekstremt viktig at vi har en god beredskap i hele landet en av de tingene regjeringen derfor tidlig sørget for det var å sørge for å sette ned tiden for beredskap for helikopteret slik at vi hadde raskere beredskap i tilfelle noe skulle skje i norge så det som skjer nå er at vi får flere helikoptre innike kategorier,president la meg begynne med å si at eg er heilt einig til ekstremt viktig at vi har ein god beredskap i heile landet ein av dei tinga regjeringa derfor tidleg sørgde for det var å sørge for å sette ned tida for eee beredskap for helikopter slik at vi hadde raskare beredskap i tilfelle noko skulle skje i noreg så det som skjer no er at vi får fleire helikoptrar innike kategorier,464.7,491.7,27.0,2018-05-30,2018-05-30_proceedings.txt
Stortinget-20180530-095508_491700_519200,vi får flere helikoptre til eee kystvaktens kråskap for gatene vi får flere helikoptre til eee altså nye helikoptre knyttet til eee hele redningstjenesten eee og eee vi har fått nye politihelikoptre her det betyr at der er også mange planer som er under endring og omlegging det er ikke slik at regjeringen har gjort ferdig i sitt arbeid knyttet til forsvarssjefens anbefalinger om nhti og plasseringen av det,vi får fleire helikoptra til kystvaktskapsfø gane vi får fleire helikoptera til eee altså nye helikopter er knytte til heile redningstjenesten eee og vi har fått nye politihelikoptrar her det betyr at det har også mange planar som er under endring og omlegging det er ikkje slik at regjeringa har gjort ferdig sitt arbeid knytte til forsvarssjefens anbefalingar om nhti og plasseringa av det,491.7,519.2,27.500000000000057,2018-05-30,2018-05-30_proceedings.txt
Stortinget-20180530-095508_519200_546100,det er mulig at fire måneder er kort tid i fø eller lang tid i forhold til eee eee til representanten støre sin vurdering men forsvarsdepartementet går jo nå grundig igjennom for å sikre at vi både har god forsvarsevne men vi skal også ha med oss hvordan beredskapen er i forhold til disse spørsmålene og så er det slik at ingen endringer i dette kommer til å skje før vi faktisk er ferdig med beslutningene så at beredd i norge,det er mulig at fire månader er kort tid ifø eller lang tid i forhold til eee til representanten støre sin vurdering men forsvarsdepartementet går jo no grundig igjennom for å sikre at vi både har god forsvarsevne men vi skal også ha med oss ola beredskapen er i forhold til desse spørsmåla og så er det slik at ingen endringar i dette kommer til å skje før vi faktisk er ferdig med beslutningane så at beredod i noreg,519.2,546.1,26.899999999999977,2018-05-30,2018-05-30_proceedings.txt
Stortinget-20180530-095508_546100_575600,og så er det heller ikke slik som ble implisitt påstått i dette s eee i dette svaret at i en gitt situasjon sånn som i dag vil det bare vært ett helikopter tilgjengelig i nord norge det som også ligger veldig tydelig i det som står i revidert nasjonalbudsjett det er jo at i gitte situasjoner vil man flytte helikoptre opp for å når man har spesielle situasjoner til nord for å avhjelpe det som skjer i en det som skjer nå er jo at man man flytter femten helikoptre ned til rygge,og så er det heller ikkje slik som blir implisitt på påstått i dette s eee i dette svaret at i ein gitt situasjon sånn som i dag vil det berre vere eitt helikopter tilgjengeleg i nordnoreg det som også ligg veldig tydeleg i det som står i revidert nasjonalbudsjett det er jo at i gitte situasjonar vil ein flytte helikoptra opp for å når ein har spesielle situasjonar til nor for å avhjelpe det som skjer i ein det som skjer no er jo at ein må flytta femten helikoptrar ned til rygge,546.1,575.6,29.5,2018-05-30,2018-05-30_proceedings.txt
Stortinget-20180530-095508_575600_598700,for at spesialstyrkene kan trene og over og ha beredskap knyttet til det betyr jo ikke at det ikke vil være fleksibelt i sene spesielle situasjoner som vi nå er og vi har avgitt to helikoptre til å sørge for at beredskapen for psyke er bedre i nord gahr støre president eee personlig så er fire måneder betydligs mye for meg for jeg bor midt i en by som har en ambulansetjeneste som virker og som har redningstjeneste som virker,for eit spesialstyrkane kan trene og over og ha beredskap knytte til det betyr jo ikkje at det ikkje å vere fleksibelt i sånne spesielle situasjonar som vi no er og vi har avgitt to helikopter til å sørge for at beredskapen for syke er betre i nor gar stødesident eee personleg så er fire månte betyr så mykje for meg for eg bur midt i ein by som har ein ambulanseteneste som verkar og som har redningsetenese som vikig,575.6,598.7,23.100000000000023,2018-05-30,2018-05-30_proceedings.txt
Stortinget-20180530-095508_598700_628700,men fire måneder usikkerhet for folk i nord betyr faktisk nå når de er uklare på om kystvakten kommer til å ha helikoptre og langs vår kyst ingen endring i beredskap før vi er ferdig med beslutning sier statsministeren nei det sier seg vel selv men spørsmålet mitt er hvilke tanker gjør hun seg om dette kan hun se kan hun garantere og eventuelt når fire måneder er kanskje kort tid kan hun gi svar på om kystvakten vår får helikoptre dette har jo vært et tema gjennom mange år eee og forsvarsministeren sier at de holder på å vurdere saken og det må være mulig å få en antydning,men fire månader usikkerheit for folk i nord betyr faktisk no når dei er uklare på om kystvakten kommer til å ha helikoptre og langs vår kyst ingen endring i beredskap for vi er ferdige beslutning seier statsministeren nei det seier seg vel sel men spørsmålet mitt er kva tanker gjer un se om dette kan han se kan han garantere og eventuelt når fire månader kanskje kort tid kan ho gi svar på om kystvakten vår for helikoptre dette har vore eit tema gjennom mange år eee og forsvarsministeren seier at dei holdt på å vurdere saka og det må vere mulig å få ein antydning,598.7,628.7,30.0,2018-05-30,2018-05-30_proceedings.txt
