file,text_bm,text_nn,start,end,duration,date,proceedingsfile
Stortinget-20141001-125514_405700_414600,jeg vil anmode det forrige stortingspresident olemic thommessen og midlertidig å lede stortinge,eg vil la de fore stortings president olemic tomsen om minneside og lede stortinge,405.7,414.6,8.900000000000034,2014-10-01,2014-10-01_proceedings.txt
Stortinget-20141001-125514_435900_446200,og som fungerende president vil jeg da anmode sekretæren fra forrige storting er christensen om midlertidig å fungere som sekretær,og som fungerende president vil det da anmode ekentern frå fare stortinget er det kristensen om midlertidig og fungere som sekretær,435.9,446.2,10.300000000000011,2014-10-01,2014-10-01_proceedings.txt
Stortinget-20141001-125514_452800_480500,jeg som trodde jeg hadde så god stemme ja fungerende president vil da anmode etter christensen fra foregående som var sekretær i foregående storting om å fungere som sekretær takk det foreslås da navnopprop påesentantene,sieg er sen tråd i ha det sag å stemme ja fungerande president vil da anmode eter kristensen frå foregåande som var sekretær i foregåande storting om å fungere som sekretærdet foreslåas da namneopprop påesentanten er,452.8,480.5,27.69999999999999,2014-10-01,2014-10-01_proceedings.txt
Stortinget-20141001-125514_501300_531300,for austagder fylke freddy de ruiter svein harberg ingebjørg amanda godskesen som har eee permisjon eller som s har permisjonssøknad kjell ingolf ropstad forfall vestagder fylke ingunn foss kari kari henriksen åse michaelsen hans fredrik grøvan norunn tveiten benestad odd omland,for eee austagder fylke fredy d røyter svein harberg iber amanda goskesen som har eee permisjon helle som har permisjons søknad kjell ingolf ropstad forfald vestagde fylke ingun foss kai kari henriksen åse michaelsen hans fredrik grøvan no rundt veiten benestad odd omland,501.3,531.3,29.999999999999943,2014-10-01,2014-10-01_proceedings.txt
Stortinget-20141001-125514_531300_560100,for akershus fylke sylvi graham anniken huitfeldt har forfall kari kjønaas kjos tone wilhelmsen trøen sverre myrli der foreligger permisjonssøknad samme gjør det for s bente stein mathisen marianne aasen hans andreas limi henrik asheim abid raja åsmund aukrust nils aage jegstad,på rake shus fylke sylvi graham anniken widtfelt har forfall kari kjønaas kjos tone villhemsentrøn sverre myle der for ligg ei permisjonsseknad same gjer det for see bente stein matisen marianne aasen hans andreas limi henrik asheim abi drapsa åsmund aukrust nils åge ekstad,531.3,560.1,28.800000000000068,2014-10-01,2014-10-01_proceedings.txt
Stortinget-20141001-125514_560100_587300,ib thomsen har permisjonssøknad gunvor eldegard mette tønder hårik elvenes bård vegar solhjell for buskerud fylke martin kolberg trond helleland gjørund rytman der foreligger permisjonssøknad det samme gjelder lise christoffersen anders b werp torgeir micaelsen morten wo permisjonssøknad,ib tomsen har ei permisjonssøknad gunvor eldegard mette tønder horic elvenes bård vegar sol el for buskeru fylke martin kolberg trond helleland jørun ryttman der for ligg i permisjonssøknad det same gjeld lise kristoffersen anders bever torgeir michaelsen måten vo permisjonssøknad,560.1,587.3,27.199999999999932,2014-10-01,2014-10-01_proceedings.txt
Stortinget-20141001-125514_587300_616900,det samme for kristin ørmen johnsen per olaf lundteigen for finnmark fylke helga pedersen frank bakkejensen der foreligger permisjonssøknad kåre simensen jan henrik fredriksen kristi eee bergstø for hedmark fylke knut storberget anne eee trette anette trettebergstuen har forfall gunnar gundersen tor andre johnsen tone merete sønsterud,det same for kristin ørmen jonsen per olaf lundteigen for finnmark fylke helge pedersen frank bakkejensen der for ligg permisjonssøknad kre simundsen jan henrik fredriksen kristi eee bergstø for hedmark fylke knut storberget anne eee trette anette trettebergstuen har førefall gunnar gunnulsen tor andre jonsen tone merete sønsteru,587.3,616.9,29.600000000000023,2014-10-01,2014-10-01_proceedings.txt
Stortinget-20141001-125514_616900_645900,trygve slagsvold vedum karin andersen for hordaland fylke øyvind halleraker per rune henriksen gjermund hagesæter peter christian frølich jette f christensen torill eidsheim knut arild hareide helge andre njåstad magne rommetveit sigurd hille terje breivik ruth grung,trygge slagsvol vedum karin andersen for hordaland fylke øyvin haverdaker per rune henriksen gjermund hageseter peter kristian frølich tf kristensen torhild eidsheim knut arild hareide helge andre nastad magne rometvett sigørhille terje breivik rut grunn,616.9,645.9,29.0,2014-10-01,2014-10-01_proceedings.txt
Stortinget-20141001-125514_645900_675800,audun lysbakken ove trellevik kjersti toppe erik eee skutle for møre og romsdal fylke helge orten elsemay botten harald t nesvik elisabeth røbek nørve fredric holen bjørndal bjørns unnskyld bjørndal der foreligger eee permisjonssøknad oskar jodd grimstad rigmor andersen eide der foreligger permisjonssøknad,audun lysbakken ove trellevik kjersti toppe erik eee skutle for møre romsdal fylke helge orten elsemay botten harald t nesvik elisabet røbek nervø fredric holen bjørndal bjørns ynskje bjørndal der for ligg det permisjonsseknad oskar odd grimstad rigmor andersen eide dei for ligg i permisjonssøknad,645.9,675.8,29.899999999999977,2014-10-01,2014-10-01_proceedings.txt
Stortinget-20141001-125514_675800_705000,jenny klinge pål farstad for nordland fylke lisbekberghansen odd henriksen kenneth svensen eirik sivertsen margunn ebbesen anna ljunggren jan arild el ellingsen der foreligger permisjonssøknad kjellidar juvik janne sjelmo nordås for oppland fylke rigmor aasrud har forfall tore hagebakken der foreligger permisjonssøknad,jenny klinge på alt farstad for nordland fylke lisbeth berg hansen od henriksen kennet svensen eirik sivertsen margun ebesen anna junggren jan adin el ellingsen der foreligg permisjonssøknad kjell idar juvik janne skjelmo nordås for oppland fylke rigmor aaserud har forfal tore hagebakken der for ligg i permisjonsseknad,675.8,705.0,29.200000000000045,2014-10-01,2014-10-01_proceedings.txt
Stortinget-20141001-125514_705000_734000,olaf michael thommessen ja morten ørsal johansen anne tingelstad wøien stine renate håheim ketil kjenseth for oslo jens stoltenberg der foreligger permisjonssøknad nicolai astrup hadia tajik michael tetzschner kristian tybringgjedde jonas gahr støre kristin vinje trine skei grande,olaf michael tommesen ja morten ørsal johansen anne tingelstad wøien stine renate hoheim kjetil kjenseth for oslo jens stoltenberg der foreligg permisjonsteknad nicolai astrup hadia tajic micaeil tener kristian tybring gjedde jonas gahr støre kristin vinje trine seig rande,705.0,734.0,29.0,2014-10-01,2014-10-01_proceedings.txt
Stortinget-20141001-125514_734000_762700,heikki eidsvoll holmås marianne martinsen har meldt forfall mudassar kapur rasmus hansson mazyar keshvari jan bøhler stefan heggelund marit nybakk ola elvestuen heidi nordby lunde og hans olav syversen har meldt forfall for rogaland fylke siri a meling eirin sund bente thorsen arve kambe,haike eidsvold holmås marianne martinsen og meld forfall mudassar kapur rasmus hansen matarkeshvari jan bøhler stefan heggelund marit nybakk orda elvestuen heide norvid lundø og hans olav sivertsen er meldt forfall frå rogaland fylke side a meling ei den sunn bente thorsen eive kambe,734.0,762.7,28.700000000000045,2014-10-01,2014-10-01_proceedings.txt
Stortinget-20141001-125514_762700_791500,olaug bollestad torstein tvedt solberg roy steffensen tina bru hege haukeland liadal sveinung stensland helge thorheim geir pollestad geir s toskedal iselin nybø for sogn og fjordane fylke ingrid heggø der foreligger permisjonssøknad liv signe navarsete bjørn lødemehl,olaug bollestad torsten tvet solberg roy steffensen tina bru hege haukeland liadal sveinung stensland helge torheim geir pollestad geirs toskedal iselin nybø for songen fjordane fylke ingrid heggø derfor ligg permisjonsseknad liv signe navasete bjørn løde mehl,762.7,791.5,28.799999999999955,2014-10-01,2014-10-01_proceedings.txt
