file,text_bm,text_nn,start,end,duration,date,proceedingsfile
stortinget-20110930-124527_104300_107000,president hoppas,rådals,104.3,107.0,2.700000000000003,2011-09-30,2011-09-30_proceedings.txt
stortinget-20110930-124527_172400_179800,kakao,a,172.4,179.8,7.400000000000006,2011-09-30,2011-09-30_proceedings.txt
stortinget-20110930-124527_844900_847800,,,844.9,847.8,2.8999999999999773,2011-09-30,2011-09-30_proceedings.txt
stortinget-20110930-124527_938800_955100,ja da har eee arna arnesen for siste gang vært bor framo boka for presidenten i og med at han nå skal gå med pensjon vil takke for det at han har telt opp at det er beslutningsdyktig eee og dermed er stortingets møte lovlig satt,ja da har eee arne arnesen for siste gong vart framme å boka for presidenten i og med at han no skal gå med pensjon vi takkar for det at han har teltop at me er buytingssdyke eee og dermed er stortingets møte lovleg sett,938.8,955.1,16.300000000000068,2011-09-30,2011-09-30_proceedings.txt
stortinget-20110930-124527_968500_976500,statsråd lisbeth berghansen vil overvinne tjueen kongelige proposisjoner statsråd,statsråd lisbeth berg hansen oddingen tjueein kongelig proposisjon ett statsråd,968.5,976.5,8.0,2011-09-30,2011-09-30_proceedings.txt
stortinget-20110930-124527_985700_1010400,regjeringa så har jeg den ære å overbringe tjueen proposisjoner endringer i arbedes arbeidsmarkedsloven krav om politiattest for ansatte i bedrifter som tilbyr tiltaket varig tilrettelagt arbeid samtykke til tiltredelse av protokoll av femtende mars totusen om beredskap aksjon og samarbeid ved forurensningsuhell med farlige og skadelige stoffer til konvensjon av tredevte november nettennitti,eiga så har ein gjere overbring tjueein proposisjonar endringar i arbeids arbeidsmarknadslova krav om politiatest for ansatte i bedrifter som tilbyr tiltaket vare til rettelagd arbeid samfynket til tiltredelse av protokoll a femtande mars totusen om beredskap aksjon og samarbeid ved forurensningsovheld med farlege og skadelege stoffer til konvensjon av tredefte november nittennitti,985.7,1010.4,24.699999999999932,2011-09-30,2011-09-30_proceedings.txt
stortinget-20110930-124527_1010400_1032300,lov om arbeidstvister arbeidstvistloven og lov om lønnsnemnd i arbeidstvister lønnsa lønnsnemndloven med møre endringer i straffeloven straffeprosessloven straffegjennomføringsloven konfliktrådsloven med flere barn og straff lov om kommunale vass og avløpsanlegg,lov om arbeidstvistar arbeidstvistloven og lov om lønnsnemd i arbeidstvistar lønsam lønnsnemndloven med mera endringar i straffeloven straffeprosessloven straffegjennomføringsloven konfliktrådsloven med fleire barn og straff lov om kommunale bass og avløpsanlegg,1010.4,1032.3,21.899999999999977,2011-09-30,2011-09-30_proceedings.txt
stortinget-20110930-124527_1032300_1057800,lov om pågriping og overlevering til og fra noreg får straffbare forhold på grunnlag av en arrestordre arrestordreloven og om samtykke til inngåing av avtale åtteogtyvende juni totusenogseks mellom eu island og noreg om overlevings overleveringsprosedyre mellom partene endringer i utlendingsloven utvidet adgang til fengsling med videre,lov om pågriping og overlevering til og frå noreg for straffbare forhold på grunnlag av ein arrestordre av restordrøloven og om samtykke til inngåing av avtale åttogtuende juni totusenogseks mellom eu island og noreg om overlevings overleveringsprosedyre mellom partane endringar i utlendingslova utvida eit avgang til fengsling med vidare,1032.3,1057.8,25.5,2011-09-30,2011-09-30_proceedings.txt
stortinget-20110930-124527_1057800_1082800,endringer i betalingssystemloven og finansieringsvirksomhetsloven med videre gjennomføring av eøsregler som svarer til direktiv totusenogni førtifire ef og direktiv totusenogni hundre og ti ef samtykke til å sette i kraft en skatteavtale mellom norge og india undertegnet i udi andre februar totusenogelleve,endringar i betalingssystemlovan og finansieringsvirksomhetslovan med vidare gjennomføring av eøsregler som svarer til direktiv totusenogni førtifire ef og direktiv totusenog ni hundre og ti ef samtykket til å setje i kraft ein skatteavtale mellom noreg og india underteikne inneudeli andre februar totusenogelleve,1057.8,1082.8,25.0,2011-09-30,2011-09-30_proceedings.txt
stortinget-20110930-124527_1082800_1112300,endringer i utlendingsloven med mere høring av barn med videre samtykke til at noreg slutter seg til reform av styresammensetting kvoter og røysterett i imf endringer i sjøllovan gjennomføring av direktiv totusenogni atten ef om gransking av sjøulykker med videre endringer i vegtrafikklov attende juni nittensekstifem nummer fire,endringar i utlendingslova med meire høyring av barn med vidare samtykke til at noreg sluttar seg til reform av styresamansetjing kvotar og røysterett i imf endringar i sjølova gjennomføring av direktiv totusenogni atten ef om gransking av sjøulykker med vidare endringar i vegtrafikklov åttende juni nittensekstifem nummer fire,1082.8,1112.3,29.5,2011-09-30,2011-09-30_proceedings.txt
