file,text_bm,text_nn,start,end,duration,date,proceedingsfile
stortinget-20110406-095503_62500_82200,åreteien tutvedt solvikolsen tomasen,haousensruktakk,62.5,82.2,19.700000000000003,2011-04-06,2011-04-06_proceedings.txt
stortinget-20110406-095503_190200_195000,sølevanpresiden,land,190.2,195.0,4.800000000000011,2011-04-06,2011-04-06_proceedings.txt
stortinget-20110406-095503_221600_224200,ta,sakke,221.6,224.2,2.5999999999999943,2011-04-06,2011-04-06_proceedings.txt
stortinget-20110406-095503_282200_284700,takk,raka,282.2,284.7,2.5,2011-04-06,2011-04-06_proceedings.txt
stortinget-20110406-095503_319600_328300,stortingets møte er lovlig satt qqq representanten arve kambe vil framsette et representantforslag,stortingets møte er lovlig satt representanten arvid came vil framsette eit representantforslag,319.6,328.3,8.699999999999989,2011-04-06,2011-04-06_proceedings.txt
stortinget-20110406-095503_340000_360500,president på vegne av representantene linda hofstad helleland torbjørn re isaksen og meg sjøl har jeg glede av å fremme forslag om en endring av barneloven for foreldres plikt til å betale tilskudd for myndige barn som flytter ut av hjemmet takk representanten gunnar gundersen vil framsette et representantforsl,president på vegner av representantane linda hofsta helleland torbjørn risaksen og meg sjøl har gleda fremma forslag om ei endring av barnelova for foreldre spikt til be trava tilskot for myndige barn som flytte ut av hjemmet kar representanten gunnar gunnarsen vil framsette et representantforsl,340.0,360.5,20.5,2011-04-06,2011-04-06_proceedings.txt
stortinget-20110406-095503_366100_383400,president jeg vil på vegne av representantene t jan tore sanner arve kambe svein flåten og ingjerd schou og meg selv framsette forslag om eiendomsskatt takk så vil representanten trine skei grande framsette et representantforslag,president eg vil pre vene representanten til jan tore sander arve kambe svein flotten og inger skaug og meg sehl framsette forslag om eigedomsskatt takk så vil representanten trine sheggrande framsette eit representantforslag,366.1,383.4,17.299999999999955,2011-04-06,2011-04-06_proceedings.txt
stortinget-20110406-095503_388700_394500,ja presidenten trudde du at høyre var imot det men eee,ja presidenten trudde og at høgre var imot det men eee,388.7,394.5,5.800000000000011,2011-04-06,2011-04-06_proceedings.txt
stortinget-20110406-095503_406000_424300,president på vegne av meg sjøl og borgerlig tenden vil jeg gjerne fremsette forslag om å sette i gang en helhetlig gjennomgang av de ulike ombudene vi har takk og representanten vigdis gilstuen vil framsette et representantforslag giltun vær så god,pisidic på vegner av meg sjøl og børge tenden vil eg gjerne fremsette forslag om å sette i gang ein heilheitleg gjennomgang av dei ulike omboda vi har takk representanten vigdis gilstuen vil framsette eit representantforslag giltun ver så god,406.0,424.3,18.30000000000001,2011-04-06,2011-04-06_proceedings.txt
stortinget-20110406-095503_440800_467100,president jeg vil på vegne av stortingsrepresentantene robert eriksson laila marie reiertsen kari kjønaas kjos og meg selv fremmer forslag om endringer i folketrygdloven en likestilt finansieringsordning av førerhunder og servicehunder takk og samtlige forslag vil bli behandla på reglementsmessig måte til behandling foreligger dem saker som er fulgt,president jeg vil på vegne av stortingsrepresentantene robert erikson laila mari reisen kari kjønaas jo som ei sel fremme forslag om endringar i folketrygglova ein likestil finansieringsordning av førehunner og sørvisnitakk og samtlige forslag vil bli behandla på reglementsmessig måte til behandling foreligger de saker som er ført,440.8,467.1,26.30000000000001,2011-04-06,2011-04-06_proceedings.txt
stortinget-20110406-095503_467100_495500,og sak en er da muntlig spørretime der stortinget mandag mottok meddelelse fra statsministerens kontor om at statsrådene liv signe navarsete sigbjørn johnsen og audun lysbakken ved møte til muntlig spørretime mannonserte regjeringsmedlemmene er til stede og vi er klar til å starte den muntlige eee spørretimen med første spørsmål fra representanten kenetsvensen eee neste spørsmål stilles av representanten jan tore sanner svensen vær så god,og sak ein er eg av muntleg spørjetime der stortinget manda mottok medel frå statsministerens kontor me skarå liv signe navarsete sigbjørn jonsen og audun lysbakken ved møtet til muntleg spørjetime de annonserte regjeringsmedlemmer er til stede og vi er klar til å starte den muntlige eee spørjetimen med første spørsmål frå representanten kennet svensen eee neste spørsmål skiljast av representanten jan tore samme svensen ver så god,467.1,495.5,28.399999999999977,2011-04-06,2011-04-06_proceedings.txt
stortinget-20110406-095503_497500_526500,president eee mitt spørsmål går til finansministeren norge er et dyrt land å bo i nylig visste tall fra matkjedevareutv utvalget at norske matpriser er langt høyere enn i andre land på dagstilbuen på søndag dette skylder blant anna regjeringens landbrukspolitikk tollvern og økning i momssatsene strømprisene hadde vært ekstrem høye vinter mange har fått sin støkk når regningen kom på tvto her om dagen kunne vi se at bkk eee nå begynner å stenge strømmen eee,president eee god gode til finansministeren noreg er tukkeland a bu i nyleg viste tal frå matkjedevareutv utvalet at norske matprisar langt høgare enn i andre land på dagstrvien på søndagen dette skylder blant anna regjeringas landbuspolitikk tollvern og økning i momssatsen strømprisen har vorte ekstrem høg i vinter mange har fått sin stukk no rekninga kom på teveto her om dagen kunne vi se at bkk eee nu begynner å stenge strømmen eee,497.5,526.5,29.0,2011-04-06,2011-04-06_proceedings.txt
stortinget-20110406-095503_526500_555700,til folk i regionen noe som skjer i andre kraftselskaper også og det skjer stadig oftere enn før bensinprisene har de fleste plassene plassert fjorten kroner literen og enkelte plasser passert femten kroner literen men hadde det trengt å vært så dyrt det sitter nå når skom fløten og skogsjenor folk må ut med sine hardt opptjente kroner nemlig staten når markedsprisen stige så forsterkes denne prisstigninga med blant anna at avgifta som kalles moms øker staten får forbrukerne,til folk i regionen noko som skjer i andre kraftselskapa også og det skjer stadig oftare enn før men sinprisane har dei fleste plassane plassert fjorten kroner i nitten og enkelte plassar passert femten kroner ute men hadde det trengt de vore så dyrt det er sett nokon av skomfløten og skoe folk må ut med sine hartoppkjente kroner nemmeleg staten når markedsprisen stig så forsterkast den prisstiginga med blant anna at avgiftene som kallas moms aukar staten får forbrukarane,526.5,555.7,29.200000000000045,2011-04-06,2011-04-06_proceedings.txt
